NAME	PVL Differentiated	Macrophage	GenMod4	T cells CD8+	T cells CD4+	Endothelial RGS5	B cells Memory	GenMod1	Myoepithelial	CAFs MSC iCAF-like	CAFs myCAF-like	Plasmablasts	B cells Naive	GenMod3	GenMod2	GenMod7	DCs	GenMod5	Endothelial ACKR1	Monocyte	Mature Luminal	GenMod6	Endothelial CXCL12	NK cells	PVL Immature	Luminal Progenitors	NKT cells	Endothelial Lymphatic LYVE1
MZB1	1	1	1	1	1	1	100.319970007556	1	1	1	1	1825.04250011734	1	1	1	1	172.638019426691	1	1	1	1	1	1	1	1	1	1	1
MZF1	1	1	1	1	1	1	1	1	59.0396004912722	1	1	1	1	1	1	1	1	38.1582224199466	1	1	1	1	1	1	1	26.8958445989987	1	1
MZT1	1	1	124.074517498653	1	1	1	1	52.7753641713358	49.7191751012881	1	1	1	1	58.9792770030323	42.2999967363254	48.7057901461124	53.8186486625371	40.0681158484167	1	37.0733892198307	38.0093994974931	57.2732443930002	49.62065816772	89.3756156525719	1	1	1	92.9834957602523
N4BP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.3682125009113	1	1	1	1	1	1	1	1	1	1	1
N4BP2L1	1	1	1	1	1	1	1	1	70.5165856704377	1	1	1	1	1	1	1	184.971730921309	1	38.1293115839837	1	1	1	1	1	1	1	1	1
N4BP3	1	1	1	1	1	1	1	48.916204940323	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N6AMT2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.2361577252331	1	1	1	1	1	1
NAA35	1	1	1	1	1	1	1	1	1	1	1	1	1	22.061220751655	1	1	1	1	1	1	35.6082332222112	1	1	1	1	1	1	1
NAA50	1	52.8935530230186	124.112266375782	109.435774709233	1	49.696002705276	1	53.0475240623129	1	1	51.4307490369249	1	1	109.739899184608	70.6150836803764	59.4459459959666	46.1484414892086	82.4639803105024	1	40.1893969244327	46.2142451850832	59.12767862543	1	119.45980567184	1	40.7775035380358	89.7949296501555	1
NAAA	1	84.7460656752822	1	1	1	1	89.4276094753174	1	1	1	42.323943014931	1	1	1	1	1	88.4478844377232	1	1	107.888153676523	35.9074629032827	1	1	1	1	26.6129840522445	1	1
NAALADL2	1	1	1	1	1	1	1	35.9374652997906	1	1	1	1	1	1	1	55.1482536324315	1	124.808148278311	1	1	55.9939236671318	25.0446432639927	1	1	1	57.1593048520849	1	1
NAB1	1	1	1	1	1	44.7804413601431	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NABP1	1	173.851510445807	1	106.619921198881	116.497667533679	32.8323332412807	1	1	78.5555560575136	1	1	1	1	34.0740394133379	1	1	173.234773758305	1	1	139.638001367162	1	1	1	1	140.899015780645	44.065116420076	1	1
NADK	1	55.5135172357526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.9951979916437	1	1	1	1	1	1	1	1	1	1	1
NAE1	52.0980225668335	1	79.8435159291015	1	1	1	1	1	54.5959244804563	1	1	1	1	62.99454103681	50.4529590516033	1	1	1	1	1	45.1324018280944	33.375429867853	1	1	43.8143421116418	48.3456920488139	1	1
NAF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	81.5438276707873	1	1	1	62.4277969980663	1	1	1	1
NAGA	1	81.0037823207686	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.6065636110035	1	1	81.5804092569323	1	1	1	1	1	1	1	1
NAIP	1	208.64634621932	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	161.105210914028	1	1	1	1	1	1	1	1
NANS	1	127.768946761188	152.602232604447	1	103.127007823411	61.5994106013751	1	107.843595040909	1	1	56.7108609090907	79.8188648572107	1	86.3938707641722	192.916492369053	112.797615435556	89.8608693664497	83.394807119108	83.1382727304344	94.2087118351888	137.241290143147	138.12461046283	78.9550317039442	1	1	76.1832898414202	1	48.9932666651984
NAPG	1	1	33.7893426882329	1	1	1	1	34.7287452573725	1	1	1	1	1	49.4757485829598	23.1816260295709	1	1	1	1	1	31.9413926980455	29.5210944981663	1	1	1	1	1	1
NAPSA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	84.42281428171	1	1	1	1	1	1	1	1	1	1	1
NARFL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.5393450733269	39.0310160001966	1	32.5645065353625	1	1	1	29.7862322388574	1	1	1	1	1	1
NAT1	1	1	1	1	1	1	1	50.4508882782919	1	1	1	1	1	1	1	1	1	397.787427046274	1	1	1	1	1	1	1	1	1	1
NAV1	1	1	1	1	1	90.2934929708499	1	1	1	1	47.4376245647881	1	1	1	1	1	61.7821503910289	1	1	1	1	1	118.227055943785	1	1	1	1	29.3585985149796
NAV2	1	1	1	1	1	1	1	1	52.4927821460242	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.1424222894385	1	1
NBL1	55.7790576272968	1	1	1	1	43.3912755293312	1	1	1	189.777655043128	410.704761752445	1	1	1	1	1	1	1	1	1	40.299011456692	1	1	1	124.625800908895	1	1	80.4504465625115
NBPF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.9653059581235	1	1	1	1	1	1	1	1	1	85.0352188489033
NBPF14	1	41.8388036326138	36.70773715783	1	1	1	1	122.025567332276	1	124.125947090184	43.5719481740753	1	1	25.0651578549135	39.9126328514162	84.1224026821585	82.7607953875995	72.8375460881428	1	47.5206057429898	54.1896540705874	67.144813388272	1	1	1	31.5795691606985	1	1
NBPF19	1	1	1	1	1	1	1	37.4085040507462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCALD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	115.192765544685	1	1
NCAM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	113.024918049934	1	1	1	1
NCAPD2	1	1	31.4156854999356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCAPH2	1	1	35.2238014371695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99.2051499334757
NCBP3	1	1	1	1	1	33.5574987365305	1	1	1	1	1	1	1	1	1	1	1	1	44.2749776552738	1	38.0849728640839	27.4025192313837	1	1	1	41.5319456209472	1	96.5579063185258
NCCRP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.6443583296991	1	1	1	1	1	1
NCEH1	1	59.3426932649743	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCF1	1	200.883328975069	1	1	1	1	371.687335373466	1	1	1	1	80.9642563890579	589.307306112733	1	1	1	170.725702175202	1	1	239.504761554523	1	1	1	77.0033590473142	1	1	1	1
NCF2	1	149.532012504434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.2544750396667	1	1	180.105389263117	1	1	1	1	1	1	1	1
NCF4	1	160.968362532767	1	1	1	1	123.025137345165	1	1	1	1	56.6013923357535	1	1	1	1	44.6705861493133	1	1	95.4168799213111	1	1	1	1	1	1	1	1
NCK1	1	71.7513142158955	32.754785860806	1	1	102.94546170197	1	31.9090304570123	55.7093115492578	1	1	1	1	60.7091423323584	30.2678868392495	36.718882832977	1	1	64.1736817064563	1	1	30.9399984258788	102.483073579039	1	1	31.6826606105917	91.6665056057329	95.1613861709421
NCK2	1	1	1	1	1	50.2779511142049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.3320463046098	1	1	1
NCKAP1L	1	92.9789889514007	1	1	1	1	85.4196087759162	1	1	1	1	1	1	1	1	1	58.3735445959772	1	1	70.3688858788457	1	1	1	1	1	1	1	1
NCKAP5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.307038910283	1	1	1
NCKAP5L	1	1	1	1	1	1	1	1	58.9518310837019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCLN	1	1	29.5678609633565	1	1	1	1	1	1	1	1	1	1	44.7261596867356	28.8286455838801	1	1	1	1	1	1	1	1	1	1	1	1	1
NCOA1	1	1	1	1	1	45.9239883554779	1	31.1443824771091	1	1	1	1	1	1	1	1	1	1	53.9746651727166	1	58.6362926381369	1	50.4229778392867	1	1	49.2712496171706	1	1
NCOA2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.9774990201836	1	1	31.6108202247772	1	1	1	1	1	1	1
NCOA3	1	1	1	1	1	62.8058758504993	159.144965458195	1	1	1	1	1	182.932186413178	1	1	41.4800764569134	39.6654520997558	1	47.2266967048121	45.6535077730522	1	1	55.1776835835112	1	1	1	1	1
NCOR2	1	54.6485701437682	1	1	1	1	1	1	1	71.5284820825926	71.2418852345018	1	1	32.7093520089142	1	1	40.6821885180035	39.0196868826619	1	55.9472143425384	40.0321536858657	1	1	1	58.9510477596786	29.9181489579635	1	1
NCR3	1	1	1	1	1	1	112.08179644601	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	139.053268138823	1	1	178.066785416136	1
NCSTN	1	42.3579275526441	1	1	1	1	1	30.387276097856	1	1	1	1	1	1	30.3513983638179	38.8452678332332	1	70.3333331509468	46.3333761153003	1	37.2535422880194	34.4061522734599	37.9222843720576	1	1	1	1	81.996058477771
NDC80	1	1	34.6710429427821	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.9547379614642
NDE1	1	1	56.201135516108	1	1	1	1	38.3358385008319	1	1	1	1	1	1	1	41.8902445394947	72.8943639148377	1	1	1	34.0755578744195	27.5150051080696	1	1	1	1	1	1
NDEL1	1	1	1	1	1	39.3257481632399	1	36.3507237315058	1	1	1	1	1	1	1	1	46.3775101473407	1	1	51.2479119513787	40.5366285873575	1	1	1	1	44.270018113856	1	76.3735177879582
NDFIP2	1	1	38.5809624963104	1	1	1	1	28.5238514593004	1	1	1	1	1	41.383504395128	46.1886105766268	1	1	1	1	1	36.2377100071969	55.3401907860886	1	100.432818762962	1	1	1	76.9143303767881
NDN	105.362777591066	1	1	1	1	1	1	1	1	70.5881542685736	86.2981453758569	1	1	1	1	1	1	1	1	1	1	1	1	1	89.995036999708	1	1	1
NDRG1	67.8458738900477	1	1	1	1	202.401124958699	1	1	62.0604264133925	91.2039330247602	115.527356875109	1	1	1	45.7016640598229	107.486615386581	1	1	331.48906330675	60.1618327289849	1	49.6862227015773	186.334449026852	1	61.9999553393658	42.9489477961626	1	80.4504465625115
NDRG2	194.092156109263	1	1	1	1	49.5927633261365	1	1	119.03186061535	109.524410747539	1	1	1	63.3527317911538	1	1	1	1	1	1	35.6421755060662	48.49052716161	1	1	237.327497109093	505.20783203107	1	1
NDRG3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.7909525328435	1	1	1	1	1	1	28.1655392329581	1	1	1	1	1	1
NDST1	1	1	1	1	1	126.026831923308	1	1	1	1	1	1	1	1	1	1	1	1	52.359464562373	1	38.1906879326978	1	82.1288231135029	1	1	1	1	44.7073397399091
NDUFA4L2	1637.98887661283	1	1	1	1	184.190587107855	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1584.71588107746	1	1	1
NDUFA7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.9017236928466	1	1	1	1	1	1	35.5088743391302	1	1	1	1	1	1
NDUFA9	1	1	51.8710770024777	1	1	1	1	1	1	1	1	1	1	43.8788331560629	54.3443103731259	1	1	34.1029300515818	1	1	1	36.3721411378411	1	1	1	1	1	1
NDUFAF2	82.0383767198526	1	41.4109549955809	1	1	1	1	1	56.9325011726521	1	39.342574943403	1	1	49.7293069969207	38.8836183172667	1	1	36.1253720588588	1	1	47.9838464343947	30.246796572954	1	1	1	26.8587075605055	1	1
NDUFAF4	1	1	83.5403754025394	1	1	1	1	1	1	1	1	1	1	51.8649484409769	54.6659945582406	41.2099631919354	1	1	1	1	35.241035890081	43.5529690365165	1	1	1	43.1921135061597	1	108.335874216775
NDUFAF6	1	1	82.5115603698326	1	1	1	1	73.8245628040232	1	1	1	1	1	55.5429787903224	99.503747694929	61.1832378370353	1	82.8038666868157	1	1	31.4993540297978	57.1833401045772	1	1	1	1	1	108.640265073827
NDUFB8	140.0618382778	1	71.249788475061	1	1	112.174750480502	1	43.638088690472	1	85.0002574947737	109.061239466897	1	1	60.1257587519876	98.7767543363978	1	60.1391295235659	65.4717715632048	65.2425592519132	70.8627697287919	44.7937936620691	82.5142828235265	66.7097370952038	77.7541274105854	118.085298998899	1	123.152290594215	1
NEBL	1	1	1	1	1	1	1	34.7363554775765	1	1	1	1	1	1	1	1	1	1	1	1	34.4036298077519	29.5133233348589	1	1	1	42.0579222356302	1	1
NECAB3	1	1	1	1	1	1	1	46.638959635137	1	1	1	1	1	1	58.0608724882445	35.1871033094149	1	80.487382676098	1	1	56.3574541912302	35.1605577438923	1	1	1	1	1	1
NECAP2	1	99.2716565079927	33.2740384543676	1	91.5015670623145	68.2654228116642	1	1	1	1	64.6388624102606	1	1	33.4875626903303	34.5508587334881	1	62.2810898009096	1	80.1516233580704	69.1015187768784	29.1720484827486	24.5185830937976	117.679159898604	1	1	1	1	89.6006377984319
NEDD4L	1	1	1	1	1	1	1	32.6807263164622	51.8170938857661	1	1	1	1	1	1	1	1	1	1	1	129.201770905414	30.4067218266749	1	1	1	41.3609269979258	1	1
NEDD9	1	1	1	1	1	238.266929756357	1	77.3171724878605	180.948420328119	1	45.4222381885679	1	1	1	1	1	65.0947048482432	1	323.49882239799	62.7785493897399	106.989599793451	1	359.044585709042	1	1	67.2784659218955	119.019060027012	181.695116935
NEIL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.5528032825591	26.0385561672254	67.2115563764685	1	1	29.6404158865741	1	1
NEK1	1	1	1	1	1	1	1	1	46.0157352994461	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NEK10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.2723985076006	1	1	96.7834702465522	1	1	1	1	1	1	1
NEK2	1	1	35.6230036144016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NEK6	1	66.8647814032026	1	1	1	1	1	1	1	1	1	1	1	1	33.8373738814009	1	1	1	1	49.8630862658412	1	1	1	1	1	1	1	1
NEK7	1	1	1	1	1	1	1	36.3559853635258	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.6939017623334	1	1	1	1	1
NELFA	1	1	1	1	1	1	1	1	53.0257397772848	1	1	1	1	1	24.5603134433091	1	1	1	1	1	1	1	1	1	1	1	1	1
NELFCD	1	1	114.468799744237	1	1	36.5739484322148	1	71.3719912367034	88.2326578781754	1	1	1	1	72.0986851594758	104.701302105498	104.97011085283	1	58.9592788093115	1	1	57.1695595931038	64.4663187083153	1	1	1	69.338216712637	1	1
NELL2	1	1	1	83.6465967825019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NES	1	1	1	1	1	178.238954065224	1	1	85.7256439610779	1	1	1	1	1	1	1	1	1	79.3896217586536	1	1	1	197.142293322267	1	90.7248892084476	1	1	34.8139674077087
NET1	402.114341254448	1	73.5917487541369	1	1	68.5824596261313	1	229.488861530283	1	1	89.0448908570039	1	1	119.364460354723	61.841413304447	154.727670080404	102.460065866706	178.369536594981	59.5625807817157	1	42.8722214511065	182.799941643593	1	1	1	80.6408790098475	1	1
NEURL1B	91.5577565332771	1	1	1	1	94.4697413084447	1	1	1	1	1	1	1	1	1	1	1	1	57.2716950574732	1	1	1	1	1	140.766042106398	1	1	1
NEXN	127.455450897321	1	1	1	1	1	1	1	129.008654451728	1	105.256474758364	1	1	1	1	1	1	1	1	1	1	1	1	1	64.0105739896291	1	1	1
NF1	65.1986794578785	1	1	1	1	77.8965445636487	1	41.5136985676015	1	80.6633947466136	1	1	1	1	1	53.5246846595299	1	1	1	1	38.5556216791427	26.0799884769704	60.3940473143497	1	1	25.5377641025805	1	1
NFASC	136.123210684229	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.1533905137022	1	1	1
NFAT5	1	1	1	1	1	77.9277217541904	1	34.254849431768	93.3580338262882	86.1453216352661	57.3860010494683	1	1	39.5082663536989	1	1	52.5098641467861	1	79.4634679987411	42.665997018748	41.071318689709	1	74.7314113876728	73.9363234352503	1	47.9075302470874	1	76.9143303767881
NFATC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.2588728242123	1	174.270660834874
NFATC2	1	1	1	146.698920373575	98.6318656196426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.5367513841147	205.354156494774	197.483656785864
NFATC2IP	1	1	52.4302284829722	1	1	65.3530350691842	1	1	1	1	1	1	1	41.4025414865076	1	48.6231150810362	1	1	1	1	1	29.8152663548095	1	1	1	1	1	83.4373917089358
NFATC3	1	1	1	1	1	49.883638502696	1	1	1	1	1	1	1	31.4755928968748	1	1	1	1	1	1	32.2805588612167	1	1	1	1	1	134.383456428289	54.6007120721096
NFATC4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.0606798168543	1	1	1
NFE2L3	1	1	1	1	1	1	1	1	1	1	1	1	1	42.8864585470164	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NFIB	128.326578678584	1	174.987494897646	1	1	286.753570265497	1	64.1173281221675	518.832586994934	166.718437851193	92.6041793709594	1	1	204.922991181847	74.7275261853039	152.192520367462	1	1	251.144911188127	1	86.0347492786468	88.0300045850118	288.370121087341	1	124.830296390316	311.95007104221	1	167.251633357459
NFIL3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.7987670928068	1	1	1	1	1	1	1	1
NFIX	1	1	52.5992523474438	1	1	1	1	1	144.574746795382	115.773502929406	72.8047898826705	1	1	68.1624807186484	43.1110058402133	58.8590434888155	1	113.213155620085	1	1	47.6258066195492	24.0164384515986	1	1	1	77.5624638106495	1	1
NFKB1	1	80.2739926161484	1	1	1	59.3320939456775	1	1	1	1	1	1	1	1	1	1	117.086396431867	1	1	113.109196783097	1	1	1	148.710791152568	1	1	1	95.0228188132793
NFKB2	1	45.4353052562489	1	1	85.1034319763906	43.3449182754824	100.058150667317	1	1	1	1	1	1	32.0481127942232	1	1	90.357116430367	1	47.8573925357407	61.1507162882108	34.8336901113655	1	1	1	1	42.0222444591989	1	1
NFKBIB	1	1	35.6509493930344	1	1	1	1	32.8999969718577	1	1	1	1	1	47.5053776267992	24.8277617425519	1	1	1	1	36.4118592039976	1	34.3710015266146	1	1	1	1	122.17592952296	1
NFKBID	1	92.3356749997112	1	121.844965561853	1	1	269.107827431901	1	1	1	1	1	172.979337132797	1	1	1	205.379177278521	1	1	94.8750343066991	1	1	1	205.693402594369	1	1	134.930560407554	1
NFKBIE	1	46.2157569746906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.4160961317073	1	1	57.3056686996592	1	1	1	1	1	1	1	1
NFX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.5718766749503	1	1	1	1	27.6512023297433	1	1
NFYC	1	37.5486620629553	61.225849541673	1	1	68.8879360616632	1	1	66.1989071759158	1	1	1	1	32.1917368607417	33.5414139158797	1	1	1	1	37.6908434396308	34.6519308607892	28.0336355981379	1	1	1	38.9840247025888	1	142.17666384469
NGDN	1	1	45.2427952706293	1	85.8605431243898	50.6389252727499	1	33.6206744109477	55.9073897298271	1	1	1	1	49.8225608286554	44.2600442520163	58.2944976364865	1	1	52.5438818774598	1	48.6098317510009	37.2937785068419	1	1	1	36.4882457815874	1	95.1613861709421
NGF	95.4757619459597	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NGFR	1	1	1	1	1	1	1	1	158.516625376742	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NGLY1	1	1	1	1	1	1	113.707427775424	31.6267247609057	1	1	1	48.6007490802163	1	33.5317195960311	32.7032778006804	1	54.9119309944157	1	1	1	1	1	1	1	1	1	1	1
NHSL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.2955728506241
NHSL2	1	1	1	1	1	59.0279270811866	1	1	1	1	1	1	1	1	1	1	1	1	60.2398750568849	1	1	1	65.992731042355	1	1	1	1	1
NID1	1	1	1	1	1	180.473196362827	1	1	1	164.404375970219	165.51501974443	1	1	1	1	1	1	1	53.8589279591647	1	1	1	92.1435043340615	1	207.228356937582	1	1	166.89889305412
NID2	1	1	1	1	1	127.212355800681	1	1	1	1	86.8623298002336	1	1	1	1	1	1	1	1	1	1	1	1	1	131.378621959697	1	1	1
NIF3L1	1	1	39.2745489366764	1	1	1	1	1	1	1	1	1	1	1	22.9372112685474	1	1	1	1	1	1	1	1	1	1	1	1	1
NIFK	43.4202342541662	46.6454727079707	104.793133439766	1	1	48.4346075637159	1	41.8097654264038	114.986054882344	1	68.6289693310283	1	114.122524436654	83.5401948064816	74.7968571718184	68.6715206785454	1	66.2571800229422	59.7760241051636	1	76.6983115768407	55.7061146660277	62.446266669507	1	72.8468008947284	87.5401814707108	1	69.0713878403215
NIN	1	41.0500288284726	1	1	1	1	80.3388603688306	1	1	1	1	1	1	21.0442757612849	1	1	55.0837260027615	1	1	50.9212175720918	1	1	1	1	1	1	1	1
NINJ1	54.839092410117	451.439422651088	93.2097805448254	98.6869432024146	1	49.5687614393009	1	210.668580872799	93.5163196599494	73.5580642225913	62.742078932568	1	1	116.649089854499	133.823600445539	121.78793580585	147.049095273147	177.806419419987	1	338.325376375285	251.727120414336	145.808795702236	45.0949261004601	200.360537871408	1	90.018518526978	1	1
NINJ2	1	1	1	1	1	1	1	1	1	1	46.2638485854685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NIP7	1	1	34.5553181375056	1	1	1	1	1	1	1	1	1	1	62.062395026984	24.9924385063984	1	1	1	1	1	1	23.7036987528127	1	1	1	32.1646158499937	1	1
NIPA2	1	36.2419343875643	67.5209551850717	1	1	50.3311674409869	1	34.3256388725046	1	1	1	1	109.036352033389	87.2357603248574	50.9109216911884	43.5734045405504	62.3329311545351	47.0638832126515	49.0246714731167	42.8647442988454	1	46.0486067269939	36.3328365574981	1	1	31.0008578569943	1	1
NIPAL3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.8799537186864	1	80.4504465625115
NIPSNAP1	1	1	83.3411582903238	1	1	1	1	31.7088916947914	1	1	1	1	1	60.517734847423	82.4878646991446	46.2051443810449	1	1	1	1	44.5565028782332	41.0841175554784	1	1	1	37.6743560457749	1	1
NIPSNAP3A	1	1	1	1	1	58.2965700290275	1	1	1	1	1	1	1	1	26.0574870137427	1	1	1	1	1	1	1	1	1	1	1	1	1
NKAP	1	1	48.3850549537601	1	1	31.6244679337944	1	44.5359444945548	64.8041239067324	1	33.7803485566718	1	68.5833800344247	24.5724548271229	54.8312633705066	43.0219173484384	57.0715361365941	1	31.9476169574208	1	42.7207243392179	53.2044756749104	64.9938879034965	1	34.6368428094349	37.5057626025176	1	1
NKG7	1	1	1	1944.74361122723	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2845.11008700562	1	1	7940.38969243118	1
NLRP1	1	1	1	1	1	33.8521445752749	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.6863370849186	1	1	1	1	1
NLRP3	1	72.0821557166555	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.0224670747466	1	1	199.353498561056	1	1	1	1	1	1	1	1
NMB	1	1	81.5454720094204	1	1	1	1	1	1	1	1	1	1	97.0432301422975	1	1	1	1	1	1	76.7391820197304	40.5724803854319	1	1	1	1	1	1
NMD3	80.3184716820215	1	32.2724044842211	1	1	1	1	32.8455330077547	1	1	41.9773585886296	1	1	42.5601396773168	41.0213632866385	42.0941395704547	1	52.2565919411143	1	1	26.5449531810186	38.9305738799536	1	1	61.8223487506593	1	1	169.070437697807
NME1	1	1	163.607962866011	1	1	1	1	48.885772313214	1	1	61.66372202833	1	1	96.1816454612046	218.889477764734	46.9596626577897	1	117.15338455502	1	1	1	76.1213582483861	1	1	1	32.745026284405	1	152.828660753576
NME6	1	1	30.628759961055	1	1	1	1	1	1	1	1	1	1	1	27.4541694545124	1	1	1	1	1	1	1	1	1	1	1	1	99.2051499334757
NME7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.8278074845362	1	1	1	1	1	1	27.8003729493151	1	1	1	1	1	1
NMRK1	1	39.2785361586108	1	1	1	41.455999039389	1	1	69.9976999318303	1	1	1	1	1	1	1	1	38.8366823701893	46.6875256320743	1	31.1241885014754	1	1	1	1	1	1	1
NNMT	401.307517051039	1	1	1	1	205.125612373406	1	1	1396.55194758309	845.969663666914	914.946528963305	1	1	112.584316293631	1	1	1	1	749.4786744579	1	507.925732050574	1	418.057002219238	1	466.61316789449	222.833900640192	1	391.423981029037
NOA1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.0367092475613	1	1	1	1	1	1	1	1	1	1	39.5004963474363	1	1
NOB1	1	1	51.5485123778021	1	1	63.7921007126089	1	1	73.9280958028703	1	41.6017234147825	1	1	76.615802220635	37.6289827008931	1	1	1	51.9149798521268	1	38.1473652235496	39.8575569427522	48.2207680335298	1	1	83.1216302736451	1	1
NOC3L	1	1	1	1	1	1	1	1	1	1	1	1	1	28.497390041983	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NOC4L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.8614672015925	1	1	1	1	1	1	1	1	1	1	1	1	113.489075135276
NOL10	1	1	37.6673112301897	1	1	1	1	1	1	1	1	1	1	35.8361966641068	35.8587373310607	1	1	1	1	1	1	1	1	1	1	1	1	1
NOL11	1	1	39.5638089457286	1	1	1	1	1	1	1	1	1	1	1	29.7652148323596	1	1	41.7650795360133	1	1	30.7574982315378	1	1	1	1	36.3881385875427	1	1
NOL3	67.1039147125138	1	33.8098709917702	1	1	1	1	34.5894054680263	1	1	1	1	1	34.6756729320283	43.9883166980105	49.7011519760638	1	1	1	1	1	48.9035830885716	1	1	1	29.0181425519112	1	1
NOL4L	1	1	1	1	1	88.1447214813982	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NOL8	1	1	37.8637820798088	1	1	1	1	1	1	1	1	1	1	45.7409130394689	22.1252735355886	32.1267211596001	1	1	1	1	1	1	1	1	1	1	1	1
NOP16	1	1	95.6825446546774	1	1	1	1	48.4532833851856	1	1	1	1	1	46.861442850477	70.6936241218237	55.5501455329653	1	29.4944348405473	50.6626265359611	1	49.8992587383946	47.6626785376272	1	1	1	84.6279214556273	1	1
NOP2	1	1	29.0396007738574	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.2072631484278	1	1
NOS1AP	1	1	1	1	1	1	1	1	46.593925036043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.5261279137535	1	1
NOS3	1	1	1	1	1	64.2157968479782	1	1	1	1	1	1	1	1	1	1	1	1	58.8179585142155	1	1	1	103.730242979223	1	1	1	1	1
NOSTRIN	1	1	1	1	1	157.717497540878	1	32.3671933754898	1	1	1	1	1	1	1	1	1	1	174.032338036757	1	1	34.0014888838734	1	1	1	1	1	1
