NAME	T cells CD8+	T cells CD4+	Endothelial ACKR1	B cells Memory	CAFs MSC iCAF-like	B cells Naive	NKT cells	GenMod1	GenMod3	GenMod6	Monocyte	CAFs myCAF-like	PVL Immature	GenMod7	Endothelial RGS5	GenMod2	Plasmablasts	GenMod5	Macrophage	GenMod4	Luminal Progenitors	Mature Luminal	Myoepithelial	PVL Differentiated	NK cells	DCs	Endothelial CXCL12	Endothelial Lymphatic LYVE1
PAM	1	1	74.2017671682362	1	112.978424750201	1	1	1	1	1	1	149.389314254705	49.7566148997082	1	51.4090777987258	1	1	1	1	1	36.6023632263953	1	1	1	1	1	88.2205516188143	85.8125901460615
PAM16	1	1	1	1	1	1	1	44.9034917237989	1	1	1	1	1	1	1	31.1119518628607	1	1	1	1	1	1	1	1	1	1	1	1
PAMR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.6870612286231	1	1	1	1	1
PANK3	1	1	1	1	1	1	1	33.2538136885402	1	1	1	1	1	1	1	21.7515570193442	1	71.7686503212353	1	1	1	56.9138270917571	1	1	1	1	1	1
PAPD4	1	1	1	1	1	86.2183806280156	1	1	1	1	1	1	1	1	1	1	1	60.012946771273	52.5746777736352	1	1	1	1	1	1	1	1	1
PAPSS2	1	1	1	1	1	1	1	1	1	1	78.3360156265449	1	1	1	1	1	1	1	59.82300249393	1	1	1	1	1	1	1	1	1
PAQR4	1	1	1	1	1	1	1	1	36.1845566955613	51.221819601971	1	1	1	47.5323451952059	1	1	1	1	1	40.2284468837905	1	1	1	1	1	1	1	1
PARD3	1	1	1	1	1	1	1	1	31.1927545529576	1	1	1	1	1	1	1	1	1	1	40.7726350135694	1	1	1	1	1	1	1	1
PARD6B	1	1	1	1	1	1	1	103.179062161789	1	49.5407743753349	1	1	1	68.2687236817171	1	64.1657654699715	1	108.201847042417	1	1	1	75.195085315655	1	1	1	1	1	1
PARD6G.AS1	1	1	1	1	1	1	1	65.0586360423965	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PARL	1	1	1	1	1	1	1	33.599037968265	78.9226350241885	27.7252643366076	62.8234536656647	78.0552410126901	1	54.9482331663034	1	64.0890988453223	1	44.9704797309517	67.9645226291081	59.3433151313526	42.1243508132386	76.6027119623823	93.8799220964446	69.1889437739904	1	51.2702015995119	1	282.543236727247
PARM1	1	1	1	1	1	1	1	1	1	1	1	1	140.762209961444	1	1	1	1	1	1	1	1	1	1	124.613411228804	1	1	1	1
PARN	1	1	1	1	1	1	1	1	40.3355706055505	31.0562406619916	1	1	1	1	1	1	1	1	1	28.0593391592263	1	1	1	1	1	1	1	1
PARP10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.3226863218504	1	1	1	1	1	1	1	38.9310489297582	1	1
PARP12	1	1	1	1	1	1	1	1	39.1924499360903	1	1	1	1	1	1	1	1	1	49.7411543113305	1	1	1	1	1	1	1	1	1
PARP14	1	1	102.127274856366	256.715027096771	104.32408766402	188.566371462582	1	1	86.7845161396714	1	128.531080337072	123.375430836017	66.9069814329249	1	130.278726950071	1	1	1	148.370306992127	1	1	28.1782667932525	1	1	1	85.5419748580112	141.892473678618	122.309418840188
PARP15	1	1	1	183.408875933296	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PARP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.1543460067552	1	1	1	1	1	1	1	1
PARP4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.7614821934145	1	1	1	1	1	1	1	1	1
PARP8	202.769269371631	118.056831075734	1	1	1	1	173.012312845126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	241.334745998648	1	1	1
PART1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.3252254280809	1	1	1	1	1	1	1
PARVB	1	1	129.736206139322	1	1	1	1	1	43.2991169750436	1	50.0258121583042	1	1	1	63.2280548821766	1	1	1	71.2279620458657	1	1	1	1	1	1	81.7895156495236	122.782787054873	618.511033571429
PARVG	1	1	1	1	1	1	1	1	1	1	89.0985085400129	1	1	1	1	1	1	1	85.5006581869101	1	1	1	1	1	1	105.462462718775	1	1
PASK	1	138.326951515391	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PATZ1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99.43869780511	1	1	1	1	1	1	1	1	1	1
PAX5	1	1	1	91.8962253066016	1	161.477467980358	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAXIP1.AS1	1	1	1	1	1	1	1	29.1350617761349	1	1	1	1	1	1	1	1	1	65.6059472090036	1	1	1	1	1	1	1	1	1	1
PBK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.783821771361	1	1	1	1	1	1	1	1
PBX1	1	1	64.5616438750064	1	136.539909051903	1	1	189.477188901769	1	132.449870385308	1	71.4963345349577	1	192.573785084109	51.4418277610786	83.0983675645339	1	256.783267546205	1	53.75799592705	63.4912591664899	149.859625717339	82.9065256897455	50.4304255423789	1	1	1	1
PBX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.1706975300227	1	1	1	1	1	1	1	1	1	1	1	64.2553383829865	1
PBX4	1	75.6206698460506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PBXIP1	1	145.169755139004	1	1	1	1	1	1	1	1	1	1	61.1053695083923	1	44.5699392208148	1	1	61.6662888025868	1	1	25.458229544786	40.5523025224637	87.5563323441354	100.442458787069	1	1	1	144.333064554266
PCAT19	1	1	114.919748422443	1	1	1	1	1	1	1	1	1	1	1	91.0024149846938	1	1	1	1	1	1	1	1	1	1	1	93.3162432143865	1
PCAT6	1	1	1	1	1	1	1	41.0462568421449	1	39.3608606130749	1	1	1	53.9803440110417	1	42.1448577652458	1	1	1	1	1	1	1	1	1	1	1	1
PCCB	1	1	1	1	1	1	1	1	24.9470608942418	39.2550664500029	1	1	1	1	1	45.2117885833893	1	1	1	35.2074786406926	1	40.832330105887	1	1	1	1	1	1
PCDH1	1	1	37.2311787238268	1	1	1	1	1	1	1	1	1	1	1	43.5994803384476	1	1	1	1	1	1	1	1	1	1	1	97.0623376780194	1
PCDH12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.790120550851	1	1	1	1	1	1	1	1	1	1	1	1	36.7417490247442
PCDH17	1	1	131.013814212254	1	1	1	1	1	1	1	1	1	1	1	267.641044631006	1	1	1	1	1	1	1	1	1	1	1	123.850812890766	1
PCDH18	1	1	1	1	76.1637318272871	1	1	1	1	1	1	71.9408711125463	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PCDH7	1	1	1	1	1	1	1	1	1	1	1	63.0921556560195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PCED1A	1	1	1	1	1	1	1	1	1	1	1	1	80.6013162885772	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PCED1B	90.6996402536303	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PCGF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.9494733883636	1	1	1	1	1	1	1	1	1	1	1	1
PCGF2	1	1	67.0118945680574	1	1	1	1	1	1	1	1	1	1	1	66.5533938354428	1	1	31.9903963975681	1	1	1	37.352582304167	1	1	1	1	71.2045055108145	1
PCGF5	75.6502991952274	1	1	1	1	1	103.363305048401	1	27.7988452404753	41.0735613412677	48.5359924659674	1	1	1	1	26.6407478428457	73.6366488192783	1	52.3685068722689	30.7513100654293	1	38.8470390590092	1	1	1	50.9810966692776	1	140.194412069619
PCIF1	1	1	1	1	1	97.6615231125293	1	37.3707447873848	1	1	1	1	1	1	1	24.8322465907786	1	1	1	30.9619107549112	1	1	1	1	1	1	1	1
PCK2	1	1	1	1	1	1	1	1	1	29.255987512166	1	1	1	1	1	1	1	1	1	43.6546269626892	1	27.103449999976	1	1	1	1	1	1
PCLO	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.0335685596929	1	1	1	1	1	1
PCMTD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.323304993899	1	1	43.9083713253971	1	1	1	1	1	1	1	1	1	1
PCNXL4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.7257265951219	1	1	1	1	1	86.3707062345337	80.379397126852	1	1
PCOLCE	1	1	1	1	682.653545688966	1	1	1	131.853859166186	1	1	836.666248743166	676.740079638622	1	78.6426267929604	1	1	1	1	1	1	1	1	373.023217850687	1	1	1	1
PCSK5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	203.004617500573	1
PCSK7	103.663573229114	80.1266601003642	48.9077557563839	105.754440372583	1	82.1652405515283	1	33.4421020444938	38.5872126302979	1	1	67.6201192884118	76.827691489903	48.790131768936	37.7429696916368	1	1	1	1	1	1	33.8905822304941	79.4488142124563	148.436555720367	1	1	73.5990641180165	1
PCYOX1	1	1	1	1	63.8368951715333	1	1	39.8216580280864	42.8732811047039	51.8616154221797	1	1	80.4444376142275	37.2338131181359	52.1483172933672	32.0757602021295	1	61.4879928603267	1	37.9146961614618	1	59.274928150973	1	91.8866529780961	1	1	1	29.6097458532523
PCYT2	1	1	1	1	1	1	1	1	49.2073221415899	36.9622218146164	1	1	1	32.9047981770715	1	53.1855243643965	1	1	1	45.8562636722424	1	1	1	1	1	1	1	1
PDCD1	141.779758179591	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PDCD7	1	1	40.0690688088745	1	1	1	1	1	1	1	1	1	1	1	45.3988838672131	1	1	1	1	1	28.5429708825204	37.8983456735473	1	1	1	1	1	1
PDCL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.5185610661589	1	1	1	1	1	1	1	1	1	1	1	65.3391185936281	1
PDCL3	137.763580266927	124.876035458317	1	1	1	1	1	42.2985870330414	50.3679236936354	50.2224022381396	36.8288053215458	1	1	37.0554299038626	43.2709179214706	73.8779086575416	1	1	1	54.0916616261641	33.4729107826607	47.4027680510815	71.3898000362799	64.7230464344709	132.229164540151	43.1458840214817	59.2810655411563	1
PDE1A	1	1	1	1	1	1	1	1	1	1	1	1	185.06268457696	1	1	1	1	1	1	1	1	1	1	89.912538361301	1	1	1	1
PDE2A	1	1	69.9103522805003	1	1	1	1	1	1	1	1	1	1	1	80.9978661524362	1	1	1	1	1	1	1	1	1	1	1	1	60.5931920680816
PDE3A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.3715571251144	1	1	1	1
PDE3B	1	101.093789992359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PDE4A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.0029430538349	1	1
PDE4B	268.568022142774	279.450349233802	1	206.024591188727	1	396.922594694478	1	52.2616154460233	1	42.0199866908845	265.323129497343	1	1	73.6062044676576	1	1	191.900534290985	1	120.143309390167	67.8250155713964	81.7255079515338	1	1	1	279.023570292212	210.485226077524	1	1
PDE4D	94.8995865383868	107.653647404545	1	1	1	201.018337622572	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	126.040285195457	1	90.7302879524932	1
PDE4DIP	1	1	1	1	71.2216511196363	1	1	46.8960155322551	32.9952438053837	34.7958835368729	1	58.2392339303172	1	40.9670111961356	1	1	1	61.8759933038832	156.224346567373	1	1	1	1	1	1	73.7979812907513	1	1
PDE5A	1	1	1	1	1	1	1	1	1	1	1	1	97.444689677347	1	1	1	1	1	1	1	1	1	1	107.912231200516	1	1	1	1
PDE6D	1	1	1	1	1	1	1	1	43.4041285133094	1	1	1	1	1	46.6736875999508	24.5802869290696	1	1	1	44.7239725309975	1	35.795244043778	1	1	1	1	1	1
PDE7A	89.635389260926	1	1	106.840228094836	1	79.1734003747842	96.3815989036905	1	1	1	1	1	1	40.4242737549624	1	1	1	1	1	1	1	1	1	1	98.2271234370192	1	1	1
PDE8A	1	1	1	1	1	1	1	1	1	1	1	1	63.0928366806352	1	32.2594156992336	1	1	1	1	1	1	1	1	1	1	1	1	1
PDE9A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.4313251842998	1	1	1	1	1	1	1
PDGFA	1	1	1	1	1	1	1	1	32.7197918315818	1	1	1	139.287001889889	1	75.3837203722924	1	1	1	1	1	1	1	79.0958884978696	236.609649541003	1	1	1	1
PDGFB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	149.848672218106	1	1	1	1	1	1	1	1	1	1	1	89.1611564596831	1
PDGFD	1	1	1	1	106.612722352936	1	1	1	1	1	1	71.878240486227	1	1	68.5790246843899	1	1	1	1	1	1	1	1	1	1	1	84.3884858667273	1
PDGFRA	1	1	1	1	184.495820205525	1	1	1	1	1	1	159.992267710792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PDGFRB	1	1	1	1	182.287506826997	1	1	1	1	1	1	310.695891066635	540.824052252847	1	108.996222294289	1	1	1	1	1	1	1	1	473.274108399384	1	1	1	1
PDGFRL	1	1	1	1	508.157890843317	1	1	1	1	1	1	266.077979452805	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PDHX	1	1	1	1	1	1	1	1	30.8567130314127	1	1	1	1	1	1	35.3538068628475	1	44.9719021067567	1	57.4868336566931	1	31.8176070216965	1	1	1	1	1	1
PDIA4	1	1	82.6139287260181	1	86.4674598489987	1	1	104.745067749104	228.16794225917	145.87365711606	76.5228030216971	126.574867155739	56.7682648141573	102.579056824891	129.280848150683	84.5591786815812	137.919601660078	154.475886501165	87.5196418226822	100.377358257244	69.2284748615959	120.909036370426	64.7284545489656	1	1	64.6237046742586	127.774957290581	122.289864028824
PDIA5	1	1	83.7430799273551	1	1	1	1	1	38.5024799954798	1	1	43.9308103020298	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PDK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	94.1147020974592	1	1	1	1	1	1	1	1	1	1	1
PDK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.6311230560394	1	1	1	1	1	1	1	58.4837077741525	1	1	1	1
PDK3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.7001188164576	34.6040184909205	1	1	1	1	1	1	1
PDK4	1	1	862.820111499822	1	379.466908689675	1	1	190.022185777628	1	80.0555305871134	1	1	269.029858213947	171.313014586603	359.577420062027	1	1	73.4988124104284	164.48267109811	1	90.9357927572506	805.849252516965	179.693736761754	518.077467581518	1	1	401.854686689622	110.138449450414
PDLIM2	92.1701940758758	1	52.0162049581009	1	127.413794197558	79.3765648921382	1	1	61.2452892833949	1	44.8152311841738	225.258011815977	159.117355251806	1	70.5379204071702	1	1	1	1	1	1	1	1	115.052833208805	76.9106701652427	1	61.5037314838853	95.792591787096
PDLIM3	1	1	48.5288246469372	1	1	1	1	100.963574558677	1	44.5219001926444	1	128.129626034881	125.693452521746	165.090942144611	1	40.4285895569191	1	1	1	44.9594627227625	197.793585461533	131.118181468683	826.629994023582	312.920228864829	1	1	1	40.0484405780705
PDLIM4	1	1	43.9474029492379	1	85.2350678382507	1	1	43.0604477089976	142.39698247365	38.9196964707608	1	113.674349725171	1	1	1	1	1	1	1	1	126.654364875658	49.9109527417445	507.626240431878	1	1	1	1	100.434282628529
PDLIM7	1	1	98.2911794359424	1	98.1323513061554	1	1	1	83.4997772546132	1	82.3747274108434	240.897932304462	144.87744626376	1	80.2826062818525	1	1	1	43.636787218754	37.6572686193063	1	1	263.732890607134	251.116629585412	1	42.3954518964665	78.2974958925027	1
PDP1	1	1	1	1	1	1	1	1	1	37.766813173786	1	1	1	47.3508698925884	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PDPK1	1	1	1	1	1	1	1	38.5123682786286	23.3426212583417	37.9970422419828	1	1	1	71.3668251211908	1	31.3949908537635	1	1	1	39.8346086155397	1	45.25620253954	1	1	1	1	1	1
PDPN	1	1	1	1	84.671905781913	1	1	1	1	1	1	142.364720787077	1	1	1	1	1	1	1	1	1	1	33.212218621853	1	1	1	1	316.230743089154
PDRG1	1	1	1	1	1	1	1	1	1	33.7381971831194	1	1	1	1	1	47.1688808408541	1	41.9051481400237	1	36.5274829820924	1	26.821841438592	1	1	1	1	1	1
PDS5B	1	1	1	1	74.3294514639813	1	1	1	26.0541547523492	1	1	59.5206488019534	1	1	65.142364860337	1	1	1	1	1	1	39.8973891357843	1	1	1	1	1	81.2813822580162
PDSS2	1	1	1	1	1	1	1	1	1	1	1	1	1	103.997644430739	1	82.5474863351781	1	1	1	146.398512531303	1	1	1	1	1	1	1	1
PDZK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.7313237974505	1	1	1	50.6503491242742	1	1	1	1	1	1
PDZK1IP1	1	1	1	1	1	1	1	85.4361666251933	127.191442711848	223.931371188428	1	1	1	95.059805956214	1	89.9295063814883	1	62.1002864868263	1	100.47108228041	212.139461222165	61.9694169898358	1	1	1	1	1	1
PDZRN3	1	1	1	1	1	1	1	1	1	1	1	48.7435600664863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PEAK1	1	1	1	1	1	1	1	1	1	1	1	66.9967222518906	113.692014081285	1	49.763736224651	1	1	1	1	1	1	1	1	66.6375851170963	1	1	1	104.565058102031
PECAM1	1	1	984.650377945069	1	1	1	1	1	1	1	116.222924747163	1	1	1	844.62546760941	1	98.0712554918493	1	76.3333855360448	1	1	1	1	1	1	35.3996135229243	1005.15254595568	415.748477177454
PEG10	1	1	1	1	1	1	1	1	62.5560844276994	1	1	1	1	88.9734578417256	1	54.0620240050418	1	1	1	118.075672797111	31.694750776535	1	1	1	1	1	1	1
PELI1	1	166.096974562374	116.398989064484	105.469022874808	1	86.8034673187382	1	1	39.0704048631989	1	47.8977951000425	1	61.3433329161284	35.9486965472232	91.7470547792661	1	74.17331646227	1	60.4626901403564	28.0939744571842	98.9856200870046	37.2363098551795	1	83.3464671340875	1	95.5499739439325	140.904837300136	50.2264725299803
PELO	1	1	1	1	1	1	1	1	29.6723270424139	1	1	63.9359040719972	49.768665804301	1	39.5664815111469	1	1	1	1	1	1	1	1	1	1	1	1	1
PEPD	1	1	61.7821530865836	1	57.7290940107953	1	1	35.805584394917	60.250644414817	65.2819367999678	66.4102038319519	84.1684129999945	101.978168814717	47.1312919040435	70.4680739769174	79.6060331910304	1	37.2793526528758	90.0863259626846	67.6572531040857	28.8711290029363	47.4831112248938	57.2879589391675	61.0495733203282	1	63.4151230978358	101.691197576107	397.920588706116
PER1	87.737387802327	84.9909632030432	66.2309916762136	1	66.770373756297	1	1	33.7296120911755	1	1	122.464715822492	44.6929677082222	54.2688044537746	1	41.8149010996518	1	1	1	69.0059273392766	1	59.9780593648827	62.2654272960788	71.647604056653	61.0618386752407	1	61.8309378375187	1	1
PER2	1	1	1	1	1	1	1	34.1160222944917	1	1	1	1	1	1	1	1	1	1	1	1	51.5696423714504	54.0799405152346	56.2973019585728	1	1	1	1	40.0484405780705
PERP	1	1	82.91872255414	1	94.9208667640975	1	1	582.022906486912	607.58110734026	886.980006852659	1	132.101905323218	1	813.152664043463	1	647.705687129489	1	460.626421497251	1	852.796606510606	699.617471082061	701.750489812613	1157.27894432383	1	1	1	1	320.095241769945
PES1	1	1	1	1	1	1	1	1	46.8127843147608	1	1	1	1	1	1	43.1158593758474	1	1	1	37.7863334565674	33.7627216976065	32.0714826455957	1	1	1	1	1	1
PEX10	1	1	1	1	1	1	1	1	1	26.6969873490037	1	1	1	1	1	36.144486144063	1	1	1	30.4906844888143	1	1	1	1	1	1	1	1
PEX11A	1	1	1	1	1	1	1	30.5836994300293	1	37.0245230516811	1	1	1	44.1890729303272	1	33.7952747134977	1	1	1	1	1	53.5703181822216	1	1	1	1	1	1
PEX11B	1	1	1	1	1	83.4522463101729	1	55.7701404721761	35.266419358787	50.5357555267145	1	1	1	60.2920475069765	60.0819821986683	55.3560703019291	1	90.4977547038729	1	44.4406590782079	1	1	1	1	1	1	1	1
PEX11G	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.6074219890202	1	1	1	1	1	1
PEX19	1	1	1	1	1	1	1	26.2276869152838	1	1	1	1	1	1	1	27.3955756318065	1	40.1617341843993	1	1	1	1	1	1	1	1	1	1
PEX7	1	1	1	1	1	1	1	35.4410951963829	1	32.8276559056533	1	1	1	1	1	38.4795104409864	1	1	1	28.3045987345855	1	32.5916964367774	1	1	1	1	1	1
PFDN6	1	1	1	1	1	1	1	39.1204812102968	59.2257038483839	56.0539113281117	1	1	1	49.8715309462281	1	91.8601739429321	1	78.3530504187854	1	83.869098520025	28.3336297764249	48.5634735962909	1	55.8084666389394	1	1	1	1
PFKFB3	121.249272707956	103.519879719745	1	1	1	1	1	1	1	1	147.975930179236	1	1	1	1	1	1	1	117.522957559863	1	29.6102477774468	1	78.8416436742105	1	87.5458456763436	128.635337553101	1	1
PFKP	1	1	45.2369263885925	1	1	1	1	1	86.0738203777527	1	1	1	1	1	1	1	1	1	1	42.7888001307158	1	1	1	1	1	1	1	1
PFN2	1	1	1	1	63.5276087624279	1	1	65.8066063499623	282.731450789998	77.7499793759385	1	89.0395995561276	1	98.4613609000625	1	193.271676334267	1	73.9843242188039	1	255.742769953161	55.4285796361005	90.6777211562433	135.94739299041	66.4408140851002	1	1	1	1
PGAP2	1	1	1	1	1	1	1	38.961036580901	1	23.3662769259261	1	1	1	54.4282621377452	1	37.5791703689661	1	1	1	31.8810214699023	1	1	1	1	1	1	1	1
PGAP3	1	1	1	1	1	1	1	1	1	48.7331709647516	1	1	1	1	1	1	1	1	1	1	1	30.1463122128517	1	1	1	1	1	1
PGD	1	1	1	1	47.7204814796148	1	1	44.2676182688303	190.966326569756	67.9557446786363	105.486268918348	47.8722819973286	1	79.2884793630144	1	145.284408957899	1	1	127.281849692905	162.336204219918	45.7033657420353	67.4660194567732	1	1	1	82.5072801285086	1	1
PGF	1	1	1	1	1	1	1	1	1	1	1	1	352.025321235665	1	326.215582656638	1	1	1	1	1	1	1	1	474.02045550603	1	1	1	1
PGM1	1	1	1	1	1	1	1	1	84.5496666675243	41.7276946234581	1	48.7792904168602	1	45.9793005479954	1	59.1624749298099	1	1	1	81.9853414082502	57.3880758567703	1	87.8458539863465	1	1	1	1	1
PGM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.0531569495894	1
PGM2L1	1	1	49.0538834307536	1	1	1	1	45.8089576184539	54.3749555475476	1	1	1	1	51.9497762793933	59.2910469784035	1	1	1	1	1	1	114.058784984078	1	1	1	1	99.7872930748016	152.963906363065
PGM5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	192.890078459223
PGP	1	1	1	1	1	1	1	38.8855478608321	37.5723533146153	46.5264075392471	1	1	1	38.2850478234418	1	49.900451038349	1	1	1	105.763506537921	1	1	1	1	1	1	1	1
PGR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	116.911121068565	1	1	1	87.5220704910646	1	1	1	1	1	1
PGRMC2	1	1	1	1	1	1	1	37.7011581135625	1	42.9554347635596	1	51.3905930741996	1	59.1011797103595	1	42.5786631895497	1	77.4588386022125	1	1	1	48.8113477988136	1	1	1	1	112.733311482431	1
PGS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.339258428177	1	1	1	1	1	1	1	1	1	1	1	58.7212973789792	1
PHACTR1	1	1	1	133.770029743757	1	173.72231256113	1	1	1	1	208.343043636521	1	1	1	1	1	1	1	221.730253613655	1	1	1	1	1	1	177.687953720436	1	1
PHACTR2	1	1	141.388104052354	1	106.316532857586	1	1	1	1	1	35.8319155061596	146.089345813324	78.9430293594215	1	125.525365710697	1	1	1	71.2582506298426	1	1	1	1	79.1712061441784	1	1	171.281990808074	55.154677909346
PHC2	1	1	1	1	1	1	1	1	1	1	1	47.9916926452827	55.2000414660135	1	1	1	1	1	53.4029682029738	1	1	1	1	1	1	1	1	1
PHC3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.9376255693721	1	1	1	1	1	1	1	1	1	1
PHF1	107.322571951242	108.81715880715	42.1825947041604	126.057372664053	53.7208526726989	1	1	35.7957300608484	33.2726439071799	1	1	51.311573978385	65.0245757130596	41.0877445120783	40.1715931004261	1	1	48.5574834746006	1	1	42.9617714285917	87.3112960784712	94.9942210719626	64.6248191382415	102.863415000314	1	47.1098739982182	1
PHF11	92.9438674215845	72.3543385730136	49.4604774175321	1	82.0707843544493	1	1	38.3827646892284	36.4050181840261	35.1318371684458	85.8631550113639	50.1437800018712	67.9280953688643	1	48.758700297274	26.952773108836	1	1	52.5156141291796	1	29.7884534420641	57.0683817299508	1	50.0550535440307	1	64.9954925657769	80.0161571599677	1
PHF14	1	1	94.927010416233	90.4107027769486	93.2232717763657	1	1	75.3004982830633	119.482670292013	84.0498899788147	1	84.388159342276	1	131.001216003032	72.5569407127652	83.4714943587501	1	88.0578200733614	1	120.965779968103	84.4659356408898	59.4157140807481	64.119624282404	86.1547616028886	1	50.0417534253748	97.9814219053118	68.6037693989059
PHF19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.7947975354795	1	1	1	1	1	1	1	1
PHF23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.0086735026779	1	1	1	1	1	1
PHF6	1	1	1	1	1	98.3777482838418	1	1	1	28.5476021812896	1	1	1	1	1	27.8021974341142	1	1	1	36.9257201175338	1	1	1	1	1	1	1	1
PHGDH	1	1	1	1	1	1	1	1	60.4064913494485	35.3464250377907	1	1	1	58.9486229049577	1	110.379743883098	1	1	1	176.66142381717	93.7195973371147	1	76.6323702413203	1	1	1	1	1
PHGR1	1	1	1	1	1	1	1	100.426053378394	1	86.2515807811929	1	1	1	1	1	1	1	1	1	1	1	76.3951512713749	1	1	1	1	1	1
PHLDA1	552.596708040957	414.535643356601	164.703359667758	1	241.559232151839	1	108.88074665287	1	269.962750057979	68.0053209172373	119.281967126417	179.577708978056	940.387136399084	1	171.726768920927	59.2242191445116	1	1	141.786890899081	81.5318844851236	215.544706463443	1	164.171846009186	748.181260975675	388.361071150484	80.0444145745352	90.5031715913759	592.876844590367
PHLDA2	1	1	1	1	85.5092392948412	1	1	489.060360638228	351.370432819938	215.954538336965	158.94041482173	133.161325207691	221.746268028353	196.166559140434	1	120.72698350589	1	121.719413004933	104.043937636173	257.403583247223	397.979235216042	249.075018675247	153.183809243442	735.323554752304	1	117.927507724227	52.9902092826856	1
PHLDA3	1	1	1	1	1	1	1	42.5880512837252	32.5573173637159	33.0040560234812	1	101.784251079327	1	35.1817757983677	1	1	1	1	1	1	1	1	52.011159082411	72.7013114756557	1	1	1	1
PHLDB1	1	1	1	1	112.425312664348	1	1	1	1	1	1	109.466406978255	107.31624367006	1	61.0913705154358	1	1	1	1	1	1	1	65.2594015354365	62.1093543118153	1	1	61.349678022413	1
PHLDB2	1	1	1	1	1	1	1	1	1	1	1	1	50.9340368512222	1	52.4053046968566	1	1	1	1	1	1	1	1	114.436561441607	1	1	1	308.854652959129
PHTF2	1	88.8847737251309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
