NAME	Endothelial ACKR1	Endothelial RGS5	GenMod5	Endothelial CXCL12	NK cells	T cells CD4+	GenMod1	GenMod3	T cells CD8+	Macrophage	NKT cells	Plasmablasts	PVL Differentiated	CAFs MSC iCAF-like	DCs	CAFs myCAF-like	Monocyte	GenMod2	GenMod7	Myoepithelial	GenMod6	PVL Immature	Luminal Progenitors	B cells Memory	GenMod4	Mature Luminal	B cells Naive	Endothelial Lymphatic LYVE1
KDR	69.2136481720521	314.917663253903	1	226.14153980176	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	201.137834554389
KHSRP	1	54.6601492599516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.3976469202696	1	1	1	1	1	29.6592931243883	1	37.3149884491419	44.3958779213873	1	1
KIAA0040	1	32.2546991371406	79.9193298685732	1	1	1	88.5365086423138	1	1	1	1	1	115.500486546096	1	1	1	1	1	45.0615775938993	51.9628626924928	40.7556224937068	64.8929976403672	1	1	1	138.518385319243	133.36597602704	1
KIAA0100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.9903025149302	1	1
KIAA0101	1	1	1	1	1	1	1	47.4177607187286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	153.528851789331	1	1	1
KIAA0125	1	1	1	1	1	1	1	1	1	1	1	156.689476079117	1	1	1	1	1	1	1	1	1	1	1	155.595401492879	1	1	1	1
KIAA0141	68.6624667372153	51.9663815274118	1	69.8331635314033	1	1	1	1	1	1	1	1	1	1	30.5745650813962	1	1	1	1	1	1	1	1	1	1	28.1372473238209	1	19.4068686828597
KIAA0196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.4738864960723	1	1	1	1	1	1	1
KIAA0226L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.8597771573551	1	1	1	1	1	1	1	1	102.566053154959	1	1	1	1
KIAA0232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.5254387739277	1	1
KIAA0319L	1	32.5111882262956	50.8450934826649	1	1	1	27.9643793223491	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.3280625921664	1	1	65.1966633787564	1	1
KIAA0355	93.9782207342938	121.145767686171	1	164.519448290407	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.7648336541468
KIAA0368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.5769007215283	1	1	46.0674657755591	1	1
KIAA0907	1	1	49.9593831721796	1	1	1	59.815459981743	1	1	1	1	1	1	1	1	1	1	26.0697797016911	99.4760101622102	1	46.6091080051304	1	30.6443944138053	1	31.5780184736294	41.357192377569	1	1
KIAA0922	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	114.222616818661	1	1	86.6800903441739	1
KIAA0930	1	1	1	1	1	1	1	1	1	83.8225375489192	1	1	1	88.2735726144346	1	97.9620719640548	55.8205301152727	1	1	1	1	1	1	1	1	1	1	1
KIAA1033	1	32.3640806427927	1	56.9664903499909	1	1	1	1	1	71.7544023607581	1	1	1	1	1	1	47.0676769124257	1	1	1	22.1232489510304	1	1	1	1	1	88.9872890484944	1
KIAA1143	1	30.8775243765273	1	48.9085452417038	1	1	1	31.5725363128239	1	1	1	1	1	1	1	1	1	25.0251854226508	1	1	1	1	1	1	1	40.1911756038775	1	72.5871915678317
KIAA1147	1	1	1	57.2771165566682	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KIAA1191	1	37.0095179405651	51.4481043351052	1	1	1	33.5419266238049	32.3888909504037	1	1	1	1	1	1	1	1	1	40.1182616625285	1	94.7941026232162	25.7597345888376	1	59.8997245710839	1	43.3260268837057	30.5015430158133	1	45.5747758135775
KIAA1217	1	31.9072668186301	51.3256416828637	1	1	1	56.1310844559606	40.4823696650732	1	1	1	1	1	1	1	134.168360676607	1	32.9201734212288	93.5189271243479	128.325955999501	34.8074147613056	1	53.1455649703265	1	51.3339812006869	122.654693398335	1	1
KIAA1324	1	1	134.608658328272	1	1	1	89.8624904070434	1	1	1	1	1	1	1	1	1	1	66.6713064441441	99.9973991336812	1	106.148100704444	1	86.9386199499309	1	40.1826937714807	281.968319854681	1	1
KIAA1429	1	1	1	1	1	1	1	35.9320972435356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.8555953110946	1	1
KIAA1462	66.0554111467214	133.83917123756	1	73.825808519201	1	1	1	1	1	1	1	1	1	1	1	46.3198029647843	1	1	1	1	1	1	1	1	1	1	1	38.9585557065074
KIAA1468	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.4840795502276
KIAA1522	1	1	106.087591715965	1	1	1	62.5581340591369	25.3041057816818	1	1	1	1	1	1	1	1	1	36.0005415273791	65.3709948996986	1	54.5603059923247	1	43.9302196188132	1	38.0778687060026	87.8969922465293	1	1
KIAA1551	68.7779753035333	43.2958728131964	1	62.5828378280017	196.443301162298	203.248648884342	1	1	256.43606834177	72.7844127251759	1	1	1	1	44.5406544188447	1	41.4442642620209	1	1	1	1	1	1	254.239628724064	1	45.8068843060332	96.0578301842747	20.381909265435
KIAA1671	1	36.5777491003406	1	73.4566055638501	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.22768612629	1	1	1	1	1
KIAA1683	58.8868590964818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.9305345012747	1	1	1	1	1	1	1	1
KIAA1715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.2808307561582	1	1	1	1	1	1	1
KIAA1841	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.3697983161554
KIF12	1	1	81.6937006639723	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.6853688675406	1	1
KIF13B	1	1	59.9832526285527	1	1	1	40.6530739440209	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.8363639630451	1	1
KIF16B	1	1	55.6364719206191	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.4360132853399	41.2067061632749	1	29.4396148141656	1	1	1	1	74.6820521407893	1	36.9218215279979
KIF1B	1	42.6644804119433	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.4740884978989	1	1	1	1	1
KIF1BP	1	1	42.0543100693241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.4239503031843	1	1
KIF20B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.2064729122073	1	1	1
KIF22	1	1	195.609898288743	1	1	1	72.3280148275088	41.0134631948324	1	1	1	1	1	1	1	1	1	56.9614252894519	51.4614831732564	1	79.4765019415318	1	38.0072912901876	1	128.059882276694	50.7622658187229	1	1
KIF23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.4937255518	1	1	1
KIF26A	1	63.1766070963868	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KIF2A	1	1	1	1	103.370576995843	83.0469083327823	1	39.6853158396177	94.3835499595592	1	89.0085938019113	1	1	1	86.1369844068074	1	1	25.4454431890878	35.3200337493698	1	26.9106491241267	1	1	1	51.380508294659	1	1	1
KIF3A	1	1	31.0091976584658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.289787965974	1	57.9235867792917	1	1	1	1	1	38.2536129713548	1	1
KIFC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.1140166555013	1	1	1
KIFC3	66.1508710699289	112.329845558687	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	102.103869850418
KIN	1	1	1	1	1	1	1	50.1142370854462	1	1	1	1	1	1	1	1	1	41.4552345779091	51.8906124731785	1	27.6281464242263	1	1	1	40.3508893331382	1	1	54.0884552111353
KIR2DL4	1	1	1	1	168.369622822181	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KIT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	143.330832171892	1	1	1	1	1
KITLG	1	68.4167663457767	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KLC1	47.8508069664651	81.2338041117647	1	60.2473898458647	1	1	1	30.618934108964	1	1	1	1	76.4347504231824	1	1	1	1	24.7902943548615	1	59.7630288670607	1	49.8326344580151	1	1	1	1	1	1
KLC3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	81.843897225591	1	1	32.3704321536694	1	1	1	1	1
KLF13	1	63.5987333355409	1	1	1	1	1	1	1	1	1	85.2764149490328	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KLF16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	160.584078486303
KLF2	288.445935666447	273.57068821587	69.7376455141348	555.277095503647	237.620837733192	190.661224742859	112.266161062399	1	123.974964443083	193.467362260696	261.899862922603	1	204.939540131842	99.9976482778833	1	80.2424789317906	99.9622088542942	1	58.3847562166088	1	47.5089811456675	75.8706573451234	1	186.920643266213	1	1	159.492023013494	572.458784527471
KLF3	65.240543311299	56.6070796307674	1	127.946728380086	1	1	42.0135078556152	61.169147501622	1	58.9659098697802	167.891057172578	1	1	65.964047417832	63.132690156409	39.3693075974329	71.83953103165	29.3966575419345	85.7837160714071	1	48.1441934666898	1	37.0223887091236	1	43.6712963008459	38.9623918554037	1	60.5375131379944
KLF5	1	1	1	1	1	1	1	37.3312655527919	1	1	1	1	1	1	1	1	1	1	75.6993323995814	140.755894289427	32.1217399403047	1	208.512542861009	1	30.0937099676198	87.3079430129278	1	1
KLF7	107.13347168375	71.7185029412484	1	69.7311811917876	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.6894354767693	1	1	1	1	1	1	1	1
KLF9	144.897487666364	104.373795390707	1	125.147812333754	1	1	34.9620963041319	1	1	1	1	1	201.035327376319	161.973381120666	1	80.9848106503068	1	1	1	84.2546696668649	1	186.698762482401	32.2600169787609	1	1	111.518073686376	1	48.7792053296722
KLHDC8B	1	1	1	1	1	1	1	1	1	1	1	1	83.3645871200594	1	1	1	1	1	1	1	1	51.1024583027454	1	1	1	1	1	1
KLHDC9	1	1	62.8517253286048	1	1	1	59.7707346141375	1	1	1	1	1	1	1	1	1	1	26.6421070332897	1	1	41.9263102143043	1	1	1	1	1	1	1
KLHL13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	115.017764982114	1	1	1	1	1	1	1	1
KLHL20	1	67.6553981336324	1	38.1596341112135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72.5871915678317
KLHL21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.6863533277013	1	1	47.970659977535	1	1	1	1	159.248076449576
KLHL23	1	1	1	1	1	1	1	1	1	1	1	1	112.093433135756	1	1	1	1	1	1	1	1	58.150599910981	1	1	1	1	1	1
KLHL35	1	1	1	1	1	1	32.32080457942	1	1	1	1	1	1	1	1	1	1	1	1	1	29.6166437313029	1	1	1	1	1	1	1
KLHL36	1	1	1	1	1	1	1	29.6769201258031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.7638185308701
KLHL5	1	68.6213122722628	1	50.0434389036889	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KLHL6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.471265695142	1	1	1	1	1	1	1	1	1	1	1	1	1
KLHL7	1	1	1	1	1	1	1	33.9690611856096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KLHL9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.3579649712871
KLK10	1	1	1	1	1	1	1	36.5648936122839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KLK5	1	1	1	1	1	1	1	59.9710872917892	1	1	1	1	1	1	1	1	1	1	1	95.6296253654943	1	1	136.893483606356	1	1	1	1	1
KLK6	1	1	1	1	1	1	1	227.486525710696	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.6888272384519	1	1	1	1	1
KLK7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.5424346352452	1	1	1	1	1
KLRB1	1	1	1	1	1391.5181263365	536.688818966546	1	1	338.225190440716	1	1435.87271737262	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KLRC1	1	1	1	1	863.166820875352	1	1	1	169.9955211632	1	356.450062650823	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KLRC2	1	1	1	1	114.800266527968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KLRD1	1	1	1	1	1030.08743561692	1	1	1	381.659159997462	1	1417.66367104039	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KLRF1	1	1	1	1	188.312221862963	1	1	1	1	1	447.940016158042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KLRG1	1	1	1	1	1	1	1	1	1	1	271.692249163706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KMO	1	1	1	1	1	1	52.0982981789224	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	126.228531593307	1
KMT2A	63.2044196090734	83.1395045801857	1	111.052771377921	1	79.3003736547532	48.1285028798581	37.3433680728627	1	1	1	1	53.9663150380993	94.7519988260667	1	65.6243483780448	1	1	51.3341222046577	62.7937477711376	33.021919156493	80.4735218782085	53.285942961877	1	30.090272065585	77.4593355031708	1	113.681516731169
KMT2D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	160.584078486303
KNSTRN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.8756163737751	1	1	1
KPNA1	1	1	50.6572637623132	1	1	1	1	27.0882300142563	1	1	1	1	1	1	1	1	1	1	39.692004995698	1	1	1	1	1	33.5734127063114	1	1	1
KPNA2	81.6198918820806	1	35.7530414041333	87.6087983045317	122.542468343956	102.325420556864	1	68.9954071071436	119.226988181613	43.5889713766813	94.2094472378087	1	1	1	103.180090428918	1	1	47.9343357973105	1	64.3608203894136	21.2844997117344	47.559165578237	50.841483035527	1	173.658787261306	38.8294112021224	1	67.3558517707445
KPNA3	45.5960996562377	1	1	1	1	1	1	39.4534677250967	1	1	1	1	1	1	32.5080796061858	1	1	22.4997867183447	1	1	28.5398401387641	1	1	1	1	1	1	136.201608027283
KRCC1	41.6732329724012	53.4562706096982	68.0655043101971	49.9829151558794	1	1	88.6889472203517	44.7850465178916	1	48.670430721779	1	1	1	65.4365273656458	39.8890603513307	54.0319665948683	44.6092968689092	48.7520218294616	53.8069314176373	48.1926538100045	95.7332503215623	1	58.8064449429628	78.9075733557114	57.3928664834168	73.9561715281116	1	1
KRI1	1	1	1	1	1	1	1	29.9694771074611	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	159.248076449576
KRR1	62.9766833852932	65.7242275774434	63.6028664064292	67.3234741632138	1	1	34.5942358161114	44.6296879911333	1	1	86.5524863910931	1	72.9947151065623	67.008531575643	1	52.4772118028875	1	68.5471140247192	37.8671326493962	83.6332925225572	44.5782189953681	41.9439747897955	57.5551562790795	1	84.2114422959657	76.2511931182511	1	39.7638185308701
KRT14	1	1	1	1	1	1	1	214.373552344709	1	1	1	1	1	1	1	1	1	1	1	7945.97564144832	1	1	461.390251925041	1	1	1	1	1
KRT15	1	1	214.060611048655	1	1	1	52.2399881655608	176.759273611739	1	1	1	1	1	1	1	1	1	135.336374319376	179.275032742895	81.4523842486759	159.025976136182	1	1759.19531927203	1	1	174.524532098036	1	1
KRT16	1	1	1	1	1	1	1	182.828194250373	1	1	1	1	1	1	1	1	1	1	1	102.133146153075	1	1	173.395149752357	1	137.864366732238	1	1	1
KRT17	1	1	1	1	1	1	1	360.042268894743	1	1	1	1	1	1	1	1	1	486.873966450198	1	6983.95211601084	441.220147625098	1	554.295917764769	1	787.356294853935	1	1	1
KRT18	61.3787004155369	1	1587.74918254451	1	1	1	2712.83521780292	675.798589564506	1	1	1	1	66.628600201962	1	1	1	1	1512.51242466366	1101.85773087361	214.809174817366	1960.1387153815	1	1075.94982750444	1	901.055240650979	2537.68048035545	1	241.910840113335
KRT19	1	1	2575.00939820531	92.3699906583482	1	1	3294.78584866616	1572.63273410755	1	1	1	1	1	1	1	1	1	2916.5242742504	2370.78464675389	1	4300.0077384981	1	1987.84536904948	1	1537.75080688853	2283.66474842601	1	72.8436430559958
KRT23	1	1	1	1	1	1	204.878963247973	1	1	1	1	1	1	1	1	1	1	1	142.795229917989	1	280.090272257938	1	483.039919109976	1	1	43.3567614908182	1	1
KRT5	1	1	1	1	1	1	1	214.026535451537	1	1	1	1	1	1	1	1	1	1	1	1514.62380069817	1	1	264.228971338922	1	1	1	1	1
KRT6A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	160.242945822293	1	1	1
KRT6B	1	1	1	1	1	1	1	191.97163591449	1	1	1	1	1	1	1	1	1	1	1	1	1	1	236.723162981349	1	1	1	1	1
KRT7	52.651010729359	1	396.342103513537	1	1	1	683.455755144661	919.531307177461	1	1	1	1	1	1	1	1	1	1261.31557185034	917.978991735854	1262.74128420836	1516.8623833301	1	1443.77485331352	1	1204.38263306969	724.100025556138	1	1
KRT8	1	1	931.645400212914	1	1	1	1456.11775527087	581.811656131991	1	1	1	1	1	1	1	1	1	836.360106479254	749.18308369521	895.941337094756	1409.62080694726	1	1005.30889327298	1	636.442939441251	1529.06734939231	1	1
KRT80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.5615922146537	1	1	1	1	1
KRT81	1	1	1	1	242.599756209732	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	475.955521155797	1	163.62865103293	1	1	1	1	1
KRT86	1	1	1	1	427.356785183931	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KRTCAP3	1	1	94.5903812702636	1	1	1	98.0112175457319	99.2702023111612	1	1	1	1	1	1	1	1	1	71.166183104736	81.019492634387	40.7215198259829	150.668810946348	1	163.881670544135	1	113.073149387312	87.0699898367795	1	1
KYNU	1	1	1	1	1	1	1	1	1	70.2882299200109	1	1	1	1	108.593048331867	1	78.2921102190941	73.3476643001447	1	1	1	1	1	1	79.2315213592955	1	86.7873305024951	1
L3MBTL3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	92.2120715432005	1
LACC1	1	1	1	1	1	1	1	1	1	42.4533549480314	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LACTB	1	1	1	1	1	1	1	46.8764250773135	1	75.8031508152846	1	1	1	1	1	1	94.4361527369021	1	1	1	1	1	1	1	1	1	1	1
LACTB2	1	1	1	1	1	1	1	22.3599459858354	1	1	1	1	1	1	1	1	1	28.6786630177445	1	1	33.2858052275626	1	1	1	1	1	1	1
LAD1	1	1	1	1	1	1	1	79.8078603323784	1	1	1	1	1	1	1	1	1	53.6297260098123	68.1833839056936	1	63.0709269890023	1	1	1	96.3391165189077	1	1	1
LAG3	1	1	1	1	1	1	1	1	298.775182770189	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.4527896895996
LAIR1	1	1	1	1	1	1	1	1	1	240.335595133928	1	1	1	1	50.3456586401996	1	147.368503741263	1	1	1	1	1	1	1	1	1	1	1
LAIR2	1	1	1	1	1	1	1	1	1	1	321.393899355868	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LAMA2	1	1	1	1	1	1	1	1	1	1	1	1	1	208.563774093535	1	128.902141531745	1	1	1	1	1	1	1	1	1	1	1	1
LAMA3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	159.56256164172	1	1	1	1	1	1	1	1
LAMA4	83.7169142734974	304.094869786348	1	161.183003851696	1	1	1	60.4162280444082	1	1	1	1	157.559209442562	187.337869614895	1	195.355425772242	1	1	1	1	1	311.204114830608	1	1	1	1	1	596.323792630029
LAMA5	115.137664632135	91.7314017138956	1	107.385193637415	1	1	1	1	1	1	1	1	82.094487626186	1	1	1	1	1	1	1	1	77.8660900114357	1	1	1	40.2277117626954	1	42.1306444551346
LAMB1	122.057428095398	201.596658652875	1	132.900221200097	1	1	1	1	1	1	1	1	1	203.412975642624	1	165.002747326692	1	1	1	1	1	113.746271610938	1	1	1	1	1	42.1306444551346
LAMB2	103.324276391417	96.6207884858814	84.1732155451121	58.2549690865454	1	1	30.2465024971437	1	1	1	1	1	123.805936078338	106.473996518976	1	154.681862305588	1	1	1	1	44.8614255845938	156.873690427755	24.7511925153084	1	1	66.0459517576217	1	74.8023054712988
LAMB3	1	1	1	1	1	1	1	96.3689075028058	1	1	1	1	1	1	1	1	1	1	1	158.265621572405	1	1	1	1	1	1	1	1
LAMC1	109.137022100517	163.536132482981	1	90.0379300413508	1	1	1	41.8355955092634	1	1	1	1	103.453643236994	123.04726847219	1	110.619093176719	1	1	1	1	1	237.300945306476	1	1	1	1	1	197.397815852022
LAMC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.125496831603	1	1	40.9254322355537	1	1	1	1	1
LAMP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	107.942588371186	1	1	1	1	1	1	1	1	1	1	1	1	1
LAMP5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100.210288630346	111.365856488975	1	1	1	1	1	1	1	1	1	1	1	1
LAMTOR3	41.9014938318849	1	88.5234011576501	46.2362336080918	1	1	77.6565498450047	34.1285509371565	1	65.7594860313238	82.9946382959282	1	1	1	59.5210940325265	63.9156025083838	47.8644374701939	51.6913856361681	40.2665871837294	47.6219775900332	55.0556219170831	1	45.5535095605838	1	33.1232784898038	80.1515558683171	1	1
LAPTM4B	78.1762897497299	78.3591195135731	1	32.2170639918017	1	1	1	90.3848554084147	1	1	1	1	1	1	1	1	1	72.0361471685512	52.724493822067	1	70.4659435177899	147.996134017534	44.9457185579041	1	86.8277302969204	1	1	1
LAPTM5	1	50.8438408209403	1	174.313622431012	350.040424263918	753.696312695502	1	1	700.396027907448	1731.50900204773	481.667321259029	78.5751586014756	1	1	502.809378651186	1	1120.37233851143	1	1	1	1	1	1	1297.9128587699	1	1	2242.83500254345	835.968011872887
LARP4	1	1	49.2123404053414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.0499063098989	1	1	27.3813891809203	1	1	1	1	37.9606388667604	1	1
LARP6	1	1	1	1	1	1	1	47.6999745975956	1	1	1	1	1	52.2240870876442	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LAS1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.0580534937903	1	1	1	1	1	1	44.8399832448179	1	1	203.822852263153
LASP1	62.8418200072776	35.6859312880471	77.2204638142145	62.3831250380795	127.351334606706	1	53.4062449803631	45.7353096137	75.6963631772884	54.7195235948921	72.9793595503546	1	78.1080572941822	64.2420116439492	41.752599877932	78.9097989358495	63.7205944430147	49.4666897462612	38.6827346530553	1	37.7417763875233	64.3452353732546	1	1	1	62.9571061157062	1	1
LAT	1	1	1	1	98.8601053768486	272.393762219712	1	1	246.430617345417	1	229.451092787182	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LAT2	1	1	1	1	202.995775492845	1	1	1	1	104.545404889763	1	1	1	1	47.3661442330698	1	126.802986560213	1	1	1	1	1	1	161.233458728661	1	1	238.284061709293	1
LATS2	40.6455378247367	43.5468703418498	1	1	1	1	1	1	1	1	1	1	1	1	1	29.7690760965128	1	1	1	1	1	1	1	1	1	1	1	95.4527896895996
LAX1	1	1	1	1	1	1	1	1	1	1	1	49.6621518877168	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LAYN	1	67.9113584294395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.3023234397173	1	1	1	1	1	1	1	82.7648336541468
LBH	58.2942944224963	195.713268211954	1	90.3156539055876	187.617409551082	287.173533801354	1	1	252.089674416167	1	170.571152508053	1	643.376629969517	97.8061980233975	1	94.4404833978068	1	1	1	427.636212018808	1	260.369538209687	47.0612903517576	257.171029795789	1	1	291.499251164193	1
LBR	36.6512727180074	58.1500707029094	1	75.5320461472679	1	1	1	1	1	1	140.994917342365	1	1	1	1	1	37.342694418089	1	1	1	1	1	1	1	43.9623783088548	1	1	64.6187697386683
LCK	1	1	1	1	197.47641356298	350.330333898359	1	1	476.696943146456	1	269.266362907948	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	105.861203961523	1
LCN2	1	1	1	1	1	1	1	82.8616790828183	1	1	1	1	1	1	1	1	1	1	1	1	87.798132339975	1	632.838024904181	1	1	1	1	1
LCOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.0389327324775	1	1
LCP1	1	1	1	1	431.06748305839	265.859829115324	1	1	378.617124546562	292.601032649087	442.784230878516	1	1	1	419.028217001098	1	432.664166701472	1	1	1	1	1	1	221.654729300556	1	1	237.976883830561	1
LCP2	1	1	1	1	208.332849337093	155.483526838814	1	1	232.727895172347	226.540442559673	123.158709201579	1	1	1	45.0433190954332	1	250.069270262553	1	1	1	1	1	1	1	1	1	1	1
LDB2	210.246569323384	259.042881059498	1	250.375276725531	1	1	1	1	1	1	1	1	1	127.532318904458	1	54.9283931870384	1	1	1	1	1	1	1	1	1	1	1	258.358475453094
LDB3	1	1	1	1	1	1	1	1	1	1	1	1	50.5551053341956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LDHB	190.790535928022	224.215924444075	1	161.37391893167	196.321540445471	680.080961958876	1	798.854140419215	418.253857745514	159.851766548182	175.53275692535	104.759984219628	454.706913064843	343.343052633193	291.870741435074	245.441718379329	154.472348050094	718.120203537245	179.933819438478	285.141152639704	71.0777314247912	432.488433036164	336.652040232562	249.13613329108	1101.77404597565	383.578698245184	133.901366079483	95.7911541085222
LDLR	88.0331972135529	63.3934636562911	1	112.910792945019	1	1	155.08765171131	52.9893814943888	1	1	1	1	1	1	1	1	1	39.807862347369	155.83303337811	1	74.1632945340777	1	62.4089382587528	1	65.0626745638766	215.481259585674	1	1
LDLRAD4	1	1	165.115900969123	1	609.020268482538	100.168949531157	68.2724861605264	1	319.650638022777	1	1	1	1	1	295.925328581326	1	48.2497745598691	48.9495955260807	74.1122177602766	1	43.048692507099	1	1	116.302146355312	1	64.1366167780443	1	1
LDLRAP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.1574171491844	1	1	1	1	1	1	1
LEF1	47.9627658398362	1	1	1	1	113.094026874003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LEMD1	1	1	1	1	1	1	1	98.6063324973064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
