NAME	T cells CD4+	Endothelial ACKR1	GenMod2	GenMod4	PVL Immature	GenMod3	T cells CD8+	PVL Differentiated	GenMod7	Monocyte	Macrophage	NKT cells	Plasmablasts	Myoepithelial	GenMod5	CAFs myCAF-like	B cells Memory	Endothelial CXCL12	DCs	GenMod6	B cells Naive	Mature Luminal	GenMod1	Endothelial RGS5	CAFs MSC iCAF-like	Luminal Progenitors	NK cells	Endothelial Lymphatic LYVE1
LRRC8A	1	61.5362618109722	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.9533377875135	1	1	1	1	1	58.7445021321683	1	25.8421273461365	1	1
LRRC8C	1	55.4984692966741	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.3193982558615	1	1	1	1	1	47.1129358888527	1	1	1	1
LRRCC1	1	1	1	46.9918378187188	1	47.3185676717262	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.0235141700367	1	1	1	1	1	1
LRRK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.9375023804408	1	1	1	1	1	1	1	1	1
LRRK2	1	1	1	1	1	1	1	1	1	52.3902248680155	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LRRN4CL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.6705212278123	1	1	1
LSG1	1	1	24.8775354946674	30.9931876974166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.0697614221771	1	1	1	1	1	51.5897302671239
LSM10	1	1	76.7621730361033	77.2850806569456	46.5514717797907	80.7360576131966	1	1	61.3549243984538	113.679224530267	89.8527231965833	1	90.4978770308863	1	1	57.5886615231409	110.958209607724	38.7635807631135	79.2850482984143	47.8809090687572	89.2235230819439	47.2506920216793	53.5650416304263	68.7036522018416	1	29.7843795356309	1	1
LSP1	382.781683812399	1	1	1	50.5719555879834	44.182054254208	643.869847917498	1	1	414.769803300553	222.875064617583	371.39291629454	131.20402847244	1	1	228.072199436262	481.156104602812	1	914.757468450475	1	235.894427683872	1	1	1	342.85415639323	1	460.746615973542	191.614321451088
LSR	1	42.2132928992473	80.9204735162885	140.467609448983	1	115.316911719993	1	1	125.903848214503	1	1	1	1	59.2591006246774	77.0985666493591	1	1	61.3686874542015	1	114.567719695357	1	79.7526540160859	83.4557292585647	1	1	60.350885966316	1	1
LST1	1	1	1	1	1	1	1	1	1	891.304953725812	377.332737961768	1	1	1	1	1	1	1	250.57350051234	1	1	1	1	1	1	1	1	1
LTA4H	1	42.1091353732002	44.3660465328388	1	35.3617207839987	33.463605925371	1	1	1	195.860906059423	106.356135251798	1	1	82.3606501059387	41.6862741935202	1	83.7814968548014	80.7357512677803	33.5054382861691	33.0438060709851	116.798999171648	52.5413531513617	39.0800347874826	66.6500255261741	1	59.4340305067905	1	73.1958212243183
LTB	1180.40749997552	1	1	1	1	1	332.565213883724	1	1	1	1	1	1	1	1	1	1054.28870477062	1	497.15717458704	1	821.819043184514	1	1	1	1	1	372.014086647098	1
LTBP1	1	1	1	1	1	34.8046823669855	1	140.420444929473	1	1	1	1	1	1	1	66.0899888276288	1	1	1	1	1	1	1	1	1	1	1	1
LTBP2	1	1	1	1	1	1	1	1	1	1	1	1	1	141.898436303675	1	128.134523818607	1	1	1	1	1	1	1	1	1	1	1	1
LTBP4	1	1	1	1	61.1154903874032	1	1	1	1	1	1	1	1	81.4676706808737	1	143.615804842762	1	314.791276708721	1	1	1	1	1	1	197.607252708355	1	1	1
LTC4S	1	69.5164919226976	1	1	1	1	1	1	1	63.1775928556421	84.816179040951	1	1	1	1	1	1	99.1185542870182	1	1	1	1	1	1	1	1	1	74.8172428673433
LTF	1	1	1	1	1	1	1	1	85.6631875230529	1	1	1	1	1	423.453472435773	1	1	1	1	492.066156546099	1	131.981420588264	234.088733149195	1	1	1998.05861145063	1	1
LTN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.3157598567101	1	1	1	1	1	56.8801728706611	1	1	1	1
LTV1	1	1	27.2910250513223	36.5255134812008	1	29.1886752147909	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LUCAT1	1	1	1	1	1	1	1	1	1	52.4665943680409	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LUM	1	1	1	1	351.140389459111	1	1	1	1	1	1	1	1	1	1	7657.92915396156	1	1	1	1	1	1	1	1	5047.99125673416	1	1	1
LURAP1L	1	1	44.5565272088096	1	92.2757420683694	1	1	81.1235806532819	61.7325323090835	1	1	1	1	1	60.3708725660497	1	1	1	1	38.5807734848352	1	143.636524708544	71.2428567100455	1	1	56.9022995819148	1	1
LUZP1	1	155.892275777724	1	34.8085451737753	54.6951183865845	37.982161257367	1	1	1	1	1	1	1	99.4687141160765	1	81.318194381556	1	182.513369636614	1	1	1	1	1	175.164660340994	75.5592189296942	35.1510255906716	1	106.065739851724
LXN	1	64.0610141280543	1	1	1	1	1	1	1	1	1	1	1	1	1	142.464342247792	1	1	1	1	1	35.3524113383919	1	96.2428051326067	1	84.5334862840869	1	1
LY6D	1	1	1	160.596058186337	1	167.835699452166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LY6K	1	1	1	1	1	26.7603612508165	1	1	47.5484063624993	1	1	1	1	1	1	1	1	1	1	76.9426658406963	1	1	47.1966975020495	1	1	1	1	1
LY86	1	1	1	1	1	1	1	1	1	154.543850555996	135.159585626247	1	1	1	1	1	208.511940332649	1	104.573022378745	1	176.075275211021	1	1	1	1	1	1	1
LY9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	290.069485186372	1	1	1	268.168517470043	1	1	1	1	1	1	1
LY96	1	106.717909282019	1	1	55.5366310829959	1	1	1	1	199.364491989327	304.294938720965	1	64.7324020828523	1	1	79.8185811375104	1	1	66.5435701600048	1	1	1	1	81.9987142066469	88.8251245727676	1	1	73.480774460782
LYAR	100.966244461503	39.6046494003537	22.7437530824571	45.1600647788062	1	61.6311269585634	193.034065148724	1	1	1	1	297.738164693671	1	1	1	1	1	1	1	1	1	1	1	1	1	28.577448813965	1	1
LYL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.5137729683645	1	1	1	1	1	1	1	1	1	1
LYN	1	1	1	1	1	1	1	1	1	221.461094685699	173.553030099647	1	1	1	1	1	227.328304261662	1	141.739695906649	1	400.581426984411	1	1	50.8141102417176	1	1	111.311250427066	73.4362017928009
LYNX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.1530767341978
LYPD1	1	1	1	1	85.9625698821632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LYPD3	1	1	46.8512628023579	49.1860413087747	1	40.2402895514937	1	1	64.6571388518897	1	1	1	1	1	69.6309140611006	1	1	1	1	102.829942797947	1	120.267226566007	119.055136382111	1	1	75.7166089365575	1	1
LYPD6B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.7831427034392	1	1	1	1	1	1	76.4358508860187	31.8226200717454	1	1	1	1	1
LYRM2	1	47.4765227421527	69.758644250883	77.4340326626076	1	48.6394871206837	1	72.5529654944206	73.9001258102655	1	39.0897080635968	1	1	61.0287886038472	78.611626804396	33.5360004913659	1	60.1822224553691	1	55.2802797234733	104.198554181781	64.2926382350991	55.8453545458363	25.2570803031256	1	49.3044604364305	1	70.1606975256224
LYSMD2	1	56.1875939199496	1	32.7879904986095	53.2800557937587	45.0754883533192	1	62.594322160902	1	117.903997043482	101.924994384668	1	1	1	1	1	121.705137476094	46.5867469669848	59.867548569546	1	1	1	1	59.3567301519935	1	41.0382096068394	1	1
LYST	77.5427926485798	112.788905202992	62.0898267263065	1	1	66.1292712854597	145.760606219942	1	48.8471778819438	72.7179572140527	1	174.150370694739	1	1	1	1	1	48.4443430329159	39.9317285617933	48.5494431795159	135.418233244253	1	59.9531741900349	46.35998997268	1	1	96.0746695883188	50.9884330940018
LYVE1	1	1	1	1	1	1	1	1	1	1	149.076064027919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.065833583274
LYZ	1	1	1	1	1	1	1	1	1	5871.30826261415	3537.79624337655	1	1	1	1	1	1	1	2149.13191755909	1	1	1	1	1	1	1	1	125.25076681701
LZIC	1	1	49.9477658791031	41.9598032164846	1	65.0876035890192	1	1	43.9923162454713	1	1	1	1	1	1	1	1	1	1	37.2226822507356	1	45.1666584256877	28.9528481416338	1	1	1	1	1
LZTFL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.0388321071212	1	1	1	1	1	1	1	1	1	1	1	1	1
LZTS1	1	1	1	1	56.3644887668692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LZTS2	1	1	1	1	1	1	1	1	1	1	1	1	1	42.2873434094072	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MACC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.304355917309	1	1
MAD1L1	1	1	1	1	1	26.281427341635	1	1	1	1	1	1	1	1	1	1	1	1	25.9339643461864	1	1	1	1	1	1	1	1	1
MAD2L1	1	1	1	96.7878964978863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAEA	1	1	24.9873904467658	36.9118550237534	1	35.1581178734575	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.5490016013644	1	1	1	1	1	1
MAF	115.938023725366	1	1	1	60.7157180983923	1	1	1	1	1	170.215963396554	1	1	1	1	84.4206025975253	1	1	1	1	1	1	1	1	82.7089380439893	1	1	93.8527181466115
MAFB	1	155.636505922866	37.6244475210611	61.7229617316197	101.555507181308	125.527124762919	1	201.603474138033	105.928120061774	328.700293563403	646.497842897849	1	1	628.626846150394	1	247.938423394212	1	53.6747148636621	68.6408752827609	54.9633461622734	1	192.73200796301	53.2875041463419	178.673052571836	689.044247251496	187.484589945137	1	1
MAGEH1	1	1	1	1	71.42151369255	1	1	65.7670513689452	1	1	1	1	1	1	1	87.2696410027818	1	49.8203017214633	1	1	1	1	1	1	71.7111480634235	1	1	1
MAGI1	1	84.019002919528	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	125.731744342163	1	1	1	50.7816777378547	1	94.0867473496934	1	39.0631746029866	1	1
MAGI3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.4327531531891	1	1	1	1	1	1
MAGOHB	1	1	71.9307032917763	107.469991444677	1	51.3308003857672	1	1	46.9594324798147	1	1	1	1	1	61.5640221773914	53.6530664208652	1	1	51.4280443260567	41.9401312577837	1	1	34.262161641256	1	1	1	1	1
MAL	91.6029953890117	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAL2	1	1	92.6044413894068	149.754426030452	1	182.812783268337	1	1	195.817647524424	1	1	1	1	1	171.741232257946	1	1	1	1	252.232473423791	1	97.1334192888633	219.947396486948	1	1	38.3498131427372	1	1
MALL	1	254.429235404139	1	35.6658809578034	1	35.6093263878822	1	1	1	1	1	1	1	1	1	1	1	282.967595917751	1	1	1	1	1	80.3643492979533	1	31.0167055711806	1	101.039895662175
MALT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	110.477229182851	1	1	1	1	1	1	1	1	1
MAML2	1	1	1	1	56.2985112544377	47.2253500288379	1	1	1	1	39.2074579538032	1	1	1	1	47.4453784037665	1	1	1	1	1	1	1	39.886948129325	1	82.8292594900026	1	9.62829983038982
MAN1A1	1	43.8144908142142	1	1	1	1	1	1	1	1	1	1	1	1	1	60.7190927223769	1	1	1	1	1	1	1	33.7750812553017	1	1	1	1
MAN1A2	1	57.8993783424725	47.5740755200937	47.9064502970148	59.418715294992	52.2713542630726	1	1	55.297257804857	1	1	1	68.0837614313065	48.233029971519	50.4309839860267	54.9241170353326	1	70.4403010493165	1	65.7235432771799	1	55.0918033271919	43.5404088667281	45.938313342812	1	35.4486016918521	1	1
MAN1B1	1	1	20.2948521822636	1	1	24.7283758066037	1	1	1	1	1	1	1	1	45.1333248308265	72.4977946657443	1	34.3033663475526	1	1	1	55.2461101062646	1	1	91.6844427297855	25.2673102522271	1	1
MAN2A1	1	1	1	1	1	1	1	1	1	45.4534164142227	41.8018832677596	1	1	1	1	60.6667288502707	1	1	37.3963851349628	1	1	1	1	1	56.6689785900504	1	1	1
MAN2B1	1	1	1	1	1	1	1	1	1	103.055410597718	136.253630560141	1	1	1	1	1	1	1	139.434727696098	1	1	1	1	1	1	1	1	1
MANBA	1	1	1	1	1	1	1	1	1	70.3567101045672	84.3044000069737	1	1	1	1	1	1	1	51.2384144525415	1	1	1	1	1	1	1	1	1
MANF	1	110.726059548019	78.2893649932277	111.665528980048	64.4743944205658	136.660184631058	1	80.3449329257558	62.7872433828898	70.3758640230099	68.1495177510101	86.1472850145628	181.704677545017	66.5133088513958	57.8613728555437	104.091485743233	1	104.09611228652	75.5330058138244	115.462828620118	1	96.9700644120501	55.0452819608551	94.1222320172589	84.8926511000457	45.2392938173921	1	100.370237072918
MANSC1	1	50.2333981372488	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	92.1485068188816	1	30.787289575401	1	86.5707579834347	1	71.8010834689809	1	1	1	1
MAOA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.7104460830443	1	1	1	1	1	1
MAOB	1	1	1	1	1	1	1	1	1	1	1	1	1	221.673781000236	1	1	1	1	1	58.8197987355283	1	1	70.6846407613162	1	1	1	1	1
MAP1A	1	1	1	1	62.1591854889102	64.18647090522	1	63.4681007319718	1	1	1	1	1	1	1	102.089779812877	1	1	105.782688116807	1	1	1	1	1	110.46071337439	1	1	1
MAP1B	1	1	1	1	479.435391428732	123.164349158199	1	534.115862091472	1	1	1	1	1	129.228953122679	1	167.890008325285	1	215.59654200195	1	1	1	1	1	212.854546645858	128.974031490687	61.3718187254928	1	203.989981840719
MAP1S	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.7580254409714	1	1	1	1
MAP2K1	1	1	1	37.7421135381463	67.7309280460178	34.397298924168	1	1	1	73.3914007924708	48.7243538903608	1	1	1	1	1	1	1	34.3006367523119	30.6651061822944	82.2440623358572	1	1	1	1	1	1	34.4430399174276
MAP2K2	1	1	1	1	61.5523934794282	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.6047898345147
MAP2K3	1	45.6570770202554	34.9145482221303	39.8094007918986	35.0359797271174	58.1240375735036	80.0005777898698	1	1	112.234457339659	60.4961508366232	1	1	63.04401959307	1	1	1	1	125.230616965923	35.3026932351635	1	46.4357488725284	56.9085801513379	67.7914467107851	1	143.587472833842	101.470696183501	105.73045756529
MAP2K7	1	1	21.304675513026	30.4090557904867	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.4915035280961	1	1	1	28.6772715884784	1	1
MAP3K1	1	1	1	1	1	1	1	1	57.6681754877129	1	36.6558287294799	1	1	1	100.24326035364	1	1	1	1	47.7392768037371	1	94.4828755859753	49.2521563158741	1	1	1	1	1
MAP3K14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.131075251032	1	1	1	1	1	1	1	1	1
MAP3K3	1	46.3420292111568	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAP3K4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.4224063018666	1	1	1	1
MAP3K7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.6953328384203	1	1	1	1
MAP3K7CL	1	1	1	1	122.016359288637	1	1	435.674025170942	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAP3K8	1	162.603412515767	33.8291258992523	44.5828964828037	1	52.5405942558508	127.14957144094	1	71.4114795240909	240.869878123936	156.446320186918	190.738183521566	1	1	1	44.3249589432674	206.892171417223	75.760746321601	190.573835648236	61.1752570322192	179.907740631303	58.5642020868368	184.322713575678	58.5725383189631	1	122.292814233499	406.858047758061	95.1708287022223
MAP4K1	1	1	1	1	1	1	89.0483847168864	1	1	1	1	1	1	1	1	1	68.3964750725944	1	48.2850927023813	1	1	1	1	1	1	1	1	1
MAP4K3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.0322771056978	1	1	1	1	1	1	1	1	1	1
MAP4K4	1	75.0459921669946	1	1	84.5563062597069	42.6896105104544	1	1	1	1	1	1	1	1	1	98.2338643645101	1	130.554324206754	44.0016778046241	1	1	1	1	146.949356085933	75.3544052109334	1	1	252.316685954984
MAP7D3	1	1	1	1	70.6818456039277	1	1	77.6679250625363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAP9	1	1	40.3243197295537	1	1	1	1	1	1	1	1	1	1	1	35.173003841158	1	1	1	1	1	1	29.9559172450449	1	1	1	1	1	1
MAPK1	1	1	1	33.9279209346978	1	1	1	1	1	39.8369133057981	42.787157612834	124.746758779672	1	1	1	35.5977705337445	1	1	59.9686058099991	1	1	35.1001638210032	1	27.8975874937769	1	1	73.9921223036196	1
MAPK11	1	59.6534102236367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.5908547468068	1	1	1	1	1	42.8427475944079	1	1	1	1
MAPK13	1	1	54.2171920224623	86.2440747677153	1	38.5971591246157	1	1	44.9001695667477	1	1	1	1	1	45.0018949875582	1	1	1	1	67.7853966187938	1	51.290289088086	41.2014827716257	1	1	1	1	1
MAPK14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.5361633048681	1	1	1	1	1	1	1	1	1	1
MAPK3	1	75.1612495512849	24.4634124676369	26.2888674857682	1	33.9437938134271	1	1	1	1	1	1	1	1	1	1	1	136.563670082898	1	34.4848457315427	1	27.4557970635806	1	131.163958282269	1	1	1	1
MAPK6	1	1	19.2768727957319	29.663975293448	1	34.8364773883286	1	1	40.0260321532617	1	1	1	1	1	1	1	1	1	1	1	1	27.2177551621386	1	1	1	1	1	1
MAPK7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.3536846204804
MAPK8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.9921016249614	34.4863161978121	1	1	1	1	1
MAPKAPK3	1	1	1	1	1	1	1	1	1	86.5407165880553	60.5165923947465	1	1	1	1	1	1	1	57.2308116953691	1	1	1	1	1	1	1	1	1
MAPKAPK5	1	1	26.2352386240443	29.8415142572368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAPRE2	130.194149938216	1	1	1	95.1452819809244	1	165.480154843244	178.918769232938	1	1	42.710751233136	211.409214816414	1	1	1	1	151.360682643005	1	51.1056475024026	1	1	1	1	42.1201071680247	1	31.1589398559534	178.144512074905	54.1923156823264
MAPT	1	1	78.8206271213274	44.2753266709859	1	1	1	1	49.4933436569868	1	1	1	1	1	125.308244571946	1	1	1	1	45.5426274903917	1	116.889093234793	68.7295485672226	1	1	40.695936308696	1	1
MARCH1	1	1	1	1	1	1	1	1	1	148.909042829291	152.165338980194	1	1	1	1	1	243.587184406537	1	68.5250753187667	1	334.46278450861	1	1	1	1	1	1	1
MARCH2	1	1	1	1	1	1	1	1	1	1	40.4167283765599	1	1	1	1	1	1	42.9654399893348	1	1	1	1	1	39.3666300740131	1	1	1	1
MARCH3	1	42.5784225268158	1	1	1	42.223820782012	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MARCH7	1	48.9233237081906	21.3556669365998	36.6270795595943	37.3669115485073	32.7789836788799	1	1	1	1	1	1	1	1	51.9926995383925	45.8194426296293	1	66.4080690698095	53.955597228302	37.3321107707838	112.410907389767	69.397118433132	33.8112594745888	33.8160575858162	81.0511013170043	1	1	73.0972862358809
MARCO	1	1	1	1	1	1	1	1	1	79.8512607308672	82.9711803256976	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MARK2	1	1	1	34.552749203223	1	1	1	1	39.6620108084607	1	1	1	1	1	1	1	1	1	1	1	1	35.1365052830963	1	1	1	32.3860094074899	1	1
MARK3	1	47.393464652634	1	38.3742311630964	63.9543705595912	37.1257851402027	1	1	76.227227762524	1	1	1	1	1	1	1	1	1	1	36.8449142777694	1	1	40.6683359190795	65.1215010775249	1	29.7459479247831	1	1
MARK4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	84.720618839445
MARVELD1	1	1	1	1	39.9940352485154	1	1	1	1	1	1	1	1	1	1	64.2393279250641	1	1	1	1	1	1	1	1	1	1	1	1
MARVELD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.8991102691014	1	1	1	1	1	1
MARVELD3	1	1	1	31.4354415990986	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.7425898235147	1	1	1	1	1	1
MAST4	1	84.1802358604009	1	1	1	1	1	1	37.8749934614398	1	1	1	1	95.3025612526505	59.6188647817604	1	1	283.325227455115	1	50.8285687647783	1	93.0154748515763	60.2295967909909	133.289632875449	1	1	1	111.588493901443
MAT2B	140.531925963342	51.7317823097175	38.9542635470443	1	62.7316577053388	1	126.027957624392	65.7817857318222	1	54.1615847802107	61.882363021042	124.935501870386	1	155.218300273927	52.7584991021689	56.8370258093382	87.7780142591659	77.3811111450765	59.615457027987	1	136.224904359578	75.2719523001523	42.9483934471978	80.6896935682352	1	50.5246742393929	110.369805997741	74.8177132055737
MATK	1	1	1	1	1	1	108.448628337046	1	1	1	1	204.569589906779	1	1	1	1	1	1	1	1	1	1	1	1	1	1	306.068614448491	1
MATN2	1	69.5838765467666	1	1	1	1	1	1	1	1	1	1	1	119.2710279167	1	1	1	1	1	1	1	1	1	50.2626423067862	1	1	1	1
MATN3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	110.914440480792	1	1	1	1	1	1	1	1	1	1	1	1
MB	1	1	56.4551837754451	1	1	1	1	1	43.7856680678538	1	1	1	1	1	40.5406873006319	1	1	1	1	70.4106400037014	1	46.4178291077838	50.7504195848893	1	1	1	1	1
MB21D1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.5609269363586	1	1	1	1	1	1	1	1	1
MBD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.1904203466983	1	1	1	1	1	1
MBD2	1	1	1	1	1	1	1	1	1	61.5668062708253	48.8119977723144	1	1	1	1	1	1	1	41.5616689897716	29.8080666727042	1	1	1	20.5754111777997	1	1	1	1
MBD4	1	1	48.9110954894402	77.9990465820536	1	58.7245219521719	1	1	69.5899756708978	45.612220919567	55.6091399344064	1	1	57.0852034945721	67.5080173176688	53.1386285983528	147.760578588841	88.9454690608802	47.0710816352313	55.2143484107611	128.879481981883	48.3450503164335	40.029838281518	51.6141780523568	1	1	1	137.498415306615
MBNL1	321.63557337676	167.031838153812	1	37.2472779428047	82.2380252153761	60.4188355443495	330.74788557092	137.160944205324	45.9857349363589	155.710576168973	142.731795858928	313.03631492847	1	84.1386841937066	43.0550121390066	139.512525581399	221.960348867093	150.070534568165	147.246135272927	24.7710625391636	223.068089145474	43.7710144088112	31.0876470303942	139.781007227111	110.645632419253	48.3691815535499	304.707907722854	230.945070666506
MBNL2	1	68.59364775058	27.676608553352	32.9776467489501	75.1850231297647	24.6677948338633	1	1	79.6890448420644	1	1	1	78.2882894800813	64.1282358379639	1	45.8393608268525	1	111.450635798733	1	35.5593669970587	1	41.314433918153	1	156.138366692257	86.0196038409851	36.8313030548465	1	76.3003518176364
MBOAT2	1	1	37.3019690043349	34.1629516432362	1	49.3389865507533	1	1	64.9120241168143	1	1	1	1	1	64.479072237202	1	1	1	1	76.3328562197657	1	1	91.141263717221	1	1	1	1	1
MBP	134.175916416168	1	1	31.2000925632708	1	36.2088647363984	183.330631448837	1	1	79.9946814485311	51.2199175011855	304.833198414375	1	1	1	1	124.365096039668	1	117.839978234282	1	114.016747493893	1	1	1	1	35.6361150496512	146.615756351897	153.765721529227
MCAM	1	109.017415706093	1	1	381.829263461604	1	1	710.626201694575	1	1	1	1	1	33.9386310398399	1	1	1	226.226623975236	1	1	1	1	1	424.531590526959	1	1	1	96.5262195499094
MCAT	1	1	32.7408042527846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MCC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.7793172658069	1	1	1	1	1	1
MCCC1	1	1	38.5379920963948	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MCCC2	1	1	46.0729808856882	1	1	1	1	1	80.592434525145	1	1	1	1	1	167.411240797788	1	1	1	1	51.3132424200529	1	72.1113391961471	73.6203586644272	1	1	55.0134658160317	1	1
MCEMP1	1	1	1	1	1	1	1	1	1	93.3043604152932	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MCF2L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.651265013787	1	1	1	1
MCM3	1	1	22.6536882299137	82.1626238573512	1	1	1	1	1	1	1	1	1	1	1	1	1	51.2417855371892	1	1	1	1	1	33.9773944012372	1	1	1	1
MCM4	1	1	1	49.971068975399	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MCM5	1	1	1	55.5578685465486	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.3052514290759	1	1	1	1	1	1	1	1	1
MCM7	1	1	57.2385811090026	166.618865331167	1	71.4694867842869	1	1	33.2531162684975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121.529825493982
MCMBP	1	1	1	35.0945885299856	1	1	1	1	1	1	1	1	1	1	1	1	1	58.9216074846944	1	1	1	1	1	1	1	1	1	1
MCOLN1	1	1	1	1	1	1	1	1	1	64.2001833641517	100.359578389994	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MCOLN2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.6491287735233	1	1	1	1	1	1	1	1	1
MCTP1	1	385.438568020693	1	1	1	1	1	1	1	43.8324364654715	67.8160099649681	1	1	1	1	1	1	328.535826544429	30.778068761391	1	1	1	1	161.506095901148	1	1	1	225.743678508638
MCTP2	1	1	1	1	1	1	1	1	1	1	1	121.241527777241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MCUR1	1	76.0225975805958	113.241096711076	135.485624189959	1	69.6332045469157	1	1	89.0487545518296	43.832369957528	57.5563732177942	1	54.1696244028623	1	66.108037278018	53.7416189057162	1	50.5064566775936	47.6942345250416	82.8130724834834	1	58.7079798442396	74.5301585986268	53.6472508864083	1	41.1980620667058	1	1
MDFI	1	1	1	1	1	55.6637872318243	1	1	1	1	1	1	1	54.4164371155416	1	1	1	1	1	1	1	1	1	1	1	39.2770939917174	1	1
MDFIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.7069092752325	1	1	1	1	1	1	1	1	1	1	1	1
MDK	1	181.208463704843	500.131843662149	686.327872159068	212.510502017166	887.346791633924	1	125.214093248362	359.990303499693	1	1	1	1	316.247741140477	462.254436006148	948.998572768651	1	157.409602501086	1	800.337835197609	1	444.829206972357	422.683415470874	200.90446906157	768.341592528046	389.630271008103	1	305.612173134657
