NAME	GenMod2	PVL Differentiated	NK cells	T cells CD8+	PVL Immature	GenMod7	GenMod3	Plasmablasts	GenMod5	Macrophage	GenMod1	T cells CD4+	CAFs MSC iCAF-like	Myoepithelial	B cells Memory	CAFs myCAF-like	Endothelial CXCL12	GenMod6	Luminal Progenitors	Endothelial RGS5	Endothelial ACKR1	GenMod4	Endothelial Lymphatic LYVE1	Mature Luminal	DCs	Monocyte	B cells Naive	NKT cells
SWAP70	23.229971074538	1	1	1	1	40.3325871687142	1	1	1	71.4515512694663	42.8543017222778	1	1	101.929452838668	168.235457516438	1	347.443574281987	24.34815171086	49.4653156090379	150.347370260858	205.47552410344	25.9705871542493	134.147112799826	55.0320097617602	58.2012647489797	53.7147405099667	221.347121169558	1
SYBU	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.4513654049671	1	1	28.4246711080678	1	1	1	1
SYCE1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.5406344389151	1	1	1	1	1	1	1	1	1
SYDE1	1	39.7204520481877	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SYK	1	1	1	1	1	1	1	1	1	101.284696376245	1	1	1	1	155.673766071635	1	1	1	1	1	1	1	1	1	97.3417747514219	132.220185580415	1	1
SYMPK	1	1	1	1	1	44.8159977973026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SYNE1	1	74.0889778929754	1	1	1	1	1	1	1	1	1	1	75.5040885345473	1	1	63.2598310250342	1	1	1	1	1	1	130.775172339754	1	1	1	1	161.221507268139
SYNE2	44.4252865071499	167.478566858246	1	188.230326437759	128.571375547266	94.2594470863065	26.6391817692488	1	51.6128659639395	1	1	219.690857323859	67.7387670536776	111.524665168337	1	1	386.269103207134	37.6815237830274	124.484118377134	182.152590060841	277.602230238353	114.535911892794	144.811520907171	91.852919920805	1	1	1	268.646270621292
SYNE3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.5918046371	1	1	1	1	1
SYNE4	36.6653261027551	1	1	1	1	42.2399433454854	1	1	40.8646056621329	1	50.669420881615	1	1	1	1	1	1	48.1655303110982	49.0077627589761	1	1	1	1	47.2595216826633	1	1	1	1
SYNGR1	31.431857483608	1	1	1	61.8228630079413	45.5925936583273	51.671798540746	1	1	1	1	1	1	1	1	1	1	60.6268160270634	35.9239246782113	1	1	34.5864059929811	1	40.1829626448423	1	1	1	1
SYNJ2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	143.107838961883	1	31.262228452464	1	1	1	1	1	1	1	1	1
SYNM	1	76.2368507432584	1	1	1	1	1	1	1	1	1	1	1	363.472837117492	1	1	1	1	139.949198262738	1	1	1	1	1	1	1	1	1
SYNPO	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	239.773157167312	1	1	182.664255593433	63.2196958535718	1	30.1090737446988	1	1	1	1	1
SYNPO2	1	191.555807104219	1	1	372.355892707869	1	1	1	1	1	1	1	75.8738937181914	36.1820838834879	1	1	1	1	1	40.0142466510402	1	1	1	1	1	1	1	1
SYNRG	1	1	86.3065263223247	101.254313838849	1	1	1	1	1	1	1	87.762692572715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SYS1	1	1	1	1	1	1	1	1	44.2352273453867	1	36.8118223510925	1	1	1	1	1	1	31.7461220541118	1	1	1	1	37.2293080951878	41.6790219917195	1	1	1	1
SYT11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.0059013413322	1	1	1	1	1	1	1	1	1	1	1
SYT17	1	1	1	1	1	1	1	1	1	1	33.3059451209258	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SYT7	1	1	1	1	1	1	1	1	69.0064649114633	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.8802306119256	1	1	1	1
SYT8	1	1	1	1	1	1	1	1	1	1	1	1	1	156.711167972039	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SYTL1	27.6272441326247	1	74.9706582681001	86.1242348272461	1	41.9506022812302	1	74.867872305893	1	1	51.0271943030397	1	1	66.2445905518228	93.9266987632842	1	1	58.2660798364009	32.4892360027447	1	1	1	1	57.9610707252501	1	1	1	201.597963963411
SYTL2	1	132.558910775719	1	1	127.784548628473	47.4087022326379	1	1	103.997882862469	1	79.1983840102332	1	1	1	1	70.2202530691677	1	77.3983277515032	1	1	1	1	1	94.3474892306187	1	1	1	1
SYTL3	1	1	447.12687749374	278.085926350312	1	1	1	1	1	1	1	163.811831898782	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	417.512784371726
SYVN1	1	1	1	1	1	1	1	49.4712704418816	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SZRD1	37.120373671161	65.855926014141	97.9075496866912	81.6082395633975	48.7943705417356	46.8182214780596	80.903000588823	1	1	66.4323642447165	36.6189183525839	1	1	1	88.2599841328865	106.111617071688	62.8251191726415	34.828266458645	24.0376838698834	44.146187901509	64.3943936079322	61.9692150582476	99.997670150107	68.392152042151	47.7063338316194	55.7026398742509	1	1
TAB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.8426606108561	1	1	1	1
TACC1	1	201.275093609553	86.8459077773453	1	196.978978467303	1	48.582379995362	1	1	118.342269387806	1	1	172.564056703422	88.5651097438187	1	120.793340589976	280.479126764164	1	1	236.973471361986	240.127579132481	1	628.932200062946	1	76.2489467507513	92.2559599161718	1	120.064180742043
TACC2	27.6546617755845	1	1	1	1	69.3908858043833	1	1	1	1	1	1	1	1	1	1	1	29.402538171524	1	1	1	64.1509402742802	1	39.7179651542193	1	1	1	1
TACC3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.6294303121162	1	1	1	1	1	1
TACO1	37.7052481846254	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.9371382443878	1	1	1	1	1	1
TACR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.5018309409725	1	1	1	1	1	1	1
TACSTD2	298.913364641163	1	1	1	1	591.074801960522	778.967449701982	1	543.037813830857	1	1067.5920225538	1	1	1084.0738862075	1	1	1	991.917951763348	1708.21920693779	1	62.9783925287388	418.387425079727	1	1125.7506709991	1	1	1	1
TAF2	1	1	1	1	1	1	35.9705020762625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.9968736182123	1	1	1	1	1	1
TAF4B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.4020471956718	1	1	1	1	1	1	1	1	1
TAF6	43.4557900802146	1	1	1	1	37.4498673087266	43.2725273772111	1	1	1	40.8041197386175	1	1	53.3288277829856	1	1	1	41.0024914006943	1	1	1	45.4929184143726	1	1	1	1	1	1
TAGAP	1	1	407.203478512535	434.3539609683	1	1	1	58.7326950196409	1	92.5281789126878	1	351.127517723811	1	1	264.217833310348	1	1	1	1	1	1	1	1	1	39.8732620181345	96.5155279880703	248.304435099272	449.665671169465
TAGLN	1	9180.2657948911	1	1	3878.83975187702	1	252.000288491859	1	1	1	1	1	934.625314844822	8373.66094966557	1	2646.39699722214	231.69769785831	1	452.428529913169	400.765674568576	148.852818171541	1	43.3481633653521	58.8974266228575	1	1	1	1
TANC1	1	1	1	1	1	50.0921318876403	1	1	1	1	1	1	1	1	1	1	86.781543737303	1	1	85.7031973672983	59.0155719713375	1	43.3481633653521	1	1	1	1	1
TANK	55.546870430153	1	138.864382857758	168.573013205008	1	45.2801574445555	66.3821866508551	1	40.9399561144835	76.2281303667486	40.4475357442449	197.866719903625	60.006643357094	116.835889014358	97.0629535292523	63.2588418547761	72.5820151393335	54.7034116851155	126.556465550699	1	1	56.5040188077496	43.8324285432144	44.7202574410776	99.6648902407366	90.249277360385	1	1
TAOK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	111.469555626494	1	1	68.8781756602547	60.0681705699657	1	1	1	1	1	1	1
TAOK3	33.2725496877827	1	108.019484612996	85.4764649559267	1	62.9137900025673	84.2893978999788	1	39.8060327909781	121.38645148877	64.7860321272758	83.4991045120648	1	1	123.885489743628	53.9961466491234	65.2700767296162	50.2040302119789	45.0278347741456	49.6717516913118	1	47.9926394573387	43.3481633653521	83.2158341782342	157.250941078192	118.863556257145	189.375531443486	116.278105012094
TAP2	1	1	1	1	1	1	38.0770424302942	1	1	1	1	1	1	1	1	1	1	1	1	1	52.0968347227182	1	34.3551372531002	1	1	1	1	1
TAPBPL	27.251802387188	1	1	1	1	1	43.2905488983844	61.9136845355772	1	1	1	1	54.311385930108	1	1	35.3371288864323	1	31.3382604195393	1	1	1	1	1	35.7771985258782	35.5374287383549	1	1	1
TASP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.5905557520576	1	1	1	1	1	1	1	1	1	1
TAT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119.059551413204	1	1	1	1
TATDN3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.215803393403	1	1	1
TAZ	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	89.45223897525	1	1	1	1	1	1	1	1	1	1	1
TBC1D1	1	113.954726651364	1	1	1	1	1	1	1	36.4161566082711	1	1	1	1	1	1	128.220376983594	1	1	85.2194069436603	1	1	1	1	45.3977730965395	34.6172232909748	1	1
TBC1D10A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.3483729668557	1	1	1	1
TBC1D10C	1	1	142.105264896736	245.203796272532	1	1	1	1	1	1	1	170.180435824603	1	1	146.81089497702	1	1	1	1	1	1	1	1	1	37.2114814466043	1	136.260694234529	257.885359653891
TBC1D14	1	1	1	1	1	1	1	1	1	41.3101662986229	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBC1D15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.6581663701978	1	1	54.2292077456223	59.4834413330565	1	39.9157828524359	45.091576118362	1	1	1	1
TBC1D16	1	1	1	1	1	33.0864607391646	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	86.0863842309852	1	1	1	1	1
TBC1D17	47.4312433084559	1	1	1	1	1	35.7018377997259	1	1	1	1	1	1	1	1	1	1	1	40.6827522713924	46.8086015067983	1	48.0963077266822	1	40.620274232004	1	1	1	1
TBC1D20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.9270740108562	1	1	1	1	1	1
TBC1D22A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.8813787453667	1	1
TBC1D2B	1	1	1	1	1	1	1	1	1	1	1	1	78.5250916890736	1	1	39.9685536329517	1	1	1	1	1	1	1	1	1	1	1	1
TBC1D4	1	1	1	1	1	1	1	1	1	1	1	121.653471184317	1	71.2868137689223	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBC1D5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	90.052306830364	1	26.9502037941974	1	53.8382139631899	1	535.116967018534	29.8044007516919	1	1	1	1
TBC1D7	42.2769412685948	1	1	1	1	39.4283936440846	34.7492246114945	1	1	42.2878286736039	1	1	1	1	1	1	1	31.1610664835578	1	1	1	47.2348051660437	1	1	1	66.539494409889	1	1
TBC1D8	1	1	1	1	1	61.504177726946	1	1	1	1	56.9862348425298	1	1	1	1	1	1	1	50.4625778300851	1	1	38.3256908014714	1	131.245236832309	152.752233188816	1	1	1
TBC1D9	52.2874272903674	1	1	1	1	66.1510252668982	1	1	382.516753330826	1	83.4643110124026	1	1	1	1	1	54.0868060966765	48.7906368303887	1	1	1	1	1	142.331529457974	1	1	1	1
TBCC	23.6471825728749	1	109.000195415604	97.5332389681886	1	1	1	1	1	1	1	86.3244191622618	1	1	1	1	1	1	27.2955785873327	1	1	1	1	1	1	1	1	1
TBCD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	131.570170961105	81.7859298376104	1	47.6581741652618	1	1	1	1	1
TBL2	22.8224512641625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.9758576965139	1	1	1	1	1	30.69609234946	1	1	1	1
TBPL1	30.2068924116619	1	87.3233518235237	86.8643765425981	1	40.2056923558634	40.1297164850906	1	1	1	28.7514191281328	88.5778404492685	1	1	1	1	1	27.184245275503	35.0553855961003	60.5305657007581	49.1627293625803	37.3612215703703	34.326896191626	31.0886905834845	1	1	1	115.619855033049
TBRG4	36.7678079763671	1	1	1	1	1	54.1768246980569	1	1	1	1	1	1	1	1	1	1	29.3459163408707	1	1	1	58.5995643334607	1	1	1	1	1	1
TBX2	1	191.567430550836	1	1	130.774677374807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX2.AS1	1	143.758210669763	1	1	106.04864367614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX3	41.1867012044828	1	1	1	1	49.4385409424771	1	1	89.8039851049285	1	68.9666784183612	1	1	75.0483770173143	1	1	1	1	1	1	1	1	1	244.594346226985	1	1	1	1
TBXAS1	1	1	1	1	1	1	1	1	1	128.875911037255	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	113.475650035508	1	1
TC2N	85.3692116501241	1	135.046465108261	145.48556975801	1	204.74016847177	27.74115304142	1	162.673647749094	1	146.530329982995	127.036748641775	1	1	1	1	1	124.69776910308	111.879447445737	1	1	139.819517233415	1	137.851620735198	1	1	1	147.263715255156
TCAF1	24.1944362202034	1	1	1	1	54.9482696962639	24.2215242205512	1	45.0384131913936	1	44.0001290380885	1	1	1	1	47.3941367729037	1	44.2944588990414	1	1	1	1	1	42.6825040377656	1	1	1	1
TCEA3	89.5571140923008	1	1	1	1	85.7949193551626	43.7825834489246	1	82.7525140808371	1	131.698919826708	1	1	1	1	1	1	123.695858571589	59.4705570310906	1	1	66.7685246161662	1	91.2849034485115	1	1	1	1
TCEAL1	31.5221677011393	1	1	1	92.2909188157853	1	1	1	100.520449185697	1	66.6763684109708	1	1	82.039608833065	1	1	80.6370404320571	28.5764804668315	1	1	1	1	78.2550394725781	84.2079680956273	1	1	1	1
TCEAL7	1	1	1	1	1	1	1	1	1	1	1	1	61.2172568680729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCEB3	36.0344360924982	1	1	1	1	1	31.0849839059401	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.4295538794443	23.898030121552	1	1	1	1	1
TCERG1	36.9073973876298	1	1	1	45.7474053843364	58.8890671700075	40.7391624388138	1	1	1	32.0821363847498	1	1	1	1	68.9688797002384	1	36.189818304144	75.2806708691752	70.4630668074701	51.1285045228534	59.2957684294262	1	40.4819293740431	96.4599695367059	1	112.891817904531	1
TCF19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.5085107040164	1	1	1	1	1	1
TCF4	1	235.414482556387	1	1	324.125189146819	1	1	61.5610124613287	1	73.669337971974	1	1	541.669712379473	1	246.706338866044	433.893944077167	702.702481291676	1	1	774.467938521722	580.803450520228	1	337.639378872924	1	322.604815768128	50.5667109701367	151.127974141482	1
TCF7	1	1	106.423215453677	1	1	1	1	1	1	1	1	120.555016259271	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCF7L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.2972794165198	1	25.3295135086676	33.6957066279225	1	1	1	1	1	1	1	1
TCF7L2	1	50.0363822569118	1	1	51.1160421677131	53.6929674182632	41.0117001119301	1	1	1	1	1	237.238847087575	80.3674102026908	1	127.382428872707	103.529761489806	26.0539912060431	42.3025118597739	55.3693044328341	41.8449988501159	34.5606694428387	58.2607796369003	31.0796779870407	1	1	1	1
TCIRG1	1	1	116.609228212756	75.923826714359	1	1	28.2963605950185	46.4108001710655	1	148.668980966615	1	1	1	1	89.1361245633049	1	102.970154198998	41.8485347694351	1	127.420059126317	45.8266605477392	1	1	1	82.0672493746108	119.24641146118	1	135.774497303586
TCL1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	489.854792470318	1	1188.56833451963	1
TCN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	138.689339217979	1	1	1	1	1	1	1	1	1
TCN2	1	1	1	1	1	1	1	1	1	89.3941758792504	1	1	52.5890842295472	1	1	1	153.269371941124	1	1	86.9124644468016	151.98672463351	1	1	1	1	1	1	1
TCOF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	145.735825095806	1	1	1
TCTA	32.0089846684843	1	1	1	1	64.4258431913424	1	1	44.5877737693836	1	38.0610029819869	1	1	49.9461021911712	1	1	1	26.3967839938787	35.3847224912933	1	1	1	1	35.3622161459333	1	1	1	1
TCTEX1D2	24.3897360484584	1	1	1	1	1	1	1	43.9333119749394	1	1	1	1	1	1	1	1	26.127983327007	1	1	1	1	1	1	1	1	1	1
TCTN1	28.9846067752842	1	1	1	1	1	1	1	53.393756935312	1	59.2766856829393	1	63.0618658841968	1	1	36.593308121395	1	50.0074968626283	1	1	1	1	1	61.1671583257559	1	1	1	1
TCTN3	29.909125054805	1	79.2948142415645	1	1	1	25.1229058302066	1	46.9583969256465	1	1	1	96.2375935888319	1	1	84.6771405063648	1	1	1	1	1	1	138.301278909699	41.4511733236961	43.8875544003328	1	1	1
TDO2	1	1	1	1	132.118460042938	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TDRP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.5364262251417	1	1	1	1	1
TEAD1	1	1	1	1	1	1	1	1	1	1	1	1	58.8605979837901	1	1	67.3144002022734	1	1	1	1	1	1	43.331006913091	1	1	1	1	1
TEAD2	36.5570066486449	1	1	1	77.8066535825051	1	32.9651050756981	1	1	1	1	1	1	1	1	1	1	1	32.3018193151643	33.7684129230523	51.1516374180197	47.4670130171389	34.5007106219298	1	1	1	1	1
TEAD3	1	1	1	1	1	1	1	1	1	1	1	1	1	58.8387521871918	1	1	1	1	1	1	1	1	1	47.3664567840942	1	1	1	1
TEAD4	27.6226156891318	1	1	1	1	1	42.1924773136073	1	1	1	1	1	1	1	1	1	77.6757537352325	1	1	72.5742377060186	44.3252987395218	48.4410103997914	1	1	1	1	1	1
TEK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	90.4438753414838	1	1	108.501999861194	86.0776759461605	1	71.1650942033775	1	1	1	1	1
TES	37.522969621139	1	102.590382025239	1	65.0894839706366	54.1936676033359	84.3165941541939	1	1	1	1	1	1	201.08449321863	1	70.6963467591744	79.1589402608389	72.0462696979855	98.6983050794028	68.8175107218242	80.5296464081175	54.0443474448192	1	76.5828408822333	65.9804531572829	62.8434651361379	1	126.074338350948
TESC	1	1	1	1	86.3932119180736	1	1	1	1	1	1	1	1	119.023866031963	1	1	1	1	1	1	89.1571196915775	1	1	1	1	1	1	1
TESK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.32261023627	1	1	1	1
TET2	1	1	1	1	1	1	1	1	1	51.8791110061487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.7792903844753	93.1904545884873	1	1
TEX261	1	1	1	1	1	1	26.3323778879317	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TEX30	25.2444524932876	1	1	1	1	1	39.725738694183	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97.2567398407571	1	1	1	1	1	1
TEX41	1	1	1	1	82.5760625981707	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TEX9	47.7115214979247	1	1	1	1	69.2917597427478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.3143498853711	1	1	1	1	1	1
TF	1	1	1	1	1	1	1	1	1	1	1	1	1	71.580421502505	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAP2A	122.968431458771	1	1	1	1	135.054445815994	37.6563828767882	1	151.510848728242	1	121.605264790075	1	1	101.081040475054	1	1	1	84.5747734746124	49.6580787134182	1	1	106.73266686096	1	163.566350295543	1	1	1	1
TFAP2B	105.327658765017	1	1	1	1	195.716901078301	1	1	94.6654955066205	1	107.51797705657	1	1	1	1	1	1	102.230890766125	1	1	1	111.357906298282	1	153.48984056019	1	1	1	1
TFAP2C	1	1	1	1	1	46.7491641500814	1	1	46.5694449006964	1	63.9251418596641	1	1	236.509643869129	1	1	1	32.4118175216151	75.9542706839555	1	1	31.1073124265672	1	57.8778849274353	1	1	1	1
TFCP2L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	105.942951534382	1	1	1	1	1	1	1	1	1
TFDP1	26.4609655795451	1	1	1	1	1	41.567059670476	1	1	1	31.0417099846195	1	1	1	1	1	1	49.3932557103409	1	1	1	89.7113282735696	1	1	1	1	1	1
TFDP2	50.3104148838957	1	1	1	1	56.7307499616122	52.1126625606274	1	48.8327637943284	35.902382837222	37.9157272996413	1	68.7197951350112	1	1	41.477894438435	1	33.309684152756	47.8175755880473	1	1	45.3573623272587	62.4371673134713	86.4670883873822	1	1	1	91.9707010546667
TFEB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	81.4334979161745	1	1	1	1	1	1	1	43.9594362174975	1	1	1	1	1
TFEC	1	1	1	1	1	1	1	1	1	107.001549146483	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.7515960902085	83.4843166578457	1	1
TFF1	1	1	1	1	1	201.787167825544	1	1	422.459210703229	1	701.14578386392	1	1	1	1	1	1	322.366799036828	1	1	1	1	1	1422.51105276775	1	1	1	1
TFF3	514.234597661849	1	1	1	1	438.907163907602	1	1	475.535168637686	1	427.88869587932	1	1	1	1	1	1	540.311743763987	1	1	1	303.790521318693	2195.68284019344	1256.30115612299	1	1	1	1
TFIP11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.3047263640199	1	1	1	1	1
TFPI	1	205.606457978719	1	1	505.666435910874	1	57.5930490962823	1	1	1	1	1	287.299726990879	1	1	134.473945125647	92.1840950306718	1	1	85.6733501784429	370.176543677924	1	1057.43200688966	1	1	1	1	1
TFPI2	1	1	1	1	1	1	52.2439964891435	1	1	1	308.97190252868	1	1	1	1	1	1	223.547066186048	1	1	1	1	1	129.727367385752	1	1	1	1
TFRC	1	1	1	1	1	40.1893909398555	1	1	1	141.218787120724	1	1	1	1	1	1	1	33.6459547835984	1	1	1	35.2523952672801	85.9830776909619	1	44.6501915525488	144.218906477701	1	1
TGFB1	1	61.0931460411376	258.286712731389	210.181299273266	64.4679897990141	1	66.2837042899401	1	1	160.358217298987	1	152.172502784447	51.6774052230251	1	113.508873193531	116.355371975603	170.094436921449	1	1	129.329539689898	81.0597523968076	1	93.9618080540232	1	93.5036498685517	149.172271342066	67.3322766370246	295.961856640114
TGFB1I1	1	356.528478943235	1	1	310.692020862967	1	68.25586706734	1	1	1	1	1	109.812111999522	322.28320567278	1	251.061644796512	70.7549132202607	1	1	112.453084865856	87.089186983373	1	59.1019415969697	1	1	1	1	1
TGFB3	1	1	1	1	51.4850777396652	1	1	1	1	1	1	1	1	1	1	104.21788321355	1	1	1	1	1	1	1	59.6811949594539	1	1	1	1
TGFBI	1	288.44769703227	1	1	304.378881493821	1	105.227012594956	1	1	324.087887826252	1	1	96.746095069693	1	1	135.492164905476	1	1	1	1	1	1	1	1	123.248934328605	269.580807624419	1	1
TGFBR1	1	1	1	1	1	1	1	1	1	63.8772239006363	1	1	1	1	1	1	1	1	1	1	1	1	1	38.7884013695008	1	1	1	1
TGFBR2	1	1	1	87.6928902728949	75.2140072006568	1	42.7273863370174	1	1	99.3238712351407	1	84.1232295420218	104.470147242422	1	69.4033757733947	80.727835451817	496.289514298283	1	38.1622227737465	406.351337855041	536.126781482658	1	436.716663855164	1	75.6615938605888	56.5194238385498	139.257609006956	1
TGFBR3	1	1	1	1	1	1	1	1	1	1	1	1	154.707961743167	94.1123596479111	1	39.7977353041876	1	1	1	50.0561372920731	216.960793081798	1	96.740938347124	1	1	1	1	95.2413074725399
TGFBR3L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.9900089672233	1	1	1	1	1	1	1	1	1	1
TGM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	193.338539215538	1	1	177.539967804398	241.600916953773	1	73.2052296790904	35.7670381349515	1	1	1	1
TGS1	34.3125027935342	1	1	1	1	1	51.7307405787396	1	1	1	1	1	1	38.8358354975283	1	35.5508908823512	1	1	1	1	52.0426956609251	32.2030280150463	33.8767896126189	33.6331682964924	1	1	123.274591417856	1
THAP2	1	1	1	1	1	1	1	1	1	60.9242148903449	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.2861517789528	96.844936318061	1	1
THAP4	56.0220296036201	1	1	1	1	52.9037048134728	44.9850356322276	1	1	1	39.6642380006329	1	1	48.2265357083923	1	1	1	1	32.9513642349629	1	1	49.187049332222	1	37.9165495362171	1	1	1	1
THBD	1	1	1	1	1	1	1	1	1	128.960597781223	1	1	1	1	1	1	277.273074886226	1	1	252.280708532967	290.402436638632	1	254.41070694647	1	119.492619579491	422.566334531551	1	1
THBS1	1	189.497424097875	1	1	180.498726528795	75.0916940540355	44.8748733233344	1	72.1962505819047	1	134.276133973113	1	285.37822590482	203.416164943313	1	417.125070013887	139.156521879948	63.9158634486303	47.7507599480232	55.9301375718599	94.7846524445817	1	1	60.3040974304524	1	483.085401154056	1	1
THBS2	1	1	1	1	1	1	1	1	1	1	1	1	260.865336543893	1	1	554.944437878338	1	1	1	1	1	1	1	1	1	1	1	1
THBS4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	201.670249881235	1	1	1	1	1	1	1	1	1	1	1	1
THEM4	29.2317416612482	1	1	1	1	54.1003820628981	1	1	48.3269206474886	1	46.3995708841639	83.1607032289292	1	1	1	1	1	43.1691155938987	1	1	1	24.1135878744551	1	34.5124048776212	1	1	1	1
THEMIS	1	1	1	114.91021534955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THEMIS2	1	1	1	1	1	1	1	1	1	137.260727379183	1	1	1	1	1	1	1	1	1	1	1	1	1	1	175.039700480329	182.866000248921	1	1
THOP1	26.7506140929063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.7441672105754	1	1	1	1	1	1
THRA	1	53.8349987487303	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.7796576472939	1	1	1	1	1	1	1	1	1
THRB	1	1	1	1	1	1	1	1	1	1	1	1	1	85.0541214673145	1	1	1	1	1	1	1	1	1	29.1988560056555	1	1	1	1
THSD4	1	1	1	1	1	1	1	1	79.8508511269558	1	51.1608138445357	1	1	1	1	1	1	1	1	1	1	1	1	71.3554399318767	1	1	1	1
THSD7A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	263.877663475241	1	1	97.4093996483755	123.381541089455	1	1	1	1	1	1	1
THUMPD2	1	1	1	1	1	1	39.1787454527042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.4609097843742	1	1	1	1	1	1
THUMPD3	44.004269419406	1	1	1	1	1	44.1063198603313	1	69.7105765766678	1	1	1	1	1	1	1	1	26.8321056820457	1	1	1	42.1351355130021	1	1	1	1	1	1
