NAME	CAFs MSC iCAF-like	Endothelial ACKR1	B cells Memory	T cells CD4+	Monocyte	GenMod5	T cells CD8+	Endothelial CXCL12	Plasmablasts	NK cells	GenMod4	DCs	CAFs myCAF-like	GenMod2	PVL Differentiated	Macrophage	GenMod1	Mature Luminal	Endothelial RGS5	Endothelial Lymphatic LYVE1	GenMod3	GenMod7	Luminal Progenitors	B cells Naive	PVL Immature	Myoepithelial	GenMod6	NKT cells
AHI1	87.7417526588551	74.286989065529	1	1	1	36.0361676644371	1	1	1	109.860407430637	50.5082293618712	105.548577053693	59.2563486869638	27.691230267567	1	1	32.6599565759221	69.1616745357466	40.2296855108808	1	35.9140853877964	62.4276517376115	54.9611587322947	1	1	52.8943661500967	26.7885382860989	1
AHNAK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108.756182266519	1	1	1	1	1	1	1
AHR	1	138.166649372865	1	87.1850236631449	107.063762918848	1	1	102.53265578654	1	1	1	79.5967314533091	1	1	1	114.967671832425	51.6448012316694	48.7185975953739	90.8256978542835	1	55.452004398546	49.7043515936434	61.2046089079045	1	84.389780433662	107.233186372927	41.350199665544	1
AHSA2	1	1	1	1	1	56.8273884264571	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.0850591914528	1	1	1	1	1	1	1
AIDA	1	49.2607470168018	72.8735363012236	1	1	46.8310713375664	1	75.7362837686374	1	1	40.7849425257448	69.2648682966302	52.6418376047085	1	1	42.4474684884068	36.5263806621098	1	52.5221458929986	76.9849525673766	45.3722347855647	43.7555788156259	1	118.984392547373	65.8115834112699	1	27.2981576091757	1
AIF1	1	1	1	1	1610.38707863321	1	1	1	1	1	1	354.927999015871	1	1	1	1512.33350225654	1	1	1	1	1	1	1	1	1	1	1	1
AIF1L	1	1	1	1	1	1	1	143.643062861759	1	1	35.0548211336348	1	1	1	1	1	1	1	48.6178982833511	1	1	1	35.6778104590419	1	1	1	1	1
AIFM1	1	1	1	1	1	1	1	1	1	1	36.2657092674713	1	1	40.4939790369074	1	1	1	1	1	1	1	1	1	1	1	1	23.17176535614	1
AIFM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.8053969551073	1	1	1	1	1	1	1
AIG1	1	1	1	1	1	73.294035599668	1	1	1	1	66.3817329019451	1	1	59.1815880791053	90.8660754439235	1	66.2433346670884	143.09690158611	1	1	56.491459734348	59.0013968481711	44.4103833732331	1	64.9115047880013	49.2671048847274	76.106987846078	1
AIM1	1	1	1	196.045630650345	64.8305792299166	1	144.202560909089	1	1	143.806721554341	578.522395894	64.074410990068	1	141.106027109591	1	38.0898617408083	1	43.5110767123351	1	1	88.3365303468289	295.818857212738	57.0729219672787	1	1	1	122.719295433913	1
AIM2	1	1	128.418981675546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AK1	1	80.2925837563214	1	1	1	51.6874553192332	1	106.275768038495	1	1	58.7401156369257	1	51.4987669961895	55.8863850098776	169.377728749199	1	43.5558098578576	51.8016803731796	85.1376771802876	28.7238508489053	69.5718642733169	41.3109445563215	31.0100415176507	1	61.2951627121568	76.4638669643561	70.3656784820102	1
AK4	1	1	1	1	1	1	1	1	1	1	77.4730250407636	1	1	53.169723978302	1	1	1	1	1	147.393923796943	76.2223944460165	47.2293722753102	35.1745815914832	1	1	116.439767822266	37.7503245932676	1
AK5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	124.176932290024	1	1	1	1	99.8860938929091	1	1	1	1	1
AKAP1	1	1	1	1	1	53.2861865388394	1	1	1	1	1	1	1	25.2923655247317	69.3303450223907	1	30.2204931542523	1	1	1	1	37.0562835559329	28.9761429206493	1	1	51.1197079314352	25.4401049769609	1
AKAP12	231.922074734239	89.1673286526502	1	1	1	1	1	1	1	1	1	1	119.08717060528	1	130.639063853449	1	1	1	1	647.931382026506	1	1	1	1	124.35228566451	1	1	1
AKAP13	134.549182420777	182.392012567084	172.297639621666	222.200098378364	241.137984162773	1	286.979802090897	223.746210448218	1	288.271619776951	34.7081803001754	296.193634028155	163.735429596645	26.1920643214017	126.263640332087	191.28308859064	1	46.3541927250092	291.057968134277	98.8764992085527	57.8319227891583	47.8033596832137	83.7585375978987	141.31138073822	119.300797289856	1	32.6387782135698	238.824989403789
AKAP17A	1	1	1	1	1	1	1	1	1	1	1	47.6899818571081	1	1	1	1	1	46.8746421406728	36.1627417297454	1	1	41.6057627488262	1	1	1	1	1	1
AKAP8	1	1	1	1	1	1	1	1	1	1	23.6191217025726	1	1	1	1	1	1	1	1	1	40.9910632457463	1	1	1	1	1	1	1
AKAP8L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.8990883518501	1	1	22.7907183875734	1	1	1	1	1	1	1
AKIP1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.4436023642281	1	55.7033731278614	1	1	1	1	34.2681821114044	1	1	1	1	1	1	1
AKIRIN1	57.2231644545137	48.0446546266536	113.670561246149	163.65000967963	49.1969127903923	1	145.809269958643	43.8807081919496	1	1	80.4077048088069	106.52709573943	43.3316518639198	62.4394309469272	72.980627891412	38.2186453504151	85.2135579353911	107.131140720847	56.6670809110713	1	93.0446288745127	77.1379582870889	67.3751208298162	1	101.203529101924	81.0562059248975	52.0815652760971	99.3509896172628
AKIRIN2	60.888816253681	67.0981288276511	104.312225954925	126.055044036185	124.701519199113	1	121.855932735315	1	1	88.2933339814082	69.8918725566551	130.401050135108	46.600167681145	37.1650542757024	1	114.884376136728	35.7918522386807	32.3771441917741	62.9280361317862	48.5915643564539	43.2631668106683	41.836072383624	58.1059338547056	94.4070861198322	107.834871126176	42.8608255956925	39.2503362441615	1
AKNA	1	1	1	84.428876893382	1	1	139.6259358796	1	1	198.851132178336	1	75.2592741639658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	238.489699277922
AKR1B1	63.6706856651094	41.4195689170119	1	1	58.6295709064087	1	1	121.679967183192	41.9460480395044	92.2113369768643	38.4837903275984	38.2365619859925	48.4002348132854	1	1	190.011313666618	1	1	67.5821310161738	22.796375662482	127.865228450267	1	1	1	1	57.9288358691623	1	1
AKR1C3	1	98.163300866489	1	1	1	1	1	60.9871201256955	1	1	1	1	1	1	1	1	1	1	1	38.4634360826551	65.3719208649023	1	1	1	1	1	1	133.962537517788
AKR7A3	1	1	1	1	1	87.9228673486118	1	1	1	1	1	1	1	1	1	1	49.7644043746369	86.2789148881495	1	1	1	1	1	1	1	1	37.2876979530309	1
AKT1S1	1	1	1	1	1	55.9805204346731	1	1	1	1	79.8087103678319	1	36.2781148608857	84.0906200202861	1	1	46.3612075471673	39.279852041415	1	1	45.9996549750087	45.6377472190926	1	1	1	1	50.2289341891945	1
AKT3	1	50.8241937857093	1	1	1	1	1	49.1402755444423	1	1	1	1	1	1	1	1	1	1	52.5136401169778	1	1	1	1	1	1	1	1	1
AKTIP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.7019555299624	1	1	1	1	1	32.9432835874086	1
ALAD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.635277246228	1	1	1	1	1	1	1	1	1	1
ALAS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.7620924439524	1	49.0770772091436	1	1	1	1	1	1	1	1	1	1
ALCAM	1	1	1	1	57.8359527387418	217.403286718958	1	1	1	1	69.7163308401562	59.5063182816261	1	46.1421935770416	1	97.5136855374939	124.848951662977	201.852274525222	1	1	115.932980896874	129.146556312195	24.4772504043363	1	1	1	115.782179129375	1
ALDH1A1	202.574370460528	1	1	1	1	1	1	1	1	1	1	1	50.1735435195422	1	1	54.7324504849657	1	1	1	1	1	1	1	1	1	1	1	1
ALDH1A3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	113.725302411151	1	1	1	1	1
ALDH1B1	1	1	1	1	1	1	1	1	1	1	1	1	46.4323578374087	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALDH2	87.8136531529574	52.4748848632689	1	1	176.446272836301	42.6757330523511	1	1	1	1	67.7826027266062	215.213755534599	47.4822615519353	121.868909583956	59.3485588862544	174.25190383776	45.8959347911657	86.2197594017949	1	1	1	48.1884551212703	1	1	1	1	59.8979266444612	1
ALDH3A2	1	1	1	1	1	46.1699410987788	1	1	1	1	1	1	1	32.8179768156107	1	1	37.3724735460027	31.0486615143648	1	1	33.9730612086988	1	1	1	1	114.705371520189	57.5205100965208	1
ALDH3B2	1	1	1	1	1	91.7322900549918	1	1	1	1	50.8897219135554	1	1	75.9362014905526	1	1	52.7462927329503	106.82178216944	1	1	1	71.2782510148197	1	1	1	1	60.2268276355405	1
ALDH6A1	1	1	1	1	1	45.0689026750863	1	1	1	1	1	1	1	25.9670658598418	1	1	33.3546685376626	43.3149797054025	1	1	1	1	1	1	1	1	39.4676189068339	1
ALDH7A1	1	1	1	1	1	1	1	1	1	1	62.5824269203789	1	51.7176303418114	51.0780480300905	1	1	1	64.5301817263957	35.4955676045839	1	51.271313693642	1	46.3447516240478	1	1	267.479665360348	1	1
ALG12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.9282307167854	1	1	1	1	1	1	1	1	1	1
ALG13	1	50.1620468895826	147.4893938083	115.592935110708	59.7899487250863	38.547256397438	134.289761765825	1	1	148.522293685473	37.5276991484215	43.4548765612188	1	43.5616915847858	1	49.1228197364739	40.5922327680886	52.5558219183112	1	1	44.3743450130257	38.2991385653648	47.5136268806564	313.494913741239	1	1	42.1897554156572	1
ALG14	1	1	1	1	1	1	1	1	1	1	29.499443636081	1	1	30.7333873856946	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALG2	1	1	1	1	1	1	1	1	1	1	1	62.463113705057	1	24.6999850436278	1	1	1	48.3237127112019	1	1	1	1	40.625725129878	1	1	1	1	1
ALG3	1	1	1	1	53.5386141663243	45.2531990566744	1	1	47.6536038410953	1	117.843013410656	1	26.1984414984662	90.5778821200883	1	43.6842622705066	45.0201398617687	34.8726232353741	32.9836208010478	40.512788390827	98.9411066759425	61.0304574161168	35.331315760853	1	1	1	72.8613307106449	1
ALG5	61.5567620780334	63.7682329307502	1	1	48.5867057019191	39.5009224870077	1	72.8698775189364	84.4610520824455	1	47.7282397558615	53.4860457778151	74.0183488414946	53.3527597647239	1	41.0978624396405	45.4724582833022	62.2500309371972	40.8553952683406	105.946895110676	74.6534095482054	36.7720986395641	37.6384726246124	1	48.7527320867034	1	60.4463735089402	1
ALG8	1	1	1	1	1	47.6561122575908	1	1	1	1	42.7407254331234	1	1	47.2322481757991	1	1	51.817869164175	30.1582277468094	1	1	35.4691309410592	1	1	1	1	1	50.2625469103944	1
ALKBH2	1	1	1	1	1	1	1	1	1	1	37.1231933926048	1	1	37.5086192526325	1	1	1	1	1	1	38.0221233698219	1	48.0130975327212	1	1	1	1	1
ALKBH3	1	1	1	1	1	1	1	1	1	1	27.5033370439294	1	1	26.4261031303432	1	1	1	1	1	1	1	36.7705427954526	1	1	1	1	1	1
ALOX5	1	1	1	1	115.924787680885	1	1	1	1	1	1	75.159603702689	1	1	1	145.465454383809	1	1	1	1	1	1	1	1	1	1	1	1
ALOX5AP	1	1	143.623988875203	341.914193530404	315.830742598989	1	731.106037073088	1	1	355.160116430484	1	696.918481170434	1	1	1	427.626259031447	1	1	1	1	1	1	1	319.341945656675	1	1	1	442.830158109344
ALPL	1	1	1	1	1	1	1	169.5579136891	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AMDHD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.9666667512665	1	1	1	1	1	1	1	1	1	1	1	1
AMFR	1	1	1	1	1	214.041069397889	1	1	1	1	1	1	1	1	1	1	1	45.1435028105944	1	42.5541198507842	1	1	1	1	1	1	1	1
AMIGO2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	134.582546585613	1	1
AMOTL1	1	1	1	1	1	1	1	72.2680254486309	1	1	1	1	1	1	1	1	1	1	27.3083274644789	1	1	1	1	1	1	1	1	1
AMOTL2	1	1	1	1	1	1	1	1	1	1	1	1	38.4377178115854	1	1	1	1	1	1	1	1	1	1	1	1	57.9955427296422	1	1
AMZ2	1	1	1	1	49.7620785190807	69.0126855270697	1	1	1	110.063061228745	82.7958437454777	49.9134216324937	50.7890786294753	84.0064050464123	1	40.0297052640864	92.7595795574507	66.9212275293903	36.3878678530392	59.9621013495438	59.7371111542258	58.7926160813365	35.1339926637687	1	1	43.7327499194894	52.8151102673319	1
ANAPC10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.2299013102165	1	1	1	1	1	1	1	1
ANAPC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	81.9872056598603	1	1	1	1	1	1	1	1
ANAPC7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.4969847226371	1	1	1	1	1	1	1	1
ANG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.991615374255	1	1	1	1	1	1	1	1	1	1
ANGPT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	87.9460120285169	1	1	1	1	1	1	1	1	1	52.4181106685679	1	1	1
ANGPT2	1	170.468510694376	1	1	1	1	1	156.438898704925	1	1	1	1	1	1	236.159035431179	1	1	1	185.544259983211	245.393218637125	1	1	1	1	210.011331547404	1	1	1
ANGPTL1	65.248652680141	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANGPTL2	158.176598370239	1	1	1	1	1	1	1	1	1	1	1	118.844087372399	1	1	1	1	1	162.783434803342	46.9200499446565	1	1	1	1	1	85.41592180306	1	1
ANGPTL4	189.462974169895	1	1	1	1	1	1	1	1	1	1	1	83.3156633231336	1	299.912603726837	1	68.0017830078768	226.382588819398	103.820471471934	1	1	1	145.77373109795	1	304.385926778143	148.703433483868	73.0423044225521	1
ANK2	92.6571460459894	1	1	1	1	1	1	1	1	1	1	1	55.1141047699525	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANK3	1	1	1	1	1	54.8881590758942	1	1	1	1	1	1	1	1	1	1	30.573914080013	1	1	1	26.4868887016145	1	39.6783555391316	1	1	1	27.4142814672853	1
ANKDD1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	126.482725946982	1	1	1	1	1	1	1	1
ANKH	1	1	1	1	1	1	1	58.3093050729973	1	1	1	1	120.78744544976	1	1	68.3355528192243	1	1	104.35762420893	1	1	1	1	1	1	89.6202264929554	1	1
ANKIB1	1	1	1	1	1	1	1	1	1	1	24.6740740634128	1	1	1	1	1	1	24.5160556798656	1	65.6385697344095	46.0890138834318	27.6093135497274	1	1	1	1	24.7585754082493	1
ANKRA2	1	1	1	1	1	48.110461378058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD13D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.5289187408459	1	1	1	1	1	35.7782962322216	1	1	1	1	1	1
ANKRD22	1	1	1	1	61.1492403743539	1	1	1	1	1	1	1	1	1	1	82.1165727770948	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD26	1	1	1	1	1	1	1	1	1	1	27.5659003746327	1	1	1	1	1	1	1	39.1566205786236	1	38.1048309241263	1	1	1	1	1	1	1
ANKRD28	110.129512131258	140.534705758365	1	1	72.3121923269067	252.621394909985	189.920504230826	142.581092896709	175.104158238346	150.101767522587	1	51.9959881415641	62.5048018172965	1	1	1	1	63.149536039421	96.0233320913706	28.3886768277105	27.9827823179739	1	1	1	111.121596240632	1	1	112.367966138886
ANKRD29	1	109.482211144627	1	1	1	1	1	104.041695642467	1	1	1	1	1	1	56.5709451811183	1	1	1	81.3837331199015	1	1	1	1	1	1	73.3753720073801	1	1
ANKRD30A	1	1	1	1	1	1489.11804361334	1	1	1	1	1	1	1	182.499572212415	1	1	525.167459370277	802.20866751561	1	1	1	590.753788743981	1	1	1	1	419.409805613087	1
ANKRD36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.3279573134647	1	1	1	1	1	1
ANKRD36B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.3828925550509	1	1	1	1	1	1
ANKRD36C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.4762551888831	59.0784627744218	1	1	1	1	1
ANKRD39	1	1	1	1	1	1	1	1	1	1	57.3405978897759	1	1	34.5039024740652	1	1	1	1	1	45.3816738264411	1	1	1	1	1	1	1	1
ANKRD44	1	1	195.570742118793	111.412072941902	64.0643481234868	1	100.174977865362	1	1	99.4049548286245	1	61.2597898573315	1	1	1	47.1159915217046	1	1	1	106.935536022261	1	1	1	247.462240338453	1	1	1	183.83508920927
ANKRD49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.6030772523066	1	1	1	1
ANKRD54	1	1	1	1	1	1	1	1	1	1	33.7588981666115	1	1	31.5923262673051	1	1	1	1	1	1	27.7223931175164	39.6814730040716	1	1	1	1	1	1
ANKRD65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.7652130236224	1	1
ANKS3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.8418779222343	1	1	1	1	1	1
ANKZF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.5103932891841	1	1	1	1	1	1
ANLN	1	1	1	1	1	1	1	1	1	1	43.2738531304806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANO1	1	1	1	1	1	40.3087952024129	1	1	1	1	1	1	67.8546096735818	1	85.3699765025909	1	1	26.1158108403186	1	1	29.7466611836739	1	1	1	116.216890927973	126.741608641798	1	1
ANP32E	1	1	1	91.8314501507963	1	1	1	1	1	1	155.461650451127	1	45.2917262893663	32.6836916178903	1	1	1	1	42.3289965788178	28.3886768277105	79.942792411491	1	1	152.382555089659	1	62.2094897851509	37.1418549745807	1
ANPEP	1	1	1	1	115.812701354391	166.001820805819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.7374085868178	1	1	1	1	1
ANTXR1	105.335299737587	1	1	1	1	1	1	1	1	1	1	1	275.165910034406	1	73.1708465065686	1	1	1	1	1	1	1	1	1	57.3500000582539	96.717777432577	1	1
ANTXR2	91.5079611850511	1	1	1	1	1	1	1	1	1	1	49.691153910362	51.2668615442265	1	1	1	1	1	1	1	1	1	1	1	69.7678976299786	1	1	1
ANXA1	510.229969031474	527.994416048659	1	1714.33530111988	448.473937961897	1	1850.05122342727	382.474835923337	1	1141.45884423557	157.227658554395	412.61112250239	459.780884215316	122.069178635383	339.842358158685	401.445144850837	1	74.5133590971726	295.29387841399	483.014709991307	593.095185329076	137.761098123727	1417.90132224646	1	355.477486013666	2087.40008187881	202.562899917177	941.997791215043
ANXA3	1	1	1	1	1	1	1	147.353174742734	1	1	47.8164818125293	1	1	34.9855004698413	1	1	1	57.7697853291764	1	1	52.9836742642125	1	70.7975286174961	1	1	241.860143422275	41.1517853788819	1
ANXA6	95.1398164404555	59.6245000492917	218.073938226699	143.13418112047	1	82.8705185499278	221.609292320232	1	1	147.485533332675	46.5595529250954	56.7052298281079	124.644009490409	49.3940738482987	273.821919680016	1	39.4085317995581	115.759048205688	80.5213849758079	71.4878223808422	95.8649308554653	1	41.7975727714839	321.214063399936	206.979978792183	66.2056186912553	39.3370393037182	220.033566113369
ANXA8L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.2191217318977	1	1	1	1	1
ANXA9	1	1	1	1	1	56.6672775518489	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AOAH	1	1	1	1	76.8310922047325	1	96.1500575191378	1	1	95.9178852395636	1	1	1	1	1	84.1810735910535	1	1	1	1	1	1	1	1	1	1	1	1
AOC3	1	61.8289004527471	1	1	1	1	1	74.1599300557334	1	1	1	1	1	1	118.079087869449	1	1	1	94.7097248235073	1	1	1	1	1	1	1	1	1
AP000769.1	1	1	1	1	1	189.495709730828	1	1	1	1	64.4827074479237	1	1	1	1	1	250.160601721028	1	1	1	1	317.547765509788	1	1	1	1	150.218230351967	1
AP1AR	1	1	1	1	1	44.7739065360917	1	1	1	1	1	1	1	1	1	1	38.2205524344401	38.6958739286057	1	1	1	1	1	1	1	1	1	1
AP1B1	1	1	1	1	61.2738421308434	1	1	1	1	1	1	1	1	33.2113932309086	1	144.324144412623	1	27.1097006106201	1	113.549724299143	1	1	1	1	1	1	1	1
AP1G1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.7290219797174	1	1	1	1	22.1146437650129	1	1	1	25.7282252505379	1
AP1G2	1	1	1	1	1	51.8005873630714	1	1	1	1	1	49.8913470577947	1	1	1	1	1	37.0889831912409	1	1	1	1	1	1	1	1	1	1
AP1M1	1	1	1	1	1	1	1	1	1	1	35.9829291573186	34.0738696778318	57.6183890669491	27.7227798716729	74.204162822101	37.8631479997045	1	1	48.5290630096455	1	63.1535481685269	1	1	1	1	1	1	112.253134022048
AP1M2	1	1	1	1	1	100.900316942816	1	1	1	1	72.1621422599224	1	1	107.559300759004	1	1	77.6841022985648	106.243777634078	1	1	70.3156951681957	69.498522817408	44.6999290664334	1	1	1	112.328248955238	1
AP1S2	1	152.935615762441	89.3413665520365	1	421.644658915437	1	1	196.129867012226	1	1	1	242.734871967508	1	1	49.7693202458618	175.734762420601	1	1	249.930468874566	110.696548743436	1	1	1	1	1	1	1	1
AP2A2	1	1	1	1	1	1	1	44.60632102836	1	1	1	1	1	1	1	85.6557299852338	1	24.4020717821305	40.3682715906953	1	1	1	1	1	1	1	1	1
AP3B1	1	1	1	1	1	36.1754517895319	1	56.0178602505379	1	1	1	38.0517531299801	39.5635504739974	23.3843719807062	1	44.5740810941098	1	43.1614240112069	1	1	1	1	1	179.95881520587	1	1	27.3046663351001	1
AP3M2	1	1	1	89.345558311884	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APAF1	1	1	1	1	1	1	1	1	1	1	1	34.3669058021601	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APBB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.9729453349482	1	1
APBB1IP	1	1	118.25328872982	160.397386023037	127.068380889591	1	178.397605354988	1	1	96.0298737251359	1	132.405854865782	1	1	1	130.94737961723	1	1	1	1	1	1	1	107.038693162969	1	1	1	115.768300248563
APBB2	1	53.1269261960882	1	1	1	1	1	57.4148653986203	1	1	1	1	63.5764946016585	1	1	1	1	46.4779328442091	52.4440044443089	1	1	1	1	1	39.6931623217008	1	1	1
APC	1	48.9904310932408	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.0916586029669	48.1440334865554	1	1	1	1	1	1	1	1
APEX2	1	1	1	1	1	1	1	1	1	1	38.5989483325281	1	1	26.0221304397298	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APH1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.4868457887141	1	38.308932329476	1	1	1	1	1	1	1	1	1	1
APLNR	1	191.988519498215	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	268.877790255819	54.0065181112485	1	1	1	1	1	1	1	1
APMAP	64.8676810056353	54.1918745371297	1	1	33.2353600717205	130.976115724986	124.81797075542	69.8188210448865	1	110.326572123529	71.1246715012458	1	52.1891287721456	91.1417436050566	69.0425281520321	63.8279961417275	86.2120503283825	115.689761183685	96.9050704294015	63.0541973270377	64.9334193416087	66.514128351956	45.6271576468933	1	103.178248985854	100.688137913906	129.007444352381	265.187403601806
APOBEC3A	1	1	1	1	324.534533067332	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APOBEC3C	1	1	1	1	52.4079724295341	1	143.434922210842	1	1	108.097311434959	1	1	1	1	1	40.8518527147999	1	1	1	1	1	1	1	88.9318569607041	1	1	1	167.724098766639
APOBEC3G	1	1	1	107.838519566116	1	1	387.558167312516	1	1	417.21244849362	1	41.5471933823516	1	1	1	1	1	1	1	1	1	1	1	72.7630722976211	1	1	1	390.769882595057
APOC1	136.454447860542	1	1	1	348.988209742414	1	1	1	1	1	1	79.9888176672085	1	1	1	2480.90850467551	1	1	1	1	1	1	1	1	1	78.360724093458	1	1
APOD	18506.001881245	151.346064189051	1	1	1	392.007558889956	1	1	1	1	383.236471191516	1	3260.95473919166	321.744073981726	1	1	341.858790425312	215.375457377616	264.319511589642	220.249096672434	1	285.785300683374	1	1	1	169.962285928541	282.144697200269	1
APOE	1261.90792023263	1	1	1	691.295809318919	1	1	1	119.794157696439	1	136.931346044526	1	866.541685565357	141.004413569305	685.345425680319	7776.38939781638	1	1	195.903838497207	72.350430203092	314.618081899516	1	59.6918203278066	1	1141.7536256078	1227.87209040404	1	1
APOL1	73.7603398503234	58.2715055628688	1	1	1	1	1	81.7022665552408	1	1	1	1	78.8481594814038	1	1	1	1	1	46.8370728239205	1	1	1	1	1	58.5192051941322	1	1	1
APOL3	1	67.5466085447618	1	1	1	1	1	97.386195236134	1	1	1	1	1	1	1	1	1	1	83.9404996678269	1	1	1	1	1	1	1	1	1
APOL6	1	1	1	1	66.9686033783935	1	1	1	1	1	1	1	46.2845092400098	1	1	97.9929629556822	1	1	41.1333043780319	1	50.3593730567621	1	47.8274167173107	1	102.699798824487	1	1	202.553980735693
APOLD1	1	198.840294682806	1	1	1	1	1	187.310448924019	1	1	1	1	1	1	107.652941866414	1	1	1	320.753070507827	162.745886033701	1	1	1	1	90.54636055796	1	1	1
APOO	1	1	1	1	1	1	1	1	1	1	61.358485129978	1	1	48.4856221620983	1	1	37.058221484855	36.990343864977	1	1	1	33.0272715612285	1	1	1	1	39.8658437303297	1
APOPT1	1	1	1	1	1	1	1	54.2444700206632	1	1	68.153912226165	1	48.2612944567404	48.9041808964305	1	1	36.2461526661685	1	1	1	74.800573657402	67.6494422009532	1	1	1	1	52.8504509202623	1
APPBP2	1	1	1	1	1	1	1	1	1	1	1	1	38.9020097781458	1	1	1	1	31.3096213546297	96.7456890422965	1	1	1	1	1	1	1	23.8274646226304	1
APPL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.7463299225263	1	1	1	1	1	1	1	1	1	1
APTX	1	1	1	1	1	1	1	1	1	1	31.5461727317176	1	1	27.81248187673	1	1	1	39.2770491455171	1	1	1	1	1	1	1	1	1	1
AQP1	1	1410.11393566905	1	1	1	1	1	831.334842704161	1	1	1	1	1	1	1	1	1	1	853.231375465746	319.206762659931	1	1	1	1	1	1	1	1
AQP3	1	1	1	149.047108928658	1	80.5059658474647	1	1	1	1	1	1	1	137.489799782987	1	1	249.694149375862	133.838592742496	1	1	1	101.784125588382	55.3654925315224	1	1	100.029761428098	333.858395902957	1
AQP5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.9036034490145	1	64.901304847322	1	1	1	1	1
AQP7	1	1	1	1	1	1	1	97.9820234140977	1	1	1	1	1	1	1	1	1	1	70.5725153445471	1	1	1	1	1	1	1	1	1
AQP9	1	1	1	1	102.211044626004	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AQR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.3767718291936	1	1	1	1	1	1	1	1	1	1
