NAME	PVL Differentiated	T cells CD8+	GenMod4	Luminal Progenitors	GenMod3	GenMod1	Plasmablasts	B cells Memory	B cells Naive	NKT cells	T cells CD4+	GenMod7	GenMod5	PVL Immature	CAFs myCAF-like	CAFs MSC iCAF-like	NK cells	Macrophage	Monocyte	Endothelial ACKR1	Endothelial RGS5	GenMod6	DCs	GenMod2	Mature Luminal	Endothelial CXCL12	Myoepithelial	Endothelial Lymphatic LYVE1
AC013461.1	505.359660875093	1	26.66985735998	27.5502781773658	66.4074632478994	60.6676955609014	1	1	1	1	1	48.5933951974839	1	249.401004047476	46.9634571060945	88.6797779685116	1	1	1	1	68.9375344132708	38.560811504457	1	1	39.583465051534	59.3953333420691	155.825664928173	46.0308874083039
AC017002.2	1	1	1	1	1	1	1	1	1	1	1	1	1	109.054013853622	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC018816.3	1	1	1	1	1	43.3816279146939	1	1	1	1	1	1	130.022628336499	1	1	1	1	1	1	1	1	1	1	89.8295849489733	1	1	1	1
AC058791.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.0925535135513	1	1	1	35.600283403263	1	1	1	1	1
AC079767.4	1	1	1	1	1	1	1	146.490386197916	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC092580.4	1	119.73351454051	1	1	1	1	1	1	1	1	1	1	1	1	1	1	157.463800397351	1	1	1	1	1	1	1	1	1	1	1
AC093818.1	1	1	1	1	1	1	71.0537402773168	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC245100.1	1	1	1	1	1	1	1	1	103.381172788181	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACACA	1	1	1	1	1	29.4501573286325	1	1	1	1	1	41.7869596533689	1	1	1	1	1	1	1	1	1	35.329912639138	1	28.6082272948114	37.347377913919	1	1	1
ACACB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.537524907691	1	1	1	1	93.1107980244769	1	1
ACAD9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.4676826829233	1	1	1	1
ACADS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.8097923626111	1	1	23.1422164663215
ACADSB	1	1	1	1	1	36.9200270772971	1	1	1	1	1	1	102.556484737619	1	1	1	1	1	1	1	1	27.7095300247676	1	54.8181182000185	140.069457160412	1	1	1
ACAP1	1	355.849757465724	1	1	1	1	1	266.07111520014	262.345730039968	294.558597990465	324.448069678303	1	1	1	1	1	276.582779852667	1	1	1	1	1	60.8614035856365	1	1	1	1	1
ACAT2	1	1	95.8289568245129	1	30.3875850394982	33.0724436812232	1	1	1	1	1	44.4260740550832	1	1	1	1	1	1	1	1	1	38.5417150371794	1	51.5136614080419	1	1	1	1
ACBD3	1	1	48.4696446317176	1	67.0906573134539	77.5945083281326	1	1	1	1	1	66.5774651969515	78.4601925986285	1	45.6287555054205	1	1	1	1	1	1	65.5963262331313	1	24.7738482718094	1	1	1	1
ACD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.4680528442167
ACE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	254.701157181873	1	1
ACER3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.7369760749351	40.0564203012326	1	1	1	1	1	1	1	1	1
ACKR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4114.9587022407	200.588478022497	1	1	1	1	1	1	281.127851954774
ACOT13	1	1	69.4010374790099	29.3795164764557	58.1351332193381	1	1	1	1	1	1	44.0678175994162	1	1	1	1	1	49.5492548198803	1	1	1	42.8397896639157	1	65.5255434552371	70.0183161514858	1	1	1
ACOT4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.4473818533513	1	1	1	1	1	1
ACOT7	1	1	53.9726838312842	1	35.2014864315389	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.7804716146369	25.3952284083675	1	1	1	81.6780955046929
ACOT8	1	1	29.1025852060899	1	37.0578282059654	33.1818929598149	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.8225627521704	1	41.3642462971383	1	1	1	1
ACOX1	1	1	1	1	1	1	1	1	1	1	1	49.3086778707427	37.1525668502653	1	1	1	1	1	1	1	1	1	1	25.9007679993078	1	1	1	1
ACP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	130.131250516547	38.0472383083818	1	1	30.561944187497	1	33.3084029163721	1	1	1	1
ACP5	1	115.137063701025	1	1	1	40.200278909513	1	155.363835811791	1	1	1	1	40.8767880693616	1	1	113.83797028388	1	407.697451983674	140.25796442204	1	1	47.5161297146086	59.3651864127118	1	45.2081446968239	1	1	1
ACSF2	1	1	1	1	1	41.1512130519118	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.4310928866672	1	1	39.7338761985169	1	1	1
ACSL1	1	1	1	1	1	1	1	1	1	1	1	52.936016399608	1	1	1	1	1	104.347028050381	147.530405825548	1	1	1	72.1725737742835	53.1850464851484	1	1	1	1
ACSL4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.7264224253548	53.9762174726629	1	1	1	1	1	1	1	1	1
ACSL5	1	1	1	1	38.2761488735337	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.5704091464508	1	1	1	1	1	1	1
ACTA2	8115.41884503694	1	1	39.279507411163	288.775739987636	1	1	1	1	1	1	1	1	2537.83770921004	1148.5135843988	499.983836026684	1	1	1	1	227.530226492232	1	1	1	1	1	5672.68750706411	1
ACTG2	201.48324879843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1210.75478057659	1
ACTR3B	1	1	47.0178441667398	34.1879417759245	59.0475141559043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.2996600704119	1	1	1	1
ACTR6	1	1	75.1854389490217	36.0111885501336	1	1	1	1	1	1	1	36.5278665192294	51.255006669331	1	1	1	1	1	1	1	1	36.0811640107056	1	71.0397418813701	1	1	1	82.4782675271289
ACVR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.7664026036598	1	1	1	1	1	1	1	1	1	1	1	1	1
ACVRL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	110.659723974209	143.891443015161	1	1	1	1	183.438981395384	1	177.714200412243
ACYP1	82.2517229015031	1	53.0539220387836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.7392123770479	1	1	36.6518443653598	1	1	1
ACYP2	1	1	52.6932730172677	76.5411248165479	80.4763564512409	35.0433525849735	1	1	1	1	1	47.6894522985719	1	1	1	1	1	36.2103087367844	1	1	1	43.3287080904433	27.7494305968816	40.0288422835933	46.6129829096471	1	40.9599066950266	1
ADA	1	1	1	1	1	1	1	1	1	1	1	1	1	67.596228676206	1	1	1	1	1	1	52.4636417951916	1	68.96791745101	1	1	1	1	1
ADAM10	1	1	39.8359304030157	1	29.3167048929688	44.9080698383999	1	1	1	109.063043268647	1	53.3953518254994	1	1	1	1	1	72.531409852867	55.9301923932829	88.1507754353806	124.146896875135	45.1730596658604	1	29.4024110682456	128.18274373192	133.774757743601	1	254.608570537435
ADAM12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	301.310979435992	112.068470204337	1	1	1	1	1	1	1	1	1	1	1	1
ADAM15	1	1	146.446533348948	66.761120201679	72.5776477648847	139.784203072833	1	1	1	1	1	166.528315631979	110.613015010629	1	1	1	1	1	1	437.162217137456	289.972797218595	172.960028664729	1	144.687174094548	67.3162385616511	481.445611431036	1	176.117167878776
ADAM19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.4372514654674	1	1	1	1	1
ADAM28	1	1	1	1	1	1	1	256.860767929482	311.933120733133	1	1	1	1	1	1	1	1	48.6036788764516	1	1	1	1	37.3218384265655	1	1	1	1	1
ADAM8	1	1	1	1	1	1	1	1	1	97.8443574452355	1	1	1	1	1	1	94.3156401490875	60.2993613294579	41.8163521544407	1	1	1	62.2769057925133	1	1	1	1	1
ADAM9	1	1	1	1	52.2202914430093	1	1	1	1	1	1	1	1	1	39.9294360074832	1	1	95.8039629670417	1	1	1	1	1	1	1	1	1	1
ADAMDEC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	93.1623459035381	1	1	1	1	1	1	1	1	1	1
ADAMTS1	607.014082381526	1	1	1	1	1	1	1	1	1	1	1	1	493.582167153053	57.0012989623969	158.341794562159	1	1	1	503.283252912192	254.694123713166	1	1	1	1	624.279792935852	162.247844467227	352.701292733661
ADAMTS12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100.364489624875	66.4324185019773	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	133.233862284139	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS4	228.294517461423	1	1	1	1	1	1	1	1	1	1	1	1	303.073766975165	1	1	1	1	1	117.067944171656	111.868118714718	1	1	1	1	147.351715476427	1	88.3535596544093
ADAMTS5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.6978635377177	1
ADAMTS6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	171.775543901217	1	1
ADAMTS9	96.6905787813059	1	1	1	1	1	1	1	1	1	1	1	1	106.795101824076	1	1	1	1	1	428.297832948148	191.760591810281	1	1	1	1	260.025599805456	1	143.20375945123
ADAP2	95.1567347928543	1	1	1	1	1	1	1	1	1	1	1	1	86.2080230997661	1	1	1	333.189992345519	152.723411992576	1	1	1	49.8633369065279	1	1	1	1	1
ADCK3	1	1	1	29.1960366357288	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.9504849837998	1	1	1	1
ADCY3	101.296322957424	1	1	1	1	1	1	1	1	1	1	1	1	66.8384445342716	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADCY4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	168.001909891373	166.224653509091	1	1	1	1	219.922743399856	1	139.219896989245
ADCY7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.7246069896851	56.2377993486013	1	1	1	42.1358034947831	1	1	1	1	1
ADD3	1	1	31.1033589884213	55.5535571593872	53.7376999282003	1	1	126.662172350388	147.259339160257	147.240241532209	108.267160298395	1	1	1	225.870528945723	237.037477773465	1	1	1	1	109.719294337888	1	63.8603254142351	27.0190432437537	44.2341989037764	69.7318911527481	1	67.4266493989644
ADGRA2	96.8896519730223	1	1	1	1	1	1	1	1	1	1	1	1	82.5934760472998	70.9769661969555	80.1833546146782	1	1	1	1	48.4393926438636	1	1	1	1	1	1	63.6146542132174
ADGRE2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.0910952763355	88.2320410971924	1	1	1	40.2968311446873	1	1	1	1	1
ADGRE5	1	333.98532166087	1	1	1	1	1	178.969755456976	1	320.186465280399	179.095760391707	1	1	1	1	1	436.744996040204	81.4524029398272	102.118832947816	1	1	1	66.0449431074778	1	1	1	1	1
ADGRF5	1	1	1	1	1	1	1	1	1	1	1	1	1	198.051202222448	1	1	1	1	1	95.1468096503828	325.282927262484	1	1	1	1	459.38062531994	1	161.25991350248
ADGRG1	1	1	1	1	30.4259505713476	1	1	1	1	182.522314406242	1	44.4700789461299	1	1	1	1	1	1	1	94.5441979561491	83.5882892968905	31.1851667118534	1	1	1	156.857276594004	1	1
ADGRL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.6607796203065	39.6470937467812	1	1	1	1	1	1	1
ADGRL4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	581.860942918998	762.684328944535	1	1	1	1	627.062608849487	1	166.629522763684
ADH1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	440.992930123246	1	1	1	1	1	1	1	1	1	1	1	1
ADIRF	3470.59054441429	1	186.799529756926	121.033100603794	156.016560998749	567.087580211876	1	1	1	1	1	253.218176530379	1357.2460108439	1228.70787161701	101.140759115436	404.307846489379	1	1	1	1076.34412398888	369.822777721227	404.437263815778	1	185.869348162167	578.495424983554	274.274292190671	137.06891655606	672.261624397818
ADK	1	1	72.6830180236878	42.1552021151066	62.2897904475883	50.2740001215239	1	94.7319307494021	216.116770115749	1	1	58.913919156685	40.2370839734991	1	1	1	1	1	1	1	1	46.939736350165	1	60.1568064928831	68.8977239257623	1	73.2725713944292	1
ADM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	171.284540574586	1	81.8190092276352	1	80.1211817127435	225.82363896226	1	1	1	1	55.402721312409	203.792440952292	120.069368523294
ADM5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	233.546808806468	63.0146858829674	1	1	1	1	72.7203247348219	1	1
ADNP	1	1	1	1	1	1	1	1	1	1	1	1	64.9542621618007	1	1	1	1	1	1	1	1	28.8662157287374	1	1	1	1	1	1
ADORA3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.8133941694633	1	1	1	1	1	1	1	1	1	1
ADPGK	1	1	1	1	29.5020133638756	1	1	1	83.0117274835908	1	1	1	1	1	1	1	1	87.9122813733006	85.1753290731881	1	1	25.8763572086028	75.8281463223228	1	52.6763357996278	1	1	1
ADPRHL2	1	1	61.1580658601413	31.8339624884773	56.9789292462335	1	1	1	1	1	1	45.4668728891496	1	1	1	1	1	1	1	1	1	30.7966527891999	1	39.2621467639064	25.2412262385445	1	65.5615824372165	1
ADRA2A	106.121725504723	1	1	1	1	1	1	1	1	1	1	1	1	59.6958553977623	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADRB2	1	1	1	1	1	1	1	1	1	104.207876973615	1	1	1	1	1	1	1	1	1	69.7349140718512	61.3579630461032	1	1	1	1	58.0117339165313	70.770559254051	1
ADRBK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.3524878044209	75.362549539696	1	1	1	42.2477397569501	1	1	1	1	1
ADRBK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.4498831142879	1	1	1	1	1
ADSS	1	92.6749187939637	116.277234947914	42.4343968620678	82.4775737741302	102.252427610897	1	1	1	128.276555240575	1	99.2597484581983	107.22727447945	1	1	1	85.4274128058362	42.8425395589997	56.4495250251107	66.2135201330209	47.7084334276225	96.5250943865125	34.4635284875062	69.5750672774542	72.9695893701295	63.4279189390721	48.5942428255215	1
AEBP1	278.46479814941	1	1	1	1	1	1	1	1	1	1	1	1	226.272303615765	1412.95729430765	705.216476256366	1	1	1	1	1	1	1	1	1	1	79.0029883447109	1
AFAP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.3756336774477	1	1	1	1	58.2671932705953	1	1	1	1	1	1	1	1
AFAP1L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	142.748853348935	1	1	1	1	100.110463135302	1	49.8759738918161
AFF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.7419466641923	1	69.1979341567358	62.0534458448751	1	1	1	1	40.804376437101	1	1
AFF3	1	1	1	1	1	1	1	1	199.799952196923	1	1	1	70.1776841959716	1	1	1	1	1	1	1	1	1	1	32.3810840796632	160.171729922152	1	1	1
AFG3L2	1	1	67.0127053627984	38.4461789982697	84.7283760764072	1	1	1	1	1	1	48.6323677204107	41.3981162172786	1	1	1	1	1	1	1	1	31.9618998763598	38.8471191402683	37.6722555028583	31.1387472472801	1	1	1
AFMID	1	1	55.5980651087095	33.3098529433114	69.6816689681456	41.3708406338252	1	1	1	1	1	75.8160042718453	64.1958719511969	1	1	1	1	1	1	1	1	35.5541362023703	1	76.6600369749072	48.1648063888226	1	1	1
AGA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.1981526532236	1	1	52.9972982279802	1	1	1
AGAP2.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.368465489153	1	1
AGO2	1	1	26.1738366927263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.9057535847144	1	1	1
AGO3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.3681818687044	1	1	1	40.6178523991355	81.0440079454946	1	1
AGPAT1	1	1	29.5823614703473	1	31.8451041238185	1	1	1	1	1	1	1	1	1	45.0211499007705	1	1	1	1	1	50.1676513019424	22.689326823362	1	21.0358457143065	1	88.230305344742	1	1
AGPAT5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.9953171976285	1	1	1	1	1	1	1
AGR2	1	1	408.608099587576	1	1	1513.20291707605	1	1	1	1	1	562.729097166734	2111.0823570853	1	1	1	1	1	1	1	1	2487.22592482823	1	1405.41323935203	988.60205617495	1	1	1
AGR3	1	1	1	1	1	854.79927124375	1	1	1	1	1	275.742870262076	1272.82913632655	1	1	1	1	1	1	1	1	839.887915768957	1	629.398162824442	419.707346089066	1	1	1
AGRN	1	1	1	1	24.4926443199204	1	1	1	1	1	1	1	55.0678060760741	86.3153942152406	1	1	1	1	1	1	78.7619043489812	48.2504904366701	1	1	39.497392728459	57.0935674578097	1	135.466021168492
AGTRAP	1	89.1808879262545	92.2576954041327	37.7330774507876	95.0757048197029	100.114986023343	1	1	1	162.404862862841	1	65.5553009944391	105.187182640643	1	83.7101479227507	88.0034443739738	101.665509417754	114.530891201658	125.078301980968	75.6827755323417	60.0619904274375	127.049443326495	1	101.357529976955	103.065507597371	57.9151055376762	71.2253270781149	30.6143258016906
AHDC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.3869756060817
AHI1	1	1	43.8038201022899	50.0255754904196	32.1239542068135	34.1695962256244	1	1	1	1	1	68.8744179000141	47.5939647282188	50.6043863184558	58.079150096346	108.540571234602	103.957666334152	1	1	48.5821801188124	37.8099069365442	31.6723133682582	76.744643982063	31.9097802379953	61.8415589789111	1	64.7803568441974	1
AHNAK2	1	1	1	1	83.6010763330158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AHR	1	1	1	55.709282512137	55.478280262773	52.2343182751587	1	1	1	1	88.6504365846846	54.2559193152047	1	104.015006271305	1	1	99.8513105999164	118.504305863094	100.665304018128	184.480878333136	94.1191691170526	38.5975077703178	92.5414840408473	1	36.1002308955963	132.309695685975	69.2592488610507	1
AHSA2	1	1	1	1	31.5327174477769	1	1	1	1	1	1	36.4957269390035	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AIDA	1	1	51.9568997206502	1	57.7453567755673	32.8538595077565	1	1	145.509504811413	1	1	35.3103997818666	1	1	1	1	1	34.7124680434498	1	55.2694381548424	42.8959237010828	40.274271426748	36.1776669398918	26.4165154081001	1	67.0436085933978	1	1
AIF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1626.39723049277	1552.54665682576	1	1	1	433.659663640173	1	1	1	1	1
AIF1L	1	1	1	30.3313272810088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.88632257677	1	1	1	1	145.288035910361	1	1
AIFM1	1	1	41.8689539225195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.9504479727771	1	28.2119672396216	1	1	1	1
AIFM2	1	1	1	1	42.5624115266645	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AIM1	1	128.64858058661	580.798025671088	35.5213097696272	58.3057423284778	1	1	1	1	145.642382500333	178.175832965744	316.610601545302	1	1	1	1	111.213657867217	36.7529419624688	51.1839640359302	1	1	75.4305489275584	90.7584445392861	149.934005866259	37.0507451547902	1	48.7261884007108	1
AIM2	1	1	1	1	1	1	1	149.580822742344	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AIMP2	1	1	71.9252991466446	1	64.8838391528411	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.9877527347579	39.8371645337498	46.6792005859841	45.2462422946734	1	1	1
AK4	1	1	75.1241428453782	40.6781472105925	63.1988399476248	1	1	1	1	1	1	49.3256295651009	1	1	1	1	1	1	1	1	1	44.7104629594027	1	54.0375753301974	41.0980130831411	1	123.046136824246	1
AK5	1	1	1	72.8575377952209	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	142.662458047356	1	1	1
AKAP1	89.1333079580105	1	32.3126191372613	39.9665082924036	1	29.7930920825975	1	1	1	1	1	41.4497356403781	43.5702194107443	1	1	1	1	1	1	1	1	32.1683512589027	1	25.0060534462246	1	1	62.9391984407364	1
AKAP12	131.190322878392	1	1	1	1	1	1	1	1	1	1	1	1	118.036224308518	113.521356423308	176.122919921745	1	1	1	104.627295094645	1	1	1	1	1	1	1	159.908273195943
AKAP13	114.358081150448	270.134276417514	36.1114397168351	74.9893764380635	61.1327907358413	1	1	179.088854734092	108.589208792559	390.353748551279	194.042507097721	46.1979002009396	1	116.793715446648	136.738498229433	135.787328107187	265.07216951793	175.139847814017	220.590957446526	193.268105311861	223.014508993006	30.810027599224	333.382650474493	1	73.2085489524299	214.731874875196	1	144.272803928086
AKAP17A	1	1	1	27.6645132318599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.477965816822	1	35.5426148707023	1	1	1
AKAP8	1	1	1	1	28.2475609492731	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AKAP8L	1	1	1	1	34.9314433758713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.5655722879711	1	1	34.1184596778959	1	1	1
AKIP1	1	1	1	1	45.1376540941679	1	1	1	1	1	1	1	1	1	1	1	1	47.3955467162729	1	1	58.8925006033968	1	1	1	1	1	42.6683801384724	34.5959538164565
AKIRIN1	1	148.027884750001	95.990705503467	65.7604830373706	82.8943395762394	83.9199170161003	1	122.760030399492	1	120.923403445576	155.833422777362	64.2660684073421	1	49.7478039346032	45.5946806377493	47.9527153784679	94.2467334395871	47.6198931046241	54.6466910264706	51.5798484375936	57.2021126323303	58.8680141112514	62.0016080672646	65.8277362542844	81.651653239573	55.6233690631784	96.3920533703299	182.342142561075
AKIRIN2	1	138.230446147197	53.0060006852422	68.3477516471073	43.7029461135468	31.703766290845	1	87.8914832238059	115.939461909563	1	129.559279574316	39.200513205359	1	1	48.2447580246842	77.1085040447049	105.747303624114	122.050429935961	163.890265567211	65.0026105913539	96.7848596703269	22.4374145097704	120.416021671678	37.4297407614848	1	33.290847104124	96.3314839292025	1
AKNA	1	164.520573206914	1	1	1	1	1	1	1	195.243135271227	87.9874408421974	1	1	1	1	1	134.473693765139	1	1	1	1	1	78.1631752278705	1	1	1	1	1
AKR1B1	1	1	35.1156371955485	1	93.336168236273	1	1	1	1	107.529881684318	1	1	1	60.5439404735248	60.4624956242248	81.5502833197169	1	192.628525532504	104.552824647	37.5217868435128	41.0132557513806	1	30.1960821072496	1	1	83.3079962806157	75.1367606297895	1
AKR1C1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.2002279441449
AKR1C3	1	1	1	1	78.7562835122316	1	1	1	1	165.373650814097	1	1	1	1	1	1	1	1	1	83.0405901684594	98.8194483573793	1	1	1	1	36.4295085056982	1	63.9966254076975
AKR7A3	1	1	1	1	1	45.2328760457339	1	1	1	1	1	1	71.1964666366742	1	1	1	1	1	1	1	1	41.7723488513046	1	1	85.2923804829104	1	1	1
AKT1	1	1	49.9006289280631	1	32.7653222186759	38.5874656488166	1	1	1	1	1	54.1763742851524	52.5349366725279	1	1	1	1	1	1	1	1	46.1179568395643	1	36.3613605234251	36.2877334912233	1	1	1
AKT2	1	1	32.5962967545759	1	1	28.8010613664153	1	1	1	1	1	44.1834093439537	1	1	1	1	1	1	1	1	1	27.3744466960092	1	34.5299032171058	43.1753907159561	1	1	1
AKT3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.224112581247	1	1	1	1	1	1	1	1
AKTIP	50.1510384849151	1	1	1	35.5657468471748	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.2966324013313	1	1	1	1	1	1
ALAD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.3404039896007	1	1	1
ALAS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.5212948774411	1	1	1	1	1	1	68.0197143345641	49.5613354868878	1	1
ALCAM	1	1	62.1649958335715	40.2681607747366	96.4940434409365	125.758134485126	1	1	1	1	1	134.25957641877	212.455638468274	1	1	1	1	89.2119161031266	85.7568197406881	1	1	129.511858307088	41.9181046552515	51.0830314455767	231.509856663978	1	1	1
ALDH1A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.8389000682473	205.50926331776	1	63.4132560221069	1	1	1	1	1	1	1	1	1	72.6194148117688
ALDH1A3	1	1	1	92.7178121181387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALDH3A2	1	1	32.6980761179231	1	23.2101525198927	41.5774219047038	1	1	1	1	1	1	43.6916592001614	1	1	1	1	1	1	1	1	39.4893959953279	1	1	39.4459476706693	1	100.236673662689	1
ALDH3B1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.4299497976015	1	1	1	1	1	1	1	1	1	1
ALDH3B2	1	1	55.2169846599392	1	1	50.6174684066825	1	1	1	1	1	73.7880866069699	83.4392442196868	1	1	1	1	1	1	1	1	62.0382379904658	1	46.5734135586772	150.700005552248	1	1	1
ALDH7A1	1	1	62.8603793422927	34.5749108812561	55.7434439768181	1	1	1	1	1	1	1	32.061828223057	1	1	62.9656009084793	1	1	1	1	1	29.050719892314	1	53.8363061772987	56.2683864601055	1	311.00590208272	51.2002279441449
ALDH9A1	1	1	108.460089424103	80.5898370296331	81.6912940558497	79.4102296229349	1	1	1	92.6258183241153	1	73.9897835978558	109.343401752703	58.6191717473264	71.0707663335967	136.603729464181	1	36.4361671043791	41.982546710173	62.2369378955672	61.011071347272	88.9123802447473	1	84.3363871156465	89.0656926783066	46.0092467945402	93.9506670309253	1
ALDOC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.9703242388227	1
ALG13	1	135.972577668245	35.5012896573137	36.2764901467015	38.3381419892368	41.8171300536756	1	166.018810717153	134.813771860341	1	127.853160213135	43.4685146692781	48.217346183404	1	1	1	88.1295234693492	43.8909693369859	82.4419207415343	45.9336540461423	68.7489376065563	42.0959456737882	45.9612049104572	44.2923868498294	43.5589945786114	1	1	1
ALG14	1	1	26.6064016698868	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.1706220825069	1	27.6206600328851	1	1	1	1
ALG2	1	1	1	28.6516701420684	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.7204111019714	50.8083003839341	25.7231970630834	44.6721631445924	1	1	1
ALG3	1	1	121.950267634687	30.9285783781548	113.964522085159	44.9911918335748	43.0998504390373	1	1	1	1	74.7779420814645	60.9140042271631	1	50.6815984177118	1	1	34.0225723265267	1	1	1	83.9183840022267	29.1302891201002	91.9467212133647	49.5384312833	1	1	1
