NAME	Myoepithelial	GenMod1	PVL Differentiated	B cells Naive	T cells CD4+	T cells CD8+	Macrophage	Endothelial CXCL12	Endothelial ACKR1	GenMod4	NKT cells	GenMod2	Plasmablasts	GenMod5	GenMod3	Monocyte	B cells Memory	GenMod6	GenMod7	CAFs MSC iCAF-like	DCs	CAFs myCAF-like	Mature Luminal	NK cells	Luminal Progenitors	Endothelial RGS5	PVL Immature	Endothelial Lymphatic LYVE1
AGAP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.5134941948462
AGL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.9655484383328	1	1	1	1	1
AGO2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.788002120645	1	38.7515782982664	1	38.8001691195575	112.754549113082	24.6461263375447	1	1	1
AGO3	1	1	1	134.158245589185	1	1	1	1	40.7430580954929	1	1	1	1	1	1	1	1	1	1	1	1	1	31.5820148848515	1	1	65.5830611329545	1	1
AGPAT1	1	1	1	1	1	1	1	146.295853309294	1	44.7924561040927	1	25.3933208764495	1	1	29.6108198670934	1	1	1	1	1	1	1	1	1	29.2166947832279	32.8770968804117	1	1
AGPAT4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72.6477231088008
AGR2	1	1437.84921029666	1	1	1	1	1	1	1	379.313458687409	1	1380.84939826553	1	2668.34578161821	165.147484699449	1	1	2356.3822934015	566.537194326174	1	1	1	770.891640654263	1	1	1	1	1
AGR3	1	790.936097108112	1	1	1	1	1	1	1	1	1	481.713477432556	1	1280.46030920111	1	1	1	684.706863740245	243.295941800764	1	1	1	649.135260057992	1	1	1	1	1
AGTRAP	73.2536632156127	83.9108314355814	1	1	1	1	125.400892765043	1	88.9167149740961	110.297143028293	145.377681401592	106.408423646979	1	136.054829232221	124.058471156756	174.509866946032	1	126.344521303679	90.0760653902938	62.7018863481579	1	95.7363315117793	91.9609766728335	109.60006079442	34.9363778161284	67.2584150847879	1	1
AHI1	46.4355236091874	32.1103337755088	60.6308504949405	1	1	1	1	1	65.2226252718864	41.6929103820501	1	26.8861360168292	1	40.5464889332305	25.7165799397423	1	1	30.962349741422	45.1132309032903	84.3096195648999	80.1795155733085	58.0483882255265	79.9992797070203	99.1610592714993	33.2482617639383	1	52.7839674346297	1
AHNAK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	103.172686507629	1	1	1	1	1	1	1	1	1	1	1	1	1
AHR	83.506933900926	55.4116662686803	1	1	99.5387777878601	1	123.210830152318	159.064994589874	138.312293475688	1	1	1	1	1	44.5873078360563	106.665845069591	1	42.3346849140556	66.1444542077859	1	75.2876644217716	1	47.2358572747896	71.4052418827097	37.644740040931	69.1612671253175	120.120703661134	158.705319545093
AHSA2	1	1	1	1	1	1	1	1	1	1	1	1	1	67.2025039652826	24.8568735317679	1	1	1	1	1	1	1	1	1	1	1	1	1
AIDA	1	39.1326982006637	57.0453595698567	97.3744041997944	1	1	42.2995076605284	94.2280233680977	47.2588473418007	31.7534016343508	1	1	1	47.491229078685	51.7293589055288	1	1	40.7623722003688	49.4523725719923	1	1	68.9308583753106	1	1	1	34.7396919877023	1	114.52966016727
AIF1	1	1	1	1	1	1	1567.92822929147	1	1	1	1	1	1	1	1	1756.09956818512	1	1	1	1	426.721745529255	1	1	1	1	1	1	1
AIF1L	1	1	1	1	1	1	1	136.567441408905	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.7780390307628	59.2052601073195	1	1
AIFM1	1	1	1	1	1	1	1	1	1	44.4718103776262	1	29.2182530486467	1	1	1	1	1	28.4524595161902	1	1	1	1	1	1	1	1	1	1
AIFM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.5213878611964	1	1	1	1	1	1	1	1	1	1	1	1	1
AIG1	1	67.6669538593052	104.502419832175	1	1	1	1	61.489067402516	1	57.6678809829924	1	68.9916083497544	1	69.9182303609798	57.5092860764019	1	1	75.7820183809414	73.7080432080755	1	1	32.9502393219521	110.315915702401	1	51.5292582550986	1	76.784598084402	1
AIM1	1	1	1	1	205.962479770835	140.670835105269	53.2543880317975	1	1	495.514716570319	1	164.497096828269	1	48.5690248176645	117.464305901264	46.7037104429284	1	70.7099033686213	459.353717844622	1	52.4864363944396	1	25.1414469522273	110.260719682091	41.9944187666572	1	1	22.3958747183343
AIM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	190.316071920727	1	1	1	1	1	1	1	1	1	1	1
AIMP2	1	1	1	1	1	1	1	1	1	62.4087000720681	1	50.5143526883387	1	1	48.5275030582929	1	1	48.5249012594225	45.8585967308301	1	29.1983141151265	1	29.4031599491011	1	1	1	1	1
AK4	77.8286479352179	29.5429136411262	1	1	1	1	1	1	1	89.6827426407549	1	52.37228479226	1	1	57.4620089422229	1	1	46.3151795759631	60.606420752575	1	1	1	37.4809863610554	1	37.0170445717233	1	1	1
AK5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	160.978008546281	1	85.9120416914819	1	1	1
AKAP1	1	30.0692778379803	78.5688652711424	1	1	1	1	1	1	1	1	26.6772320308067	1	42.2463265529783	1	1	1	25.0518905683997	53.7581462047604	1	1	1	1	1	30.0243193968571	1	1	1
AKAP12	1	1	98.1837368209081	1	1	1	1	1	140.247482075112	1	1	1	1	1	1	1	1	1	1	156.595219333728	1	141.614373504991	1	1	1	67.8629659340318	157.907548188544	417.584695735499
AKAP13	1	1	116.915568558588	94.5851011601399	216.387095703293	280.87928003822	173.595858505037	237.591634145462	175.093449466657	39.8926316743345	395.528165217802	23.9400851292761	1	1	53.3390990871054	204.47024918624	200.111447275061	36.3055974704613	50.2229175425264	154.214211624151	253.506020450154	148.104172830046	53.9433085349108	271.535493835426	87.3763087658125	206.914233339966	78.524884433198	211.350944845598
AKAP17A	1	30.3854147720244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.1680943845345	48.5542717254376	1	50.5619373162547	1	1	1	1	57.3385234001145	1	147.10486881659
AKAP8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.5339160180961	1	1	1	1	1	1	1	1	1	1	1	1	88.619682187041
AKAP8L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.9985985333069	1	1	1	33.6402639160409	1	1	1	1	1	1	1	1	1
AKNA	1	1	1	1	95.9059516392551	148.301092475957	1	1	1	1	246.351342775845	1	1	1	1	1	1	1	1	1	48.1743652223055	1	1	130.912252340829	1	1	1	128.819085851658
AKR1B1	68.8398779296233	1	1	1	1	1	182.178276839522	91.3194903712196	1	37.727712665358	1	1	1	1	113.471230722954	58.6266757654318	1	1	1	75.4976473898899	48.0681593140566	50.7644290626205	1	1	27.1496854580539	56.2081737022237	51.3798374390067	1
AKR1C1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.4142819698583
AKR1C3	1	1	1	1	1	1	1	104.822395742175	91.0273240225197	1	128.930688996507	1	1	1	62.6571089314708	1	1	1	1	1	1	1	1	1	1	63.6713253538073	1	1
AKR7A3	1	46.9165219939841	1	1	1	1	1	1	1	1	1	1	1	89.0384693682577	1	1	1	37.5786204632412	1	1	1	1	113.565449428824	1	1	1	1	1
AKT3	1	1	1	1	1	1	1	47.5141646069314	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.0052058169582	1	1
AKTIP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.4995764479269	1	1	33.5834719133767	1	1	1	1	1	1	1	33.3473470426922	1	1
ALAD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.3549850716101	1	1	1	1	1
ALAS1	1	1	1	1	1	1	37.7090687811231	1	1	1	1	31.801917572848	1	1	1	1	1	1	1	1	1	1	61.3307561372009	1	42.1444015461227	1	1	55.8605171422552
ALCAM	1	134.689678258541	1	1	1	1	95.0850114373793	1	1	74.1309921352642	1	54.1195320553925	1	198.855382342159	93.9414867102636	60.0111589074113	1	123.875422939678	142.176848690761	1	29.3194513489266	1	142.328424950899	1	1	1	1	1
ALDH16A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.0632131160588	1	52.1273166613816
ALDH1A1	1	1	1	1	1	1	43.196179650264	1	1	1	1	1	1	1	1	1	1	1	1	217.668055907662	1	52.8773223665422	1	1	1	1	1	1
ALDH1A3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.5879313569324	1	1	1
ALDH3A2	148.252996713778	43.2882110450211	1	1	1	1	1	1	1	1	1	1	1	43.5711025217489	1	1	1	51.0954124468205	1	1	1	1	50.2236921153413	1	1	1	1	38.4260199787906
ALDH3B2	1	52.8713828960077	1	1	1	1	1	1	1	46.3740128133791	1	62.8110020210727	1	77.3175963615184	1	1	1	55.5573862086976	99.5138284509646	1	1	1	130.783492163024	1	1	1	1	1
ALDH7A1	203.659317372538	1	1	1	1	1	1	1	1	66.5867203487795	1	48.7984340760736	1	38.2225260617034	38.8167022559458	1	1	1	1	86.519049642981	1	44.2890300169685	45.4331250211792	1	42.2226352140554	1	1	1
ALDH9A1	88.2846768965116	73.9201340729278	1	78.0728389372393	1	1	42.0642571176479	72.4936720293603	53.5171847455904	115.74705504307	1	99.6820301422463	1	107.423359346911	85.5600208967065	1	1	93.1820882352737	81.6085548383276	89.2700551989477	1	62.4855439186349	66.2269435535344	1	97.314524331711	77.8415594039449	65.2764089860033	127.596031638488
ALG1	1	1	1	1	1	1	1	1	1	1	1	23.1153848565203	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALG13	1	37.6520870506425	1	166.114216873912	129.28447492603	123.526268479353	61.7485665682713	1	46.5107104255902	47.5527018555477	104.627681372693	46.5753977201799	1	42.0391451327898	47.3543972854298	58.554307406152	149.812471892288	49.2510571288791	58.7133955448115	1	48.4676192428164	1	50.3407306358018	112.535560228778	38.1284173198336	55.6485408751321	1	102.313892249634
ALG14	1	1	1	1	1	1	1	1	1	28.5457133269128	1	26.8829179958173	1	1	35.4257956756904	1	1	29.8503686212284	1	1	1	1	34.6730088819406	1	1	1	1	1
ALG2	1	1	1	1	1	1	1	1	1	1	1	1	1	35.9326773268106	1	1	1	28.9426217712754	1	1	76.1490749659569	1	42.9776470033602	1	23.5740713443084	1	1	1
ALG3	1	49.2492126447151	1	1	1	1	43.3573915137853	1	1	123.131024740195	1	95.4569391254818	59.5566620739247	45.7350187345922	109.246549611374	49.4454081630628	1	93.1704423383953	75.436699608118	1	29.5621949460878	41.3581840586305	34.1552409962081	1	24.6206348199283	1	1	90.2852048408668
ALG5	43.9923290680125	49.1751064068766	1	1	1	1	40.3570600540506	61.785368019547	64.1492320474213	54.7550922202895	1	47.2963059721644	83.7928420547975	43.334098038497	56.3526526476842	37.9867013984861	1	52.6394622490558	43.6836284154819	57.0173320312229	1	71.8356031285291	100.239969472938	1	41.1353930123698	46.6264351167936	35.2576360435507	60.6190357000336
ALG6	1	1	1	1	1	1	1	1	1	1	1	21.8718195780237	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALKBH2	1	1	1	1	1	1	1	1	1	38.448080457838	1	37.5706469740248	1	1	30.036406214538	1	1	31.0613652613173	1	1	1	1	1	1	49.5960025349812	1	1	1
ALKBH3	1	1	1	1	1	1	1	1	1	26.8806280657715	1	1	1	1	1	1	1	1	31.9435075278236	1	1	1	29.1983015487056	1	1	1	1	1
ALKBH4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.2322973371392	1	1	1	1	1	1	1	1	1	1
ALKBH5	1	33.373156183402	1	1	1	1	1	1	1	1	1	1	1	37.95864588575	1	1	1	40.5094518760123	1	1	1	1	1	1	1	39.6154887857703	1	1
ALOX5	1	1	1	1	1	1	123.980678712656	1	1	1	1	1	1	1	1	108.83016231891	76.0326641366489	1	1	1	94.8259215763736	1	46.4245461295755	1	1	1	1	1
ALOX5AP	1	1	1	225.321178794025	301.411616033454	733.577705798689	429.688889866312	1	1	1	512.115720368019	1	1	1	1	353.875507247547	125.051167377905	1	1	1	600.433685006056	1	1	514.072595374127	1	1	1	1
ALPL	1	1	1	1	1	1	1	225.698470231964	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AMDHD2	1	1	1	1	1	1	48.205616374581	1	1	1	1	1	1	36.136237141143	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AMFR	1	1	1	1	1	1	1	1	1	1	1	1	1	246.822682521326	1	1	1	1	1	1	1	1	17.5788050319615	1	1	1	1	1
AMIGO2	159.288558101097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AMOTL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.6982580608721	1	1
AMOTL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.5892145999959	25.2025878851485	1	1	1	1	1
AMZ2	51.9405765596353	77.8893993725779	1	1	1	1	44.5323565227112	1	1	78.3210236851827	101.402032649742	90.6894237213109	1	81.5169858036252	53.714822988759	48.4805717755413	1	55.1110050127782	58.7822236797243	1	45.5621205373231	48.0402492820301	46.7899140372285	1	45.7567718724687	40.1560166786482	1	1
ANAPC7	1	1	1	1	1	1	1	1	1	1	1	24.5889453682195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.9855453522794	1	1	1	1	90.9381138359984	1	1	1	1	1
ANGPT1	1	1	76.3698787646791	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	124.506907502463	1
ANGPT2	1	1	186.868142428723	1	1	1	1	261.932430942496	170.466711051171	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	174.169486257679	250.324401592042	393.88697039226
ANGPTL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	136.01103107304	1	130.033866959736	1	1	1	103.117769619084	40.23289901281	1
ANGPTL4	163.063978195923	68.6261656077157	351.939858953527	1	1	1	1	1	112.492841145013	1	1	1	1	1	1	1	1	39.1100459874554	71.5893979442453	261.541291239962	1	96.3363613205328	296.96130416338	1	111.50951068301	71.2726542298294	359.606972162332	1
ANK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	112.48920606857	1	35.9905930973722	1	1	1	1	1	1
ANK3	1	29.8481162040652	1	1	1	1	1	1	1	1	1	1	1	59.8616987132744	1	1	1	39.7482312547879	39.6788308285915	1	1	1	1	1	1	1	1	1
ANKH	106.961430937906	1	1	1	1	1	57.3530966297396	1	1	1	1	1	1	1	1	1	1	1	1	1	1	129.800002387562	1	1	1	1	1	1
ANKIB1	1	1	1	1	1	1	1	1	1	28.3606810275919	1	1	1	45.2827274497211	37.0212314513479	1	1	23.9881244588691	49.9982309609071	1	1	1	1	1	1	1	1	1
ANKRA2	1	1	1	1	1	1	1	1	1	1	1	1	1	48.3386932489018	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD11	52.1011796285547	1	1	182.157025266063	1	1	54.4082849247521	104.66089699539	98.4729384629784	51.6382397716728	1	25.9084119993869	1	1	99.2767221039127	62.6866219884052	1	44.0270252446502	71.6963478190406	96.3222905532658	88.3299264435034	82.0044612939921	39.3599323086877	96.3107307576222	53.1567106481234	140.829306416448	96.4375371796158	42.9267064735187
ANKRD13D	1	1	1	1	1	1	38.273745789232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD22	1	1	1	1	1	1	57.164464853026	1	1	1	1	1	1	1	1	70.1602623745391	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD28	1	1	1	1	1	183.093184832313	1	112.21807187826	117.451585606215	1	164.088345591372	1	156.489134739701	204.98989543289	1	1	1	1	1	118.908110327469	94.8427402425153	95.2500252992326	85.6752662113089	217.190876317222	1	97.5168455588808	79.0045137622336	143.500543254482
ANKRD29	1	1	68.5338276938868	1	1	1	1	85.4786383589517	118.356155241969	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.4731158875866	1	1
ANKRD30A	1	630.550563900423	1	1	1	1	1	1	1	1	1	197.46190469961	1	1333.34758537607	1	1	1	434.236320637541	436.357988549409	1	1	1	876.903146884625	1	1	1	1	1
ANKRD36C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.3849914005772	1	1	1	1	1	46.6452578646006	1	1	38.9588413428282
ANKRD39	1	1	1	1	1	1	1	1	1	50.3641260872069	1	37.1583351758181	1	1	32.606842957175	1	1	29.0433599959383	1	1	1	1	1	1	1	1	1	1
ANKRD44	1	1	1	217.856512652599	122.442877999901	116.983407931066	42.9567807124871	1	1	1	140.246478526179	1	1	1	1	61.0464935498427	165.269739136259	1	1	1	33.7672321560538	1	1	87.8713995458856	1	1	1	1
ANKRD54	1	1	1	1	1	1	1	1	1	34.0167264397891	1	26.4019686266627	1	1	1	1	1	1	1	1	1	1	33.7208496541977	1	1	1	1	1
ANKRD65	94.2602780243306	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKS3	1	28.9759393316375	1	1	1	1	1	1	1	1	1	1	1	43.8916907509696	1	1	1	30.9923163501913	1	1	1	1	1	1	1	1	1	1
ANKZF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.7668822805703	1	1	1	1	1	1	1	1	1
ANLN	1	1	1	1	1	1	1	1	1	59.9485088276919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANO1	123.471993460707	1	71.8533278577776	1	1	1	1	1	1	1	1	1	1	41.1750179110244	1	1	1	1	1	1	1	1	1	1	1	1	115.59321550199	1
ANP32E	102.437337921155	1	1	1	83.3143468868397	1	39.9530333954879	1	1	168.109157087544	1	41.7030990393682	1	1	72.5338571595167	1	1	47.5747001731916	1	1	57.0278638856104	47.5476106076299	1	62.9586342119822	1	31.3431440846475	1	122.940241869898
ANPEP	1	1	1	1	1	1	1	1	1	1	1	1	1	158.256400758793	1	177.240542752164	1	1	1	1	36.676210491593	1	1	1	46.7381737592815	1	1	1
ANTXR1	100.96713573066	1	75.8494374183281	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	111.549992648935	1	311.016716722406	1	1	1	1	63.2903853157631	1
ANTXR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.641618926065	50.7156053861676	57.9816734256534	1	1	1	1	1	18.5535785712321
ANXA1	1748.2012019217	1	342.314300460613	1	1820.69378678908	2095.2382765877	440.380175249445	239.496778927828	509.544560457011	196.457923422752	1149.64671482841	1	1	1	470.801747223713	438.072107522577	1	208.919087562824	78.7398832336447	472.811988474171	493.710927409983	556.241600495974	1	1102.66135376098	1063.57585691199	255.61420247451	372.796059800015	829.619834887139
ANXA3	201.649725985227	37.1282138807761	1	1	1	1	1	155.438882509548	1	1	1	1	1	1	52.462353204229	1	1	37.3574338585135	1	1	1	1	64.036149386657	1	61.5962930676465	1	1	1
ANXA6	67.8297356718209	42.6108254228503	268.278362799224	295.271405119903	146.718079269537	186.750612680031	1	1	41.263773917808	45.7924076088586	247.871118027698	73.2587096128791	1	87.8738881636617	85.1135413971477	1	205.808641615574	42.2895395352671	1	108.44873442557	85.8954454776662	159.594303293477	87.486490307841	120.231852485966	36.6399991343208	71.4750590185431	294.640713650928	1
ANXA8L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.5961157249115	1	1	1
ANXA9	1	1	1	1	1	1	1	1	1	1	1	1	1	59.0559904700664	1	1	1	33.0689705247696	1	1	1	1	1	1	1	1	1	1
AOAH	1	1	1	1	1	95.5298169934207	77.9659896234735	1	1	1	149.809886981179	1	1	1	1	86.9668756677052	1	1	1	1	43.2211791436515	1	1	115.445769310257	1	1	1	1
AOC3	1	1	140.800133261531	1	1	1	1	72.3909372485578	62.0553989831029	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.7297923660055	64.42951314674	84.0874852305924
AP000769.1	1	187.755458965882	1	1	1	1	1	1	1	1	1	1	1	153.440470586426	1	1	1	68.3693675471383	231.284073246603	1	1	1	126.938748429949	1	1	59.5103236115999	1	51.1155163316279
AP1AR	1	41.223608953575	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.407981546076	1	1	1	1	1
AP1B1	1	1	1	108.45067632741	1	1	130.353815913661	1	1	1	1	28.2571463947627	1	1	1	67.7944985102515	1	1	1	1	1	1	1	1	1	1	1	1
AP1G1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.4830482022431	1	25.6993359130864	1	1	1
AP1G2	1	1	1	1	1	1	1	1	1	1	1	1	1	44.7569190202866	1	1	1	1	1	1	1	1	29.136965936539	1	1	1	1	1
AP1M1	1	1	1	1	1	1	30.4743793397957	1	1	30.3167227323238	1	24.8364593793326	1	1	50.0110709886378	1	1	1	1	1	26.3975600708985	45.5186997425797	1	1	1	1	1	38.1009481654241
AP1M2	1	94.8552336570223	1	1	1	1	1	1	1	77.7471519079295	1	106.293262704284	1	85.6417294834777	85.4661544856633	1	1	93.5394967004374	64.8368127472084	1	1	1	87.8284304261807	1	77.1023937732761	1	1	1
AP1S2	1	1	1	65.9374495574701	1	1	205.261443015372	245.309345335371	128.96370921973	1	1	1	1	1	1	443.761307014736	138.323345200701	1	1	1	297.989348642016	1	1	1	1	169.554107384989	1	235.536611770537
AP2A2	1	1	1	1	1	1	94.1699711823101	49.8542363916869	44.0163938177002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.0307937404041	1	18.4604793025965
AP3B1	51.9353198213099	1	1	128.522073426721	1	1	40.3358451986918	1	1	1	1	22.1075645905444	1	39.6383895992473	40.0161143644243	40.9925379474229	1	1	1	1	33.1942886883791	44.2351912620386	26.3958690900206	1	1	42.4102928497355	1	1
AP3M2	1	1	1	1	97.2132746198712	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AP4M1	1	1	1	1	1	1	1	1	1	29.5271660943439	1	20.466962995517	1	1	1	1	1	26.7488529434968	49.22785538969	1	1	1	1	1	1	1	1	1
APAF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.7993826482039	1	1	1	1	1	1	1	1	1	1	1	1
APBB1	51.8704529708013	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APBB1IP	1	1	1	146.619467458158	159.027266296638	196.224678280476	124.025676549718	1	1	1	186.045651055239	1	1	1	1	125.22162471018	152.212624145335	1	1	1	118.048829036556	1	1	109.603108372621	1	1	1	1
APBB2	1	1	1	1	1	1	1	81.5947089328923	52.6978177115456	1	1	1	1	1	1	1	1	1	1	1	1	38.4752122994848	43.1845383697864	1	1	83.4993919971394	1	1
APH1B	1	1	1	1	1	1	39.3999595435003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APLNR	1	1	1	1	1	1	1	1	210.858048767771	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	292.78418322998	1	1
APMAP	55.6801484299105	98.008945097813	1	1	1	86.0016901644835	78.1974338876172	75.0972038033616	67.6025125981401	72.5526176380942	205.299009176082	83.4520352344722	1	127.26029091711	72.7649177025934	45.9375671355852	1	113.647413808095	85.8344561710348	52.3451840255433	39.8194429251569	45.086103754655	119.554814389995	148.035773879059	33.3885846361789	65.7666169393623	84.3616720757776	1
APOBEC3A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	330.527924617894	1	1	1	1	1	1	1	1	1	1	1	1
APOBEC3C	1	1	1	1	1	144.797517682981	37.3701966818432	1	1	1	134.94024937867	1	1	1	1	1	1	1	1	1	43.6674938581448	1	1	81.5112733594042	1	1	1	1
APOBEC3G	1	1	1	130.972102486564	112.590634058036	424.759269981375	54.0288036767339	1	1	1	302.846517962378	1	1	1	1	1	74.1753195746532	1	1	1	48.3960203459787	1	1	482.428915585938	1	1	1	1
APOC1	153.648380276259	1	1	1	1	1	2645.78201968079	1	1	1	1	1	1	1	1	273.007919975344	1	1	1	158.66064294486	1	1	1	1	1	1	1	1
APOD	155.55011056293	315.553864600694	1	1	1	1	1	1	104.801378068232	388.676738141056	1	435.902500871723	1	449.664960809686	1	1	1	300.243008265377	388.060510600594	17511.8990351155	1	3447.91622587087	293.324108079812	1	1	235.253242604274	1	118.987749787323
APOE	1250.42826926832	1	680.86977636399	195.608111118513	1	1	7863.01702513289	1	1	262.520770648078	1	208.252673589333	1	1	431.73770102896	528.367764006254	1	1	1	1567.67647099126	1	705.713487457289	1	1	70.1175586894001	154.935080132741	1271.00377041556	1
APOL1	1	1	1	1	1	1	1	106.29632625103	72.4773919840029	1	1	1	1	1	1	1	1	1	1	56.8599722539489	1	57.8646242101741	1	1	1	54.2800039135778	1	1
APOL3	1	1	1	1	1	1	1	93.708197042107	76.9539008441804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.7236359781932	1	64.1534550161187
APOL6	1	1	1	1	1	96.5068106775985	87.6394502988236	1	52.0548862020028	1	1	1	1	1	49.049439511459	62.8257370696616	1	28.9253439416425	1	1	1	1	1	1	1	48.9248654743163	61.3230732349043	1
APOLD1	1	1	126.237769402857	1	1	1	1	169.785069736308	259.512336413688	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	290.721603600178	67.1499263958751	126.129873048694
APOO	1	40.0304391481724	1	1	1	1	1	1	1	61.3216045615248	1	55.0734690732447	1	1	1	1	1	40.8190416943849	1	1	1	1	1	1	1	1	1	1
APOPT1	1	33.5736613883419	1	1	1	1	1	1	1	70.1887335049385	1	42.0108190027281	1	40.782060521512	65.3176347157563	1	1	57.8795122398594	55.3923782552438	1	1	1	1	1	1	1	1	1
APPBP2	1	1	1	1	1	1	1	1	1	1	1	24.1310946678701	1	57.1489516778488	1	1	1	1	1	1	1	1	34.6364946707371	1	1	60.1151523460341	1	1
APPL1	96.4925179470482	87.3514625053686	105.911285531878	107.373427190731	1	1	88.5106150716123	97.3455189065816	118.005818231553	71.9299606660737	1	65.8744958858669	1	86.4386933122269	59.2216303402305	81.384414007354	91.844221887907	83.5674587351768	83.2541124020244	110.277219947292	105.577730141681	75.6642770715622	89.5737830083275	1	70.6419762569962	91.8609156587899	1	1
APTR	1	34.9970115408471	1	1	1	1	1	1	1	1	1	32.2669094812395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APTX	1	1	1	1	1	1	1	1	1	1	1	28.2643241128472	1	1	1	1	1	1	1	1	1	1	33.4748914599033	1	1	1	1	1
AQP1	1	1	1	1	1	1	1	732.702633054104	1354.71503659845	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1067.45769122313	1	189.634240060196
AQP3	67.8358066164571	282.799644685856	1	1	160.356077120982	1	1	1	1	1	1	81.0689254799864	55.4893724276536	82.4100856314838	1	1	1	428.760898716294	99.7125176885246	1	1	1	152.963045803442	1	46.3384463821442	1	1	1
AQP5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.9272290632414	1	1	1	1	1	1	1	1	1	76.611034129141	1	1	1
AQP7	1	1	1	1	1	1	1	55.7126809008041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.102063112364	1	1
