NAME	T cells CD8+	CAFs myCAF-like	Macrophage	T cells CD4+	Mature Luminal	GenMod6	GenMod3	CAFs MSC iCAF-like	PVL Differentiated	Endothelial ACKR1	GenMod4	Plasmablasts	NKT cells	GenMod7	GenMod5	PVL Immature	NK cells	GenMod1	Monocyte	B cells Naive	Endothelial CXCL12	GenMod2	Endothelial RGS5	Myoepithelial	B cells Memory	DCs	Luminal Progenitors	Endothelial Lymphatic LYVE1
LINC01198	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.4220874468115	1
LINC01235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100.835865091552	1	1	1	1	1
LINC01272	1	1	94.8024574096652	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	204.614332152303	1	1	1	1	1	1	1	1	1
LINC01285	1	1	1	1	1	1	1	1	1	1	142.571871723001	1	1	106.998257210983	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC01315	1	1	1	1	1	1	68.5749717174581	1	1	1	57.153992824431	1	1	32.1350544262925	1	1	1	1	1	1	1	54.8638124837365	1	1	1	1	1	1
LIPA	1	54.3396233935521	317.173796057796	1	1	1	1	63.3973298859745	1	95.6228135080036	1	1	1	1	1	1	1	1	125.348232357639	1	149.374487390464	1	65.8278173101437	45.0046077963851	1	55.9389146214355	1	185.756186386086
LIX1L	1	45.6577787729902	1	1	1	1	1	1	59.2813615647985	57.7615956327681	1	1	1	1	1	52.0304503432424	1	1	1	1	49.06966049936	1	45.8970349698862	1	1	1	1	108.35011252327
LLGL2	1	1	1	1	1	47.7277622329663	32.4204434870296	1	1	1	46.8560231999606	1	1	77.8048795320006	71.9956696116072	1	1	42.1903419307357	1	1	1	48.9554250796777	1	1	1	1	1	1
LLNLR.245B6.1	1	1	1	1	29.6677736531587	37.2808151607838	28.1542872267277	1	1	1	41.8938618885825	1	1	30.8953670896456	1	1	1	32.7854931144019	1	1	1	54.0856683862755	1	1	1	1	1	1
LMAN1	86.2230997711298	308.098394389111	80.8738646224081	99.8638290258799	178.12063454848	185.80318532666	146.083979180915	183.415478650104	89.355161071928	139.029295461665	122.17526990558	302.134439240791	1	107.91913914003	115.833353884935	140.200493128322	1	120.094342118249	43.4716922110914	1	153.450277356242	106.138457023133	138.413901686631	186.969285441427	1	50.5347437808001	132.900286777436	120.808961749771
LMBR1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.7110803226624	1	1	1	1	1
LMBRD1	1	38.9193701734013	63.7098319510332	1	47.0592354497868	46.7038294029976	27.5288821486175	73.8456362926117	1	47.7921333031571	1	1	1	1	65.9502270562664	55.837080650403	1	38.2288610200616	1	1	75.6476996097914	35.0161872100228	78.4640512934421	65.9815223039432	91.8720230726619	1	62.5867572590571	1
LMCD1	1	218.611299143695	1	1	19.2805584586392	36.337547570756	45.3367720694586	75.9906585039577	92.4616451312252	425.24408521124	1	1	1	53.8953799840437	1	166.932608936054	1	37.9021695842041	1	1	386.794007949832	1	298.638380075085	1	1	1	1	161.934625575883
LMNB1	1	1	1	1	1	1	1	1	1	1	49.6735860500473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	217.555363959622
LMNB2	1	1	1	1	1	1	1	1	1	1	34.5203407313953	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LMO2	1	1	1	1	1	1	1	1	1	71.3063309560218	1	1	1	1	1	1	1	1	1	1	93.1057302199252	1	131.887324195207	1	1	1	1	78.7257692509653
LMO7	1	72.5200732238552	1	1	1	64.7771461517809	31.8306349795769	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LMOD1	1	1	1	1	1	1	1	1	264.979674510332	1	1	1	1	1	1	142.204008716972	1	1	1	1	1	1	1	143.338776002496	1	1	1	1
LMTK3	1	1	1	1	1	151.755895692423	1	1	1	1	1	1	1	124.86962841182	1	1	1	118.881333496132	1	1	1	128.818771832697	1	1	1	1	1	1
LNPEP	83.9520894536542	1	1	1	1	1	1	1	1	46.5175669149822	1	1	106.981820684911	1	1	1	101.830973804659	1	1	98.0679616103961	40.358329086801	1	45.1020395825696	52.2710039751783	70.3831030887263	1	1	1
LOX	1	167.515480050894	1	1	1	1	1	63.9386053185449	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	182.729630102105
LOXL1	1	271.759570607006	1	1	1	1	96.5322617832274	80.1847570429193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LOXL2	1	142.476712327663	1	1	1	1	1	1	1	60.363122376011	1	1	1	1	1	117.117772866867	1	1	1	1	1	1	73.8346342675706	1	1	1	1	1
LPAR1	1	53.348695517726	1	1	1	1	1	60.2855164962764	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LPAR2	1	1	1	1	1	31.9333184613471	1	1	1	1	37.1408233779996	1	1	1	1	1	1	1	1	1	1	34.6678713167208	1	1	1	1	1	1
LPAR5	1	1	43.372093503673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LPAR6	1	1	130.899767153022	1	43.090936001211	1	1	1	1	247.255617124759	1	1	1	1	1	1	1	1	66.29907014428	1	153.274514032645	1	354.00207367092	36.789042587637	1	1	1	164.396605349823
LPCAT2	1	1	94.0419310764868	1	1	1	38.6404653371459	1	1	45.8555927773578	1	1	1	1	1	1	1	1	101.048203499413	1	119.326969014193	1	39.9867269102948	72.0360623849703	1	1	1	1
LPCAT4	1	1	1	1	1	1	33.0075987131954	1	1	155.608342605517	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LPIN1	88.5952585186922	1	1	1	1	1	36.7744461274508	1	1	1	49.767871753653	1	1	42.034386000123	1	1	99.3426495872236	1	1	1	1	1	1	49.1244296585924	103.638044808744	70.2709886547004	36.4607874573995	1
LPIN2	97.3717819882024	45.6552225958212	59.9980663725156	93.1048317861848	40.6704160788384	1	1	59.6176036250779	1	1	1	1	95.3079725762233	1	1	1	1	1	40.9112266407295	1	1	1	1	1	1	44.7045335719897	1	27.5765774475638
LPL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.129260052329	1	1	1	1	1	1	1	1	1	1	1	1
LPXN	156.063603229357	1	73.4958801568404	132.447148622778	1	1	1	1	1	1	1	1	1	1	1	1	114.757820794024	1	75.3448573437424	1	1	1	1	1	134.570703013481	118.885618309535	1	1
LRBA	1	1	1	1	52.9328104202471	32.6536045672807	1	1	1	1	1	1	1	53.2512494265245	107.890410843931	1	1	41.8588328604537	1	1	1	1	1	1	1	1	1	1
LRCH1	1	1	1	1	1	1	1	1	1	57.0898665848901	1	1	1	1	1	1	1	1	1	1	88.8939185634038	1	68.6588531909516	1	1	1	1	29.849158892011
LRIF1	1	1	1	1	1	39.4078363125433	56.671150138278	1	1	1	62.1075499120568	1	84.5940487703756	55.4635729394644	1	1	1	54.972677053687	1	1	1	32.6076488037613	1	1	1	54.4206546710166	31.4588600484351	194.707962557143
LRIG1	1	1	1	1	104.529155807677	1	1	1	1	1	1	1	1	1	133.160760407567	1	1	34.3135489005288	1	1	1	1	1	1	1	1	31.7595688748201	1
LRMP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	122.834830776361	1	1	1	1	95.9903531666004	1	1	1
LRP1	1	417.114932712816	158.727097999521	1	1	1	1	559.076125862329	1	1	1	1	1	1	1	83.6526351920962	1	1	97.8961002499938	1	1	1	1	1	1	1	1	1
LRP2	1	1	1	1	47.0599728357574	1	1	1	1	1	1	1	1	1	81.7052447972943	1	1	1	1	1	1	1	1	1	1	1	1	1
LRP5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.431844201931	27.4893854196484
LRP6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.260983535413	1	1	1	1	1	24.1497865325932	1
LRR1	1	1	1	1	1	1	1	1	1	1	33.9765771500739	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LRRC1	1	1	1	1	1	23.4801297218495	1	1	1	71.7820238906534	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	168.157441288084
LRRC15	1	128.167138500139	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	111.233945904719
LRRC17	1	136.002097155399	1	1	1	1	1	60.2014907995915	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LRRC25	1	1	95.144431335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.701404324696	1	1	1	1	1	1	1	1	1
LRRC26	1	1	1	1	174.198729670481	174.947608107124	1	1	1	1	43.3333520633341	1	1	119.788048606431	318.999284875882	1	1	170.046452466416	1	1	1	107.636833724859	1	1	1	84.8349923119302	54.3037796656306	1
LRRC32	1	85.6711098570772	1	1	1	1	1	1	101.299087551863	69.881977159505	1	1	1	1	1	88.357335304152	1	1	1	1	81.6802957834952	1	1	1	1	1	1	1
LRRC42	1	1	1	1	49.8923202421169	36.9118774639993	59.4618580106012	1	1	1	47.6923823504451	1	1	33.4850944292543	1	1	1	1	1	1	1	30.6320034901178	1	1	1	1	1	1
LRRC45	1	1	1	1	1	1	1	1	1	1	34.3409113963194	1	1	1	1	1	1	1	1	1	1	25.2152551663441	1	1	1	1	1	1
LRRC47	1	1	1	1	1	31.4078164469374	41.8693703903178	1	1	1	54.1119985742489	1	1	40.3165000056379	1	1	1	1	1	1	36.1186697238006	50.6736311016897	1	1	1	1	1	1
LRRC61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.0050831035969	1	1	1	1	1	1
LRRC8A	1	1	1	1	38.6450642232848	1	1	1	1	47.1501594204293	1	1	1	1	1	1	1	1	1	1	75.8802690241397	1	79.4075417156848	1	1	1	29.1852887798728	1
LRRC8C	1	1	1	1	1	1	1	1	1	50.6526690147889	1	1	1	1	1	1	1	1	1	1	74.9406295436317	1	50.504366390949	1	1	1	1	1
LRRCC1	1	1	1	1	41.5286065805242	1	51.7607833714383	1	1	1	39.7844312867166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LRRK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.6237180515209	1	1
LRRK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.6189632223623	1	1	1	1	1	1	1	1	1
LRRN4CL	1	1	1	1	1	1	1	70.1507276885891	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	112.511821516786
LRWD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.4673982545057	1	1	1	1	1	1
LSG1	1	1	1	1	1	1	1	1	1	1	26.8277867434287	1	1	1	1	1	1	1	1	1	77.4763589209034	1	1	1	1	1	1	1
LSM10	1	54.7852071660288	81.4019933107796	1	32.0633601823183	59.5706775188392	79.8459059830761	47.0212605249599	53.157175181781	1	89.8259186406775	90.0964655796094	1	64.9545915827185	1	47.922437717358	1	41.1122288051142	112.116686980648	183.67205843086	1	71.8169065750652	49.9114960241109	1	84.1249035961065	85.7217077955438	33.1322589941843	1
LSP1	616.334797965022	232.617319146748	213.154308836428	400.324151153352	1	1	46.6663683163901	361.097571236295	1	1	1	154.450381905459	423.135176632144	1	1	1	478.246617175071	1	336.524570837591	261.665081453661	1	1	1	1	434.66286877952	764.944343827839	1	1
LST1	1	1	404.902847541809	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	973.649187710361	1	1	1	1	1	1	340.559800206478	1	1
LTA4H	1	1	129.024678097664	1	42.5798586200823	31.4545446148887	45.8045933111318	65.4722364471969	64.0925758314876	53.0195304652299	1	1	1	1	1	1	1	32.2091637497463	165.222519880458	116.617672399232	121.170143125993	48.5644795369364	32.844079367408	61.7232330644484	72.0051636399712	116.49352969033	56.2337285206522	1
LTB	378.823725035959	1	1	1196.19091028151	1	1	1	1	1	1	1	1	170.106102711562	1	1	1	459.627711192379	1	1	1018.7418140813	1	1	1	1	875.312675525733	898.209436436753	1	252.943084881984
LTBP1	1	52.1740666901202	1	1	1	1	1	1	140.577272533713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LTBP2	1	166.912928338369	1	1	1	1	1	88.576034655511	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	177.870107980465	1	1	1	1
LTBP4	1	107.578645587982	1	1	1	1	1	173.268507604217	1	1	1	1	1	1	1	76.8183045586231	1	1	1	1	323.72164218562	1	1	89.1784451154398	1	1	1	46.7972777860033
LTC4S	1	1	86.3885922342823	1	1	1	1	1	1	92.5920639689533	1	1	1	1	1	1	1	1	1	1	109.451714174047	1	1	1	1	1	1	27.7964608792866
LTF	1	1	1	1	167.532408112803	674.274122455344	1	1	1	1	1	1	1	1	637.346907535251	1	1	173.114383608626	1	1	1	1	1	1	1	1	1693.82791624513	1
LTN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.5986067102021	1	1	1	1	1	1	1
LTV1	1	1	1	1	1	1	35.4969375924637	1	1	1	40.2850918233951	1	1	1	1	1	1	1	1	1	1	28.5603979342923	1	1	1	1	1	1
LUCAT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.0791183881996	1	1	1	1	1	1	1	1	1
LUM	1	8027.56522444087	1	1	1	1	1	4534.86931920963	1	1	1	1	1	1	1	374.737480691513	1	1	1	1	1	1	1	1	1	1	1	1
LURAP1L	1	1	1	1	99.1235132434336	46.416082262069	1	1	93.5828815372799	1	1	1	1	54.9899267802456	58.0560739016093	100.160846052004	1	61.1633166682039	1	1	1	48.0346718567052	1	1	1	1	46.4309648806159	1
LUZP1	1	88.3277695924373	1	1	1	1	35.6578406786697	74.8896007354318	1	143.696914424271	37.3679129158017	1	1	1	1	42.8817000488578	1	1	1	1	186.60312860739	1	207.144447575976	91.9499816204054	1	1	1	27.3306878303612
LXN	1	165.292691636132	1	1	43.4529508257933	1	1	1	1	54.0119452438325	1	1	1	1	1	1	1	1	1	1	52.5808864084585	1	153.577866046528	1	1	1	64.5052785864208	1
LY6D	1	1	1	1	1	1	174.73165039717	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LY6K	1	1	1	1	1	68.7383089701016	28.1840998907246	1	1	1	1	1	1	45.8949510153522	1	1	1	45.335761827811	1	1	1	1	1	1	1	1	1	1
LY86	1	1	149.306983227967	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	127.317146568136	1	1	1	1	1	176.029196091783	126.11374576079	1	1
LY9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	315.443437589222	1	1	1	1	253.38368719607	1	1	1
LY96	1	85.9404644416589	284.764743882118	1	1	1	1	98.4444874254607	1	100.494720065714	1	64.8069032913397	1	1	1	52.2361072833154	1	1	171.820149754358	1	1	1	85.6623816703134	1	1	74.2081304282632	1	90.4617171448647
LYAR	186.351805612743	1	1	96.7125071802038	1	1	63.5137516945505	1	1	1	56.4373458188467	1	297.604011949238	1	1	1	1	1	1	1	1	1	1	1	1	1	36.2036336547479	1
LYL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72.7245144925204	1	49.0343907731844	1	1	1	1	1
LYN	1	1	159.031782177144	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	176.283992148493	206.37254392811	1	1	67.9674431629355	1	229.442275084649	151.090496732596	34.8296844362117	150.13000970503
LYPD3	1	1	1	1	149.915192384318	97.7297954212499	40.7004828158439	1	1	1	35.8678229340275	1	1	57.4193286148668	73.3042436296748	1	1	84.540440146343	1	1	1	62.2790894141002	1	1	1	1	85.1634115342049	1
LYPD6B	1	1	1	1	94.6440177747465	1	1	1	1	1	1	1	1	1	43.2059574559785	1	1	1	1	1	1	32.3782653937559	1	1	1	1	1	1
LYPLA2	1	1	33.2450969817873	1	61.1928933268722	61.1462227491984	89.6694288059148	1	1	43.7594558090971	86.5108759712784	1	1	66.6410424673535	54.8975744612263	1	1	43.3344025276626	1	1	58.7940980130163	94.5781450223368	54.9874497952576	1	1	38.8519200479357	46.74760078725	241.948722691244
LYSMD2	1	1	80.6949392379804	1	1	1	35.332966443058	1	73.9176822727878	52.4411343339936	34.6122590109531	1	1	1	1	59.91085051772	1	1	99.8857893763069	1	60.2812474023098	1	74.02051174895	1	109.798364555767	118.680254797017	1	1
LYST	151.400816072019	1	1	94.330327819785	32.1417709564741	47.4454459410116	1	1	1	107.911288364028	85.0381906565832	1	1	48.8013806472203	45.0109711825323	1	147.518111629987	59.2925305565708	86.709108026529	129.112355833721	42.4185177609519	1	71.7754207465758	1	1	1	1	62.561342469804
LYVE1	1	1	144.825913931599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	916.171015200956
LYZ	1	1	3480.10395619002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6326.04621527972	1	1	1	1	1	1	1998.37115663918	1	1
LZTFL1	1	1	1	1	48.7225013795389	1	1	1	1	1	1	1	1	1	42.2257414163983	1	1	1	1	1	1	1	1	1	1	1	1	1
LZTS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.4966312855409	1	1	1	1	1	1	1	1	1	1	1	1
LZTS2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.1909013448318	42.6757243141009	1	1	1	1
MACC1	1	1	1	1	34.1006014808951	22.8133516239135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.1771787340744	1
MACROD1	1	1	1	1	73.8525168030581	53.5540537697039	45.2228553581056	1	1	1	52.2036922683602	1	1	62.0700256443099	1	1	1	45.0661286022191	1	1	1	59.3075600714115	1	54.6144248121942	1	1	67.5421310662047	1
MAD1L1	1	1	1	1	1	1	40.987538680519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAD2L1	1	1	1	1	1	1	1	1	1	1	85.1631052703205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAEA	1	1	1	1	41.1468009360883	1	31.0875546791693	1	1	1	30.6169744720232	1	1	1	1	1	1	1	1	1	45.1070951295477	24.9042678364973	1	67.4620819083812	1	1	1	1
MAF	1	80.1273845600442	159.247341936926	100.66218700302	1	1	1	79.6029403064271	1	1	1	1	1	1	1	49.3686170405409	1	1	41.3932832554329	1	1	1	1	1	1	1	1	119.448144008011
MAFB	1	276.317045601961	659.080113572626	1	166.774230573594	46.0153237415182	98.5274981449214	712.572058474162	224.980043819824	119.367019180685	52.3222087544651	1	1	68.1671322855291	1	73.596159736207	1	37.9200851273219	362.096876380834	1	80.6964170507014	41.7127382853125	78.5896635128167	469.159690303429	1	1	158.700026503313	1
MAFK	1	1	1	1	1	33.3262755837362	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAGED2	1	260.954813946916	1	1	884.484890993171	352.076792831525	71.99499263366	237.460264785486	336.962813471358	131.233625433094	73.5150407542217	1	1	217.640120087782	767.393942680557	338.148842822155	1	390.48242675017	1	1	249.404564908076	336.857739888601	187.041114476718	155.127012550809	1	1	110.946703801191	1
MAGEH1	1	76.2050566802167	1	1	1	1	1	71.2542743626882	56.8619207128527	1	1	1	1	1	1	59.6049389777577	1	1	1	1	72.8714077232127	1	1	1	1	1	1	1
MAGI1	1	1	1	1	68.7753076587128	1	1	1	1	82.3396672383768	1	1	1	1	1	1	1	1	1	1	120.63854634667	1	118.55667024312	41.2084633567214	1	1	36.3319370495159	137.723331324368
MAGI3	1	1	1	1	61.9638649063748	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAGOHB	1	60.2171542950317	1	1	1	46.7736022857839	53.6215190751788	1	1	1	110.995728776366	1	1	35.0054054604932	49.4637702780005	1	1	39.3531567066269	1	1	1	53.759615988996	1	1	1	1	1	1
MAL	1	1	1	101.41150755277	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAL2	1	1	1	1	109.922658664887	216.918958625147	150.903747073772	1	1	1	142.118815120905	1	1	163.601578148249	170.040657875585	1	1	203.308576063578	1	1	1	121.664402409987	1	1	1	1	53.9147276633438	1
MALL	1	1	1	1	1	38.7385993605964	51.0482502652487	1	1	231.43489354704	1	1	1	1	1	1	1	1	1	1	274.148510029773	1	93.200051551767	1	1	1	1	1
MALT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.4537280241593	1	1
MAML2	1	1	48.9003897013971	1	1	1	59.8232581257981	73.1531724180644	1	1	1	1	1	1	1	57.8885683376672	1	1	1	1	1	1	69.0379989967862	61.0270578343726	1	1	65.4646809216831	1
MAN1A1	1	69.3197736444239	47.464057684593	1	1	1	1	1	1	56.2647928926732	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	150.453372769969
MAN1A2	1	44.0936884585397	36.5112719122439	1	65.7196342060022	60.8888045846838	57.9974789636587	66.1385575864308	1	61.5059750725125	45.9402052285179	74.1504231705586	1	70.4251084166966	38.7098320180943	50.9767757860042	1	35.8034772530636	44.7346948805599	1	59.2347531830791	42.6394103325786	41.1702633774303	1	1	1	43.3465769112032	1
MAN2A1	1	59.309487355918	49.014756944581	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAN2B1	1	1	117.008616230254	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.5522755775969	1	1	1	1	1	1	109.526365918431	1	1
MAN2C1	1	1	1	1	26.7832962569621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	87.4857392889772	1	1	1	1	1
MANBA	1	1	77.9076815466785	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	103.810354384758	1	1	1	1	1	80.7835026508121	80.9985479882598	1	1
MANF	1	157.789351760467	63.8095922626057	1	91.6209102911289	114.994060958869	122.867053846862	81.8859548925801	65.8979245336217	62.8191546806085	96.2622690256599	198.566835746727	133.9241086168	52.6773449201372	56.4047231630646	103.92873719046	1	63.3743605492351	63.2478051387784	1	87.4549961065943	88.8429023077308	112.54744673754	38.9460144394072	1	94.8282569719216	54.9110879628741	129.158801279184
MANSC1	1	1	1	1	31.7429190359902	1	1	1	1	67.3616342565747	1	1	1	1	1	1	1	1	1	1	101.568464841625	1	1	1	1	1	1	1
MAOA	1	1	1	1	31.2021042565828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAOB	1	1	1	1	1	49.3283293261378	1	1	1	1	1	1	1	1	1	1	1	75.1016215250445	1	1	1	1	1	251.668409388425	1	1	1	1
MAP1A	1	85.8226895873361	1	1	1	1	55.8862197927929	115.810729880595	47.6270827733308	1	1	1	1	1	1	147.793215570429	1	1	1	1	1	1	1	1	1	109.192432547327	1	1
MAP1B	1	197.156527170331	1	1	1	1	120.356434004988	158.038618504497	544.612855942689	1	61.0105747220113	1	1	1	1	537.369609922236	1	1	1	1	173.078287301037	1	190.203824095477	97.3802696420787	1	1	89.5454495720555	145.264619622089
MAP1S	1	1	1	1	26.3262918636571	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72.9756518448124	1	1	1	1	1
MAP2K1	1	1	49.5368713546299	1	1	42.4879780421974	35.1835195993831	1	1	1	37.9468772895692	1	1	1	1	66.2324418186663	1	1	78.2961310130901	1	1	36.1832056704635	1	1	1	46.2577549996242	1	127.932984203686
MAP2K2	1	1	1	1	1	1	31.7764872187119	1	1	1	1	1	1	1	1	47.8803548075095	1	1	1	1	1	1	1	1	1	1	1	1
MAP2K3	92.8679799590281	1	67.6998561370139	1	53.0043132165116	30.8707668438592	63.0133776895676	1	1	42.3973772439746	30.9121324668444	1	105.489265471373	40.2731783030256	1	1	99.7444319747869	39.4374436058044	89.5114389827884	1	71.6085236975315	55.8754004286458	84.5330820054844	57.7562794667584	1	98.6765376734468	137.179194636697	1
MAP3K1	1	1	1	1	77.5356512179222	40.2422396441272	1	1	1	1	1	1	1	47.447485097432	126.855527251368	1	1	56.1829040765276	1	1	1	1	1	1	1	1	28.4723986044009	1
MAP3K3	1	1	1	1	1	1	1	1	1	36.9219573938352	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAP3K7CL	1	1	1	1	1	1	1	1	383.200091287189	1	1	1	1	1	1	76.5982440101063	1	1	1	1	1	1	1	1	1	1	1	1
MAP3K8	135.951149590484	35.777732469756	152.796157648374	1	105.270501064289	58.2904169903409	56.3084034767802	67.2786559344133	1	184.450825140682	53.2190216712408	1	159.24190471565	94.3373659490677	1	1	271.745142829672	158.557746476099	259.843819594568	226.069546971242	68.5156944228228	1	77.5342801000882	1	199.187399680326	324.311967804265	113.84871214464	1
MAP4K1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.3140592072115	1	1
MAP4K3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	106.595315203114	1	1	1	1	1	1	1
MAP4K4	1	115.48136707769	1	1	1	1	53.0344429019648	84.1001514318397	1	81.6592438643328	1	1	1	1	1	58.6267887072658	1	1	1	1	117.871217703119	1	96.078138813776	1	1	1	1	1
MAP7	1	1	1	1	79.707311171734	83.8097608242058	36.4971329526215	1	1	1	76.2457631130896	1	1	85.181329246112	64.4100686587189	1	1	52.4650153672702	1	1	1	56.2224816967773	1	1	1	1	30.8716831777706	1
MAP7D3	1	1	1	1	1	1	1	1	81.1428962879525	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAP9	1	1	1	1	39.2446132314248	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.9621821422288	1	1	1	1	1	1
MAPK1	1	1	39.7590344932267	1	25.6221238671024	22.8174481606793	24.3107922618399	1	1	1	1	1	129.940925598392	1	1	1	1	1	1	1	1	1	39.6435117195679	1	1	1	1	1
MAPK11	1	1	1	1	1	1	1	1	1	44.0202957417422	1	1	1	1	1	1	1	1	1	1	1	1	73.8248518507993	1	1	1	1	1
MAPK3	1	1	1	1	21.1305360441474	21.3004517394005	1	1	1	76.3842680807472	1	1	1	1	1	1	1	1	1	1	110.271190138738	1	128.396167827443	1	1	1	1	27.3306878303612
MAPK8	1	1	1	1	45.0322272186469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.4884897918103	1	1	1	1	1
MAPKAP1	1	1	39.8291330332943	1	33.8705047666506	1	44.254758661818	1	1	1	41.32721634436	1	1	1	1	1	1	1	1	1	1	51.0258133642137	68.8386156041689	1	1	1	1	1
MAPKAPK3	1	1	44.3549854697604	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.9042457442012	1	1	1	1	1	1	65.2108744394065	1	1
MAPKAPK5	1	1	1	1	1	1	1	1	1	1	32.8363011709324	1	1	1	1	1	1	1	1	1	1	25.5480357872049	1	1	1	1	27.2065400155874	1
MAPRE2	194.699957657856	1	50.7883040454631	130.243173809766	1	1	1	1	187.70417779225	1	1	1	136.578879854959	1	1	72.460563623826	213.877380599391	1	1	119.584347575795	1	1	91.4239971321452	1	141.279019518173	53.6319201213595	1	1
MAPT	1	1	1	1	108.346372581356	32.9844898297089	1	1	1	1	1	1	1	66.4752639363553	138.772089571269	1	1	68.439984347948	1	1	1	64.5666146267961	1	1	1	1	30.9360954652205	1
